SpectrumId,SubmissionId,name
369909,139,"#559 125.0700@22.3905 MS1+"
369910,139,"#560 111.0700@9.5107 MS1+"
369911,139,"#561 281.0300@10.1674 MS1+"
369912,139,"#562 111.0900@18.9187 MS1+"
369913,139,"#563 113.0900@15.4220 MS1+"
369914,139,"#564 132.0400@16.3415 MS1+"
369915,139,"#565 125.0700@23.2912 MS1+"
369916,139,"#566 113.0900@19.1815 MS1+"
369917,139,"#567 111.1000@22.0463 MS1+"
369918,139,"#568 132.0700@13.1576 MS1+"
369919,139,"#569 207.0100@22.8783 MS1+"
369920,139,"#570 113.1300@21.4585 MS1+"
369921,139,"#571 127.0800@19.1438 MS1+"
369922,139,"#572 149.0300@13.1012 MS1+"
369923,139,"#573 149.0300@6.6332 MS1+"
369924,139,"#574 111.0900@23.4538 MS1+"
369925,139,"#575 207.0500@19.7070 MS1+"
369926,139,"#576 113.1300@17.4300 MS1+"
369927,139,"#577 115.0600@18.3995 MS1+"
369928,139,"#578 132.0700@19.0627 MS1+"
369929,139,"#579 207.0100@24.1232 MS1+"
369930,139,"#580 248.1300@9.4668 MS1+"
369931,139,"#581 132.0600@14.8591 MS1+"
369932,139,"#582 113.0900@17.2235 MS1+"
369933,139,"#583 111.0600@21.7460 MS1+"
369934,139,"#584 207.0200@25.5182 MS1+"
369935,139,"#585 207.0100@25.2242 MS1+"
369936,139,"#586 111.0700@21.8963 MS1+"
369937,139,"#587 111.0900@23.3663 MS1+"
369938,139,"#588 207.0200@22.0402 MS1+"
369939,139,"#589 113.0800@19.0813 MS1+"
369940,139,"#590 125.0900@22.1152 MS1+"
369941,139,"#591 321.1400@21.4772 MS1+"
369942,139,"#592 113.0700@22.2528 MS1+"
369943,139,"#593 132.0400@17.5802 MS1+"
369944,139,"#594 253.0300@24.4422 MS1+"
369945,139,"#595 253.0100@22.4905 MS1+"
369946,139,"#596 297.1100@11.0308 MS1+"
369947,139,"#597 111.0900@23.9667 MS1+"
369948,139,"#598 130.9800@8.6098 MS1+"
369949,139,"#599 127.0900@13.6392 MS1+"
369950,139,"#600 207.0500@18.2180 MS1+"
369951,139,"#601 111.0700@17.4925 MS1+"
369952,139,"#602 113.0900@21.4710 MS1+"
369953,139,"#603 207.0200@19.8258 MS1+"
369954,139,"#604 207.0500@18.3182 MS1+"
369955,139,"#605 132.0200@18.2870 MS1+"
369956,139,"#606 112.0600@11.4560 MS1+"
369957,139,"#607 221.0700@21.5647 MS1+"
369958,139,"#608 147.0100@11.1682 MS1+"
369959,139,"#609 132.0600@12.9261 MS1+"
369960,139,"#610 132.0700@19.7757 MS1+"
369961,139,"#611 113.0700@22.4155 MS1+"
369962,139,"#612 113.1300@13.8894 MS1+"
369963,139,"#613 125.0900@17.8427 MS1+"
369964,139,"#614 253.0100@27.4823 MS1+"
369965,139,"#615 207.0200@27.8577 MS1+"
369966,139,"#616 127.1300@18.7310 MS1+"
369967,139,"#617 147.0500@10.9556 MS1+"
369968,139,"#618 207.0100@26.9757 MS1+"
369969,139,"#619 207.0500@22.5407 MS1+"
369970,139,"#620 132.0400@7.2649 MS1+"
369971,139,"#621 207.0500@15.0279 MS1+"
369972,139,"#622 132.0600@14.5400 MS1+"
369973,139,"#623 132.0200@11.1120 MS1+"
369974,139,"#624 207.0200@27.8013 MS1+"
369975,139,"#625 207.0200@25.6682 MS1+"
369976,139,"#626 132.0600@5.0380 MS1+"
369977,139,"#627 127.1100@22.7907 MS1+"
369978,139,"#628 127.1300@18.5997 MS1+"
369979,139,"#629 132.9800@25.0928 MS1+"
369980,139,"#630 113.0600@16.8482 MS1+"
369981,139,"#631 111.0900@12.0001 MS1+"
369982,139,"#632 135.0000@26.8005 MS1+"
369983,139,"#633 113.0700@23.8667 MS1+"
369984,139,"#634 156.0100@7.3275 MS1+"
369985,139,"#635 253.0100@26.3440 MS1+"
369986,139,"#636 253.0100@27.6763 MS1+"
369987,139,"#637 132.0400@16.6418 MS1+"
369988,139,"#638 132.9800@27.9515 MS1+"
369989,139,"#639 133.0200@24.1107 MS1+"
369990,139,"#640 132.0500@7.0460 MS1+"
369991,139,"#641 207.0200@27.7200 MS1+"
369992,139,"#642 113.1100@23.3288 MS1+"
369993,139,"#643 132.0700@19.8945 MS1+"
369994,139,"#644 253.0000@25.5868 MS1+"
369995,139,"#645 149.0700@26.5942 MS1+"
369996,139,"#646 132.0600@8.8539 MS1+"
369997,139,"#647 132.0800@7.3400 MS1+"
369998,139,"#648 133.0100@27.2447 MS1+"
