SOP003_MX524916_posCSH_Muscle-QTOF-UC-3,SOP005_MX524916_posCSH_Muscle-QTOF-UC-1,SOP007_MX524916_posCSH_Plasma1-QTOF-UC-1,SOP009_MX524916_posCSH_Liver-QTOF-UC-1,SOP010_MX524916_posCSH_Brain-QTOF-UC-1,SOP011_MX524916_posCSH_Heart-QTOF-UC-3,SOP012_MX524916_posCSH_Heart-QTOF-UC-1,SOP013_MX524916_posCSH_Muscle-QTOF-UC-2,SOP015_MX524916_posCSH_Plasma1-QTOF-UC-3,SOP016_MX524916_posCSH_Brain-QTOF-UC-3,SOP017_MX524916_posCSH_Liver-QTOF-UC-2,SOP018_MX524916_posCSH_Plasma1-QTOF-UC-2,SOP021_MX524916_posCSH_Liver-QTOF-UC-3,SOP024_MX524916_posCSH_Brain-QTOF-UC-2,SOP026_MX524916_posCSH_Heart-QTOF-UC-2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18525,25158,0,0,0,0,0,20001,0,0,0,0,0,0,0
7578,9073,0,0,0,0,0,7868,0,0,0,0,0,0,0
3326,3754,0,0,0,0,0,3518,0,0,0,0,0,0,0
6477,8375,0,0,0,0,0,6786,0,0,0,0,0,0,0
56752,69328,0,0,0,0,0,57923,0,0,0,0,0,0,0
158560,210634,0,0,0,0,0,167492,0,0,0,0,0,0,0
19830,26073,0,0,0,11033,10231,21146,0,0,0,0,0,0,12036
7010,7986,0,0,0,3408,3192,7195,0,0,0,0,0,0,3798
46410,62693,0,0,0,0,4374,51467,0,0,0,0,0,0,4684
18549,22340,0,0,0,2323,2393,19612,0,0,0,0,0,0,0
34397,45163,0,0,0,0,0,36631,0,0,0,0,0,0,0
0,0,0,0,0,3424,3431,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8369,8766,0,0,0,0,0,8413,0,0,0,0,0,0,8584
73240,96768,0,2371,0,37268,32003,75199,0,0,1958,0,2385,0,52091
113768,155525,0,0,0,46046,46250,124938,0,0,0,0,0,0,48450
30455,34628,0,0,0,5726,6040,31792,0,0,0,0,0,0,6017
50479,68204,0,0,0,2764,2625,56094,0,0,0,0,0,0,0
18923,23670,0,0,0,0,0,20294,0,0,0,0,0,0,0
0,9864,0,0,0,0,0,0,0,0,0,0,0,0,0
5085,5920,0,0,0,8000,6652,5224,0,0,0,0,1134,0,12172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9458,12616,0,0,0,5476,5741,10294,0,0,0,0,0,0,5733
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,4409,0,0,0,0,0,3720,0,0,0,0,0,0,0
152422,170159,5302,31609,0,156492,114442,147811,5454,0,28209,5613,31176,0,278498
43450,0,0,0,0,0,4341,0,0,0,0,0,0,0,0
6219,6207,1636,5514,0,16897,11859,5408,1726,0,4630,1684,5250,0,24885
472527,581100,2768,13653,0,137661,135145,477733,2745,0,12201,2730,13179,0,150394
46159,49421,1417,4443,0,24357,24104,45271,1535,0,4033,1483,4279,0,25209
283762,386504,0,2940,0,48857,50358,304239,0,0,2705,1338,2988,0,52542
42357,45740,0,0,0,0,0,43092,0,0,0,0,0,0,0
33646,43792,0,0,0,0,0,36606,0,0,0,0,0,0,0
3422,4309,0,0,0,0,0,3816,0,0,0,0,0,0,0
12199,15819,1134,15407,0,53480,44028,12122,0,0,13610,0,14528,0,92134
3714,4657,0,0,0,0,0,3685,0,0,0,0,0,0,0
0,0,0,0,0,3577,0,0,0,0,0,0,0,0,0
32034,38615,0,5705,0,27580,28405,33846,0,0,5413,0,5637,0,31899
12343,16177,0,0,0,0,3200,12875,0,0,0,0,0,0,0
2806,3399,0,0,0,0,0,2897,0,0,0,0,0,0,1073
202628,197915,34034,232699,12189,420416,164401,168783,36185,10933,177262,36359,216262,8343,933193
3230,0,0,0,0,0,0,2510,0,0,0,0,0,0,0
392832,0,0,0,0,0,42589,0,0,0,0,0,0,0,0
14567,0,3289,0,0,14687,8051,0,3394,0,14379,3471,0,0,27130
0,0,0,2000,0,0,0,0,0,0,1813,0,0,0,0
16682,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,0,29597,200478,0,617309,619288,0,31398,0,193292,32165,214998,0,746186
39748,38647,7037,28100,0,53343,55328,37979,7744,0,26877,7451,27818,0,56822
945825,1171216,5306,20063,0,92080,90226,974193,5860,0,19043,5839,20846,0,100352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74442,75697,2878,7019,0,19051,19138,73061,3199,0,6485,2956,7122,0,19085
0,0,4304,0,8770,0,0,0,4166,7985,0,4566,0,0,0
225438,295316,0,2562,0,15982,16181,238516,0,0,2247,0,2616,0,17130
34284,37325,0,0,0,0,0,34221,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16701,12430,47982,71556,86308,55925,58533,16188,47157,80182,67326,48917,66374,0,60693
19282,25070,0,0,0,0,0,21543,0,0,0,0,0,0,0
7903,9606,0,0,0,0,0,8531,0,0,0,0,0,0,0
0,3331,0,0,0,0,0,3034,0,0,0,0,0,0,0
35243,48434,2674,67698,1707,137059,79991,37370,2977,1774,57277,2984,67545,1556,275222
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3587,0,3622,2244,0,0,0,3137,0,3525,0,6565
0,1792,0,0,0,4944,1764,0,0,0,0,0,0,0,6540
1651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,4367,0,7691,0,16695,16525,4168,0,0,7526,0,7597,0,18206
6626,7221,0,0,0,2931,3112,6401,0,0,0,0,0,0,3148
132403,143364,4004,80244,0,245462,242572,132060,4095,0,76851,4169,80394,0,288777
99480,119279,0,10118,0,34141,32734,102197,0,0,9396,0,10667,0,36900
5246,5708,0,0,0,7609,7366,5334,0,0,3048,0,0,0,7809
15710,21000,0,0,0,0,0,16563,0,0,0,0,0,0,2931
8768,12145,0,0,0,0,0,9452,0,0,0,0,0,0,0
0,0,0,0,0,0,8953,0,0,0,0,0,0,0,0
157734,176982,90538,372652,104617,296580,129992,136935,96554,113728,236061,97730,318908,0,662774
959074,0,0,0,0,0,152817,0,0,0,0,0,0,0,17656
33239,35245,0,0,0,0,0,33896,0,0,10744,0,0,15368,2493
33192,3830,6819,12332,12049,6773,5070,3920,7192,13204,10744,6977,11090,0,10854
204163,0,0,0,0,0,51536,0,0,0,0,0,0,0,0
1857882,1941392,226782,1369261,26639,2883334,2775898,1780542,244132,27700,1270509,237683,1332956,0,3225660
36032,35572,20640,94612,0,102333,102543,34406,21392,0,94788,21683,96400,0,96541
9147,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3404184,3653949,102594,531198,4883,1083852,1085679,3335966,110573,5579,512963,0,551970,0,1165911
0,0,0,0,0,0,0,11643,0,0,0,113899,0,0,0
98093,95514,20788,63614,0,84755,82604,94419,21244,0,61878,21713,64647,0,82560
7899,5841,53917,37619,68138,19371,20063,6784,51470,58983,36556,48585,35131,0,21022
1688860,2022858,9993,36412,68138,61306,60127,1704787,10517,0,33873,10626,36004,0,66561
112184,116193,4948,0,0,15137,15193,111838,5374,0,10271,5612,0,0,14831
34118,39385,0,0,0,0,0,32954,0,0,0,0,0,0,0
0,22931,0,0,0,0,0,0,0,0,0,0,0,0,0
164475,216130,0,0,0,0,4865,167272,0,0,0,0,0,0,0
10151,12715,0,0,0,0,0,10446,0,0,0,0,0,0,0
4717,5759,0,0,0,0,0,4737,0,0,0,0,0,0,0
64175,86660,5008,123585,0,272253,101128,68041,5257,3896,86977,5406,108080,0,559270
0,3639,0,7178,0,5509,2153,2605,0,0,5306,0,6198,0,10110
11303,0,1377,4433,0,0,11463,0,1420,0,4064,1476,4230,3613,24990
370653,400603,15895,5994,3578,930584,846684,369872,17016,4248,4819,16541,335672,0,10180
8196,8519,0,332559,0,7495,16206,8198,0,0,321777,0,3329,0,17066
17133,0,0,0,0,5883,17801,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527019,572714,11299,147044,1243,330293,331986,515236,12899,1181,143588,11948,151159,0,368712
0,0,0,0,0,0,0,0,0,0,0,0,0,6695,0
18743,19522,2079,16996,0,25427,26116,18700,2098,0,15538,2219,16163,0,26457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169317,202160,0,11149,0,22448,22474,174439,0,0,10370,0,11107,0,24481
14684,15371,0,0,0,5694,5923,14606,0,0,0,0,0,0,5711
0,3187,0,0,0,0,0,2767,0,0,0,0,0,0,0
14418,20379,0,0,0,0,0,15952,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,83851,0,82869,0,41064,0,0,68786,0,0,0,97873,12700
320557,594733,0,341731,62044,318369,97149,384312,89503,96894,177997,90338,265930,70448,540367
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10612,7479,13601,9638,5996,3860,7000,7255,10975,9953,7539,11578,0,9634
45086,47658,3950,4061,0,15659,14831,45642,3916,0,4489,4072,4515,11736,16272
0,5297,0,0,0,8762,30120,0,0,0,0,0,2800,0,33141
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1801336,1867891,706172,2843476,177968,2734996,2436877,1672347,740902,187765,2760156,732804,2848364,183853,3087898
776792,0,0,0,0,0,67487,0,0,0,0,0,0,0,17093
0,0,0,0,0,0,11794,0,0,0,0,0,0,0,0
83327,92103,4486,0,0,6193,5876,83881,4763,0,0,4478,0,15471,6051
21343,21344,55323,0,18274,42524,37946,19738,56897,19468,91629,56687,0,0,0
12142,17854,0,0,0,0,0,13489,0,0,0,0,0,0,10407
0,7121,0,0,0,0,0,0,0,89811,0,0,0,0,0
15405,17125,0,0,0,0,0,14663,0,0,0,0,0,81006,0
4322072,4377377,702085,2486764,88697,3172971,3200871,4190004,739257,0,2341592,742694,2398258,0,3151648
81942,80088,59269,112921,13360,84873,88215,79251,63952,13275,111896,62368,109633,0,76714
12849,14490,0,0,0,0,0,13639,0,0,0,0,0,10987,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9655,8285,40867,21907,47311,0,0,8750,40441,43708,21515,41963,20741,0,0
110709,106381,45608,52239,0,60483,62472,107093,47548,0,50787,50118,50594,0,60018
4341774,4462373,253068,504519,11280,790135,799085,4304780,274205,12188,483322,278748,496127,0,836673
0,0,0,0,0,9674,0,121981,4587,0,0,4702,0,0,10797
1765404,2135010,20262,42968,0,57487,57409,1816240,21359,0,39752,21412,43398,0,61778
112450,120768,7479,8260,0,8997,8586,113735,7600,0,7710,7707,8156,0,8696
60055,82432,0,0,0,0,0,63796,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124480,158972,0,0,0,0,0,134344,0,0,0,0,0,0,0
26693,32065,0,0,0,0,0,27308,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3112,0,0,0,0,0,0,3221,0,0,0,0,0,0,0
7667,10951,0,0,0,0,0,8196,0,0,0,0,0,0,0
0,0,10075,0,13882,0,0,0,10108,12781,0,10225,14673,0,0
81934,0,2539,18075,2283,24220,0,0,0,0,14572,2737,17565,6597,42760
47445,75263,3344,84201,6257,353262,71402,61428,3535,6971,47267,3476,70962,0,685985
0,2358,0,6909,0,10606,0,3984,0,0,0,0,5435,0,15142
2335,0,0,0,0,0,2122,0,0,0,0,0,0,0,0
21034,21857,0,31910,0,43162,37103,20240,0,0,31221,3591,32484,2226,57002
8291,8420,1519,11162,0,18770,18852,7515,1770,0,10284,1647,11033,15599,0
527158,525380,24057,528427,14533,1707852,1447950,490060,26241,15262,493316,26906,515328,0,2418693
0,0,0,0,0,0,21636,3657,0,0,0,0,0,0,0
0,0,3609,0,0,0,0,0,3462,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137147,1226412,1894,373767,7090,1606330,1563598,0,47868,8162,367570,48405,384939,0,1713372
5229,0,45190,14003,0,34663,34253,1133373,2052,0,13207,0,13916,0,36129
0,0,0,0,0,0,0,34842,0,0,0,0,0,1408,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8870,9352,22832,110406,0,346040,339954,856870,25455,0,106798,26198,118203,0,370698
14725,0,0,0,1795,0,0,14538,0,0,0,0,0,0,0
40229,42125,5063,13660,0,37259,35596,39591,5268,0,13403,5632,15059,0,37315
177799,213089,3509,9377,0,23000,21878,172664,3716,0,9005,3756,9492,0,24843
16468,17675,0,0,0,4147,4103,15855,0,0,0,1603,0,0,4006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13077,17024,0,0,0,0,0,13011,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9098,3150,0,0,0,0,0,2970,0,0,0,0,0,0
362637,668234,42889,403226,132006,478616,0,475597,45943,143194,176133,47679,315047,144700,605379
18207,19200,2837,20105,7917,13121,13556,18549,2915,8492,9117,3277,16413,8957,13028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3028297,3070809,373844,2087906,465186,4027697,3444732,2822540,389475,523518,2027581,384360,2065479,0,4409298
621432,18684,0,0,0,40790,250608,10082,0,0,0,0,0,0,60361
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34939,36894,0,0,0,6090,6227,32964,0,0,0,0,0,45144,6430
63824,65610,33177,90517,41468,72846,66756,62545,35164,45062,90480,34665,89168,0,46112
24185,32234,0,0,0,38224,0,25042,0,0,0,0,0,0,44194
12707,16061,0,0,0,6893,37583,13313,0,0,0,0,0,0,8257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24270,0,0,10243,0,15730,16127,0,0,0,0,0,9304,0,13268
4686289,4748253,1961737,3127174,720704,4869178,4934578,4607362,2064746,770179,3060273,2036821,3131490,0,4714905
175665,4671074,0,0,0,14658,54408,0,0,0,0,0,0,0,17932
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70994,0,0,114473,0,0,0,0,0,0,114118,0,113555,0,0
6280,0,0,0,0,0,8038,0,0,0,0,0,0,0,0
33798,47469,0,2751,0,24011,23429,36923,0,0,2791,0,0,0,25666
0,6813,0,0,0,0,0,6096,0,0,0,0,0,0,0
3651,4822,0,0,0,0,0,3728,0,0,0,0,0,0,0
21528,24224,0,0,0,0,0,20918,0,0,0,0,0,272378,0
31084,36522,0,0,0,0,0,31423,0,0,0,0,0,0,2655
4680728,4788125,1923702,1864884,294229,3880920,3956461,4641075,1916863,301725,1774296,1928939,1803871,0,3882883
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78279,75306,160965,88968,44844,121070,125256,73394,162392,44341,86409,158957,88347,0,111380
26484,0,0,0,0,0,12924,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6008,8064,0,0,0,0,0,6650,0,2091,0,0,0,0,0
8508,11764,0,0,0,0,0,10029,0,0,0,0,0,0,0
125033,120289,101671,56875,8454,73883,0,119725,105645,9032,57230,102271,56390,9226,0
0,0,31364,21244,32973,0,0,12722,31340,32743,20817,30928,21521,0,9501
4490554,4585872,724493,560075,36873,976323,948985,4340810,809238,41511,538037,780622,551225,5021,993753
0,0,0,74871,0,0,0,0,0,0,71851,0,77572,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94998,0,15276,0,0,10336,10333,101646,15568,0,12465,15682,0,0,10869
50038,52550,0,12790,0,0,0,48880,0,0,0,0,13018,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,47730,0,52848,0,55589
1647116,1940608,49207,50798,0,50521,50462,1748285,54483,0,47730,53453,52848,0,55589
20036,121757,0,0,0,0,0,21363,1324,0,0,1534,0,0,0
21455,22558,0,12432,0,32213,33111,95501,3020,0,12504,0,13956,0,33491
94705,137602,0,0,3512,0,0,111263,0,3865,0,0,0,0,0
26919,17243,0,0,0,0,0,26839,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21313,32140,2218,52911,6911,237911,0,26375,2620,7463,22931,2331,40286,7549,458960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13745
0,0,11030,21677,18775,0,0,0,10317,17196,21180,10462,21225,0,0
220459,226827,7082,233738,14062,2020740,1406715,221200,7328,16643,208269,7212,243792,3279,3055078
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13057,14260,0,18915,0,76055,58188,13620,0,0,17861,0,19748,0,94518
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93104,86167,11991,41414,1187,65768,67014,86739,11972,1402,39172,12185,42429,1330,69067
14012,967753,35109,269710,14388,2606215,2661226,883232,37802,16165,260968,37963,277084,15502,2605281
950441,0,0,0,0,43868,19192,0,0,0,7725,0,8419,0,0
43924,46347,4291,18201,1776,80792,88566,43615,4600,2068,18116,4614,18815,2129,70015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834560,955191,30741,91333,5089,823666,773933,867194,33086,5803,88990,33072,95974,0,13375
18762,0,0,0,0,14576,15551,16525,0,0,3514,0,0,0,0
33153,33959,3163,5645,0,0,31336,0,3311,0,5878,3291,5957,0,32311
0,0,0,0,0,34997,0,32278,0,0,0,0,0,0,0
473751,503246,13861,28634,0,137913,131301,441673,15153,0,27954,15404,30932,0,141024
22771,22405,2868,3909,0,14217,14041,21491,3153,0,0,3195,0,0,13877
0,0,0,3730,0,0,0,0,0,0,0,0,0,0,0
0,3339,0,0,0,0,0,0,0,0,0,0,0,0,0
11935,99997,2358,7791,0,6802,7121,84105,2592,0,7644,0,7774,0,7303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7962,0,0,11966,0,0,0,7857,0,0,0,0,0,34953,0
88352,145693,10383,195933,30983,336023,73789,104847,11050,33262,72820,10638,146577,0,652950
6979,0,0,0,0,0,0,0,0,0,6630,0,0,0,2494
0,5696,0,8790,0,13647,0,3997,0,0,2889,0,6334,1501,24985
0,0,0,0,0,0,0,0,0,3860,0,0,30119,0,0
1412137,1516142,71137,1153748,155564,4519125,258520,1381789,74779,164214,1087436,77220,1156834,0,4908794
19205,0,0,0,0,49038,143950,0,0,0,22506,0,0,165311,42867
4472,0,0,0,0,0,0,0,0,0,0,0,0,10022,0
59561,61464,4516,61191,9127,113585,110495,59077,4594,10120,60429,4862,62788,0,103021
0,0,0,0,0,17700,15733,8228,0,0,0,0,2248,0,22569
0,0,0,12886,0,95903,25503,0,0,0,61193,0,64785,210886,26180
0,0,0,0,0,0,0,0,0,0,0,7918,0,0,0
3472402,3258958,277953,1161416,190314,4382217,4601681,0,292294,218048,1166685,288387,1156399,0,3968973
45871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3273013,0,0,0,0,0,0,0
0,0,6975,0,0,0,0,0,0,0,0,0,0,0,0
80641,75672,24765,56265,16019,62918,119099,81441,25471,17895,57113,24639,55202,17234,40924
0,12353,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3654382,3582653,476382,703439,197813,2994564,3090266,3404751,508715,214570,681241,499207,714666,0,2703095
0,0,39569,0,0,0,0,22435,0,0,0,0,0,0,0
83811,82930,0,36391,20240,61884,68544,81482,39057,21654,35493,40322,36931,18906,50702
9023,11700,0,0,0,5401,5367,9144,0,0,0,0,0,0,0
8554,11302,0,0,0,0,0,9997,0,0,0,0,0,0,0
20947,24231,0,0,0,0,0,21467,0,0,0,0,0,80558,0
0,0,0,0,0,0,0,0,0,0,0,0,7652,0,0
3500830,3557194,447246,378704,87021,1227270,1254764,3354434,452490,91195,375126,455121,392010,7984,1242906
79363,78407,39126,21633,12083,37457,37618,76026,39530,12047,22195,40649,22460,10778,34080
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,13994,0,0,0,0,0,12552,0,0,0,0,0,0,0
77617,91627,22897,34318,0,0,0,75147,27579,4122,34814,23624,36435,4487,0
3281600,3407658,30596,247632,19503,0,11014,12559,30789,21156,149858,30370,0,18570,9652
1467242,1547982,150423,154565,16052,220141,225005,1397883,251035,18155,241447,250700,259222,14470,229596
12991,0,0,0,0,0,0,0,0,42224,0,0,0,0,0
93354,77546,27169,15157,4036,15732,16036,92312,0,4523,14063,26455,14834,3311,14657
0,0,16355,15973,0,0,0,0,17287,0,15716,17501,0,0,0
1194281,1394562,35240,0,2635,12105,12079,633995,37528,2757,0,38087,18140,0,14182
0,0,71289,101403,0,12502,0,0,79616,0,95739,78510,106427,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79842,83420,10857,0,0,0,0,79512,11396,0,0,11104,15702,0,0
81830,170865,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3867,0,0,0,0,0,0,3661,0,3906,0,0
25129,27956,0,0,0,0,0,24907,3907,0,0,0,0,0,0
0,0,0,10209,0,0,0,0,0,0,0,0,0,0,0
90503,104139,7195,0,0,0,0,94711,7858,0,0,7635,10089,0,0
132744,98540,3575,0,0,0,0,142039,3828,0,0,3740,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15520,6667,1843,6434,13194,14039,0,14615,1978,15056,12982,2005,5229,15694,42802
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19714,0,48083,15913,4914,351992,0,0,4021,5334,15644,4135,15788,2685,26287
40314,40285,0,31472,2558,21124,181936,35636,1909,3140,25890,2042,30756,0,638621
0,0,0,0,0,0,64802,0,49245,0,0,0,0,0,0
1960,0,0,1669,0,14897,6889,1749,0,0,1542,0,1738,0,23774
126405,123890,0,32864,0,428784,477161,117049,2775,0,30981,2836,33934,0,400616
62665,61712,0,127285,0,88075,93414,56784,0,6866,17160,0,121997,2488,35908
7368,7520,0,0,0,14956,19892,7281,0,0,0,0,0,0,10847
35978,0,0,17959,0,28397,32842,22732,0,0,123796,0,17960,6916,65107
8416,0,0,0,0,17784,20837,0,0,0,0,0,0,0,14824
199606,202655,3140,19092,1490,140042,151551,185479,3383,1579,17916,3201,19311,1478,135123
9725,10006,0,0,0,4694,5822,9054,0,0,0,0,1804,0,4336
94258,110623,2733,3292,0,4193,4045,96688,2973,0,3008,2707,3289,0,3875
106946,108837,2216,13788,0,31825,2929,99410,2332,0,13551,7539,13601,0,31660
0,0,0,0,0,4602,19602,0,0,0,5520,0,6192,0,0
0,0,0,0,0,3655,0,0,0,0,0,0,0,0,0
0,32295,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9413,9502,0,10922,0,0,0,9141,0,0,10070,0,10709,0,0
4037,10905,2516,7217,0,0,0,9937,2948,0,6345,2665,6595,0,2088
0,3233,0,0,0,0,0,3063,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15732,24584,3194,12792,17792,26080,0,18705,3350,21015,8497,3370,10966,4399,28446
0,0,2788,0,0,0,7902,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30045,6206,0,7430,0,28525,0,0,7676,23535,6504,23706,7694,10374
147532,148006,6768,43585,6395,391401,94088,126103,6638,6786,33846,6791,41538,0,768091
5549,5765,0,1996,0,15970,5477,4842,0,0,1722,0,1996,0,29015
486500,455120,17219,69973,14025,360500,9135,461796,17293,16313,73332,18116,75884,0,246840
25511,0,19551,29807,9112,23639,485166,23309,19899,9543,0,19934,0,15113,0
18733,17320,1338,0,0,0,10927,18409,0,0,3575,1412,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58388,62532,0,52140,0,67296,67996,55972,0,0,50564,36922,51004,4685,68095
19429,19404,20178,17405,4834,29400,30046,18947,19981,4554,16681,20086,16942,14246,25641
414824,380533,19247,98303,12825,106945,122463,390614,20197,14359,93142,0,98764,0,52363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123083,136613,4016,5221,0,0,0,125896,4410,3870,4760,4132,5189,1109,0
240384,237113,17364,137968,10684,72029,76006,221300,17690,11087,131996,17634,136324,0,0
7282,6916,0,8783,1423,2086,2228,6720,0,1365,6128,0,6746,0,1619
0,21049,10326,7732,0,11608,11208,20259,10942,1057,7182,10395,7325,11072,11425
502276,528272,69593,154730,0,68047,64831,483564,71505,0,152900,72526,158898,0,71406
17310,19392,0,0,0,0,0,17866,0,0,0,0,0,6882,0
21137,21176,0,11294,0,3188,2721,0,8034,0,0,7588,0,1170,2739
4818,4687,0,0,0,0,0,8542,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984670,30113,113916,144053,5185,49430,48102,27410,22163,5756,24479,22997,146115,4669,49315
0,0,0,1917,0,0,0,925181,123161,0,139541,123742,0,0,0
53372,51861,17215,14428,1271,4835,4853,49692,17610,1297,14656,17916,15748,0,4597
0,261841,58886,45858,2284,5507,5416,240808,63019,2464,44032,63419,49852,0,0
306388,337021,57670,0,0,0,0,296272,63094,0,0,61083,0,2116,0
0,13866,0,0,0,0,0,12667,0,0,0,0,0,0,0
0,0,6482,6698,0,0,0,0,13314,0,0,13128,6964,0,0
152896,173646,20675,9259,0,0,0,153141,21540,0,8825,21981,9442,0,0
11326,12091,7602,3008,0,0,0,11748,7481,0,3994,7755,3532,0,0
71969,84350,0,10141,0,0,0,72029,0,0,9227,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10481,13494,0,0,0,0,0,10549,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30558,53719,6810,2660,18078,5788,12072,39311,6635,19532,19616,7005,0,20043,0
0,13300,0,9975,0,44064,154426,11906,0,2019,10229,0,10281,0,108086
104409,0,0,0,0,49006,58740,0,0,0,6210,0,0,0,15264
20832,63490,0,0,0,0,31509,61070,116191,0,0,0,0,51073,53050
22520,0,2816,7668,9109,53725,56065,17908,0,0,7359,0,7731,0,56282
12866,12385,0,3722,0,11031,11902,11550,0,0,3333,0,3738,0,0
5770,6039,0,4552,0,4066,0,5640,0,0,4299,0,4286,0,3974
0,4739,0,0,0,1658,1583,3544,0,0,0,0,3862,0,1624
9521,11161,0,0,0,0,0,9289,1436,0,0,0,0,0,0
4868,3938,0,0,0,0,0,2539,0,0,0,0,0,0,0
0,5354,9796,3226,26572,36249,0,3668,9619,28769,0,10119,0,29640,0
48571,43584,3707,12675,2977,61624,193939,35214,3781,3062,10547,3755,13073,0,140214
0,106803,53405,16233,0,132754,103243,0,0,67252,0,53592,0,3061,0
4735,0,0,0,0,0,0,5176,0,0,0,0,0,0,0
8623,11556,0,3608,0,0,0,8908,2877,0,3191,0,0,1095,0
3138,0,0,0,1157,0,0,3135,0,1313,0,0,3731,0,0
1951,2105,1911,1288,0,0,0,2117,2058,0,0,1918,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27811,23056,4197,154320,2970,35803,44079,0,5919,3262,108527,0,0,0,23889
137275,115684,5635,19663,3072,81730,79732,119541,0,3479,15915,5948,18204,0,92172
5196,4394,0,0,0,3066,0,4550,0,0,0,0,0,0,3101
91363,83021,4180,9355,1680,12471,2806,86107,4416,0,9135,4807,9442,0,9432
3654,3557,0,0,0,0,0,3273,0,0,0,0,0,0,0
