NIH_Lip_Std_CSH_POS_Brain_01,NIH_Lip_Std_CSH_POS_Brain_02,NIH_Lip_Std_CSH_POS_Brain_03,NIH_Lip_Std_CSH_POS_Heart_01,NIH_Lip_Std_CSH_POS_Heart_02,NIH_Lip_Std_CSH_POS_Heart_03,NIH_Lip_Std_CSH_POS_Liver_01,NIH_Lip_Std_CSH_POS_Liver_02,NIH_Lip_Std_CSH_POS_Liver_03,NIH_Lip_Std_CSH_POS_Muscle_01,NIH_Lip_Std_CSH_POS_Muscle_02,NIH_Lip_Std_CSH_POS_Muscle_03,NIH_Lip_Std_CSH_POS_Plasma1_01,NIH_Lip_Std_CSH_POS_Plasma1_02,NIH_Lip_Std_CSH_POS_Plasma1_03
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1338115,1340549,1410312,6638224,7610510,9220301,5316384,6791912,6722038,1196491,1487105,1563885,332356,78437,321085
0,0,324201,0,0,0,439365,578574,511387,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,48299,0,0,79218,0
0,0,0,0,0,0,0,0,0,3321090,3103031,3486746,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,79807,76700,66032
70464,0,74148,63564,56831,0,0,0,0,28066,0,0,360004,34023,556504
500632,437044,355827,504270,615032,523482,548544,579983,362604,122602,593111,497559,2928752,1204053,3120817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,98456,73513,0,0,0,134138,42260,120904
0,0,0,383965,403038,449136,140434,116129,95718,309407,257517,343897,279915,147707,263466
0,160269,82471,55646,125569,96205,419033,365190,289652,116034,59167,90017,104325,0,66771
0,0,0,0,0,0,0,0,0,0,0,0,238854,121969,331760
384300,291452,273815,346435,430113,388350,368406,347423,194083,528084,445410,432616,2246260,1000448,2448790
0,0,0,135185,143290,139814,280008,350127,341004,0,0,0,0,0,0
591576,697264,727972,1812408,1675593,1725975,3198071,3903548,3825912,761902,754574,743150,1362665,820601,1380262
292240,0,0,735676,689501,721738,1099504,0,0,265939,0,296544,481020,185732,524658
150171,158159,0,2166138,2376889,2288328,1191403,1326725,1459684,1194000,1237553,1414451,1048932,333193,999078
291664,256358,466524,1155424,1225356,1144550,2240598,3082264,3282228,482874,567315,575322,446799,101284,366060
0,0,0,830436,962422,774431,1335073,1493702,1286631,224988,165301,169525,232322,0,233147
0,0,0,478723,533331,452445,1148743,402400,401604,0,0,0,40581,0,0
0,0,64382,207151,218346,311140,166976,983241,952170,0,0,0,0,0,0
1520758,1479484,1701596,2608905,3121355,3081879,2561422,2822342,2972528,1503464,1598569,1537781,1676938,1537560,1857152
514510,487806,644492,46223,906700,1009452,705842,869264,878417,426399,444854,387542,416588,313837,424018
4597094,4148822,4502287,9169547,9378764,8379908,12681943,13730997,13511154,2649119,2894487,2618314,3840099,1587284,3883376
226960,230169,259841,221841,253295,185324,182422,211489,186063,0,0,0,201370,71698,259084
8544001,8068246,10569704,7107662,7356648,6306337,14248217,17231324,16258224,1630144,1876314,1779742,2531093,721710,2673685
0,0,0,0,0,0,0,25853,0,0,0,0,0,0,0
411146,398402,392798,12939868,13136077,12652323,16707732,18837944,19829966,2299713,2351318,2592610,3956334,1240278,4256114
0,0,0,0,0,0,0,0,0,106099,0,102908,0,0,0
657994,733901,0,9402977,10139976,9115337,19654120,25817882,26694166,1440538,1540581,1533338,2455508,678815,2688244
0,0,0,307613,298171,303700,240776,235632,158036,103815,294288,322234,143899,90145,453475
0,0,0,46011,0,0,0,0,0,0,0,0,0,0,402114
0,0,0,0,0,0,0,0,0,0,0,0,83078,0,0
0,0,0,635729,1047996,875942,923965,918851,890554,0,0,0,37995,0,27537
169220,148439,201603,206941,469395,428905,364175,388278,336114,0,0,0,0,0,82041
0,0,0,0,0,0,1172246,1286464,0,0,0,0,0,0,0
0,0,0,0,391215,595083,1027768,543319,522175,0,0,0,0,0,0
333578,368326,346834,434693,433833,494686,460039,385461,370005,360443,314884,306168,314922,315882,397768
5552960,6062264,6020874,5087569,5772196,6190590,7065013,8592067,7983934,316056,375983,385043,509136,204378,588741
5017604,5843512,7662622,4212698,4798846,4844800,5923728,8514313,7205870,232254,243112,231562,343506,99713,357412
610543,756326,667257,9397129,10232616,9193645,23891400,29721532,28208632,1320822,1386709,1361712,2028066,993182,2297135
0,0,0,0,0,0,0,0,0,282189,0,0,0,0,0
0,1284337,0,9035961,9839294,1060262,1003174,0,0,808266,912698,912141,1149710,297229,1118622
2208364,2334721,2715451,5244109,6482399,8450694,34925436,42552616,40707880,1446616,1530782,1533756,2335290,624024,2556217
329021,242069,262618,3593160,3644128,2912322,5578014,7155744,3724444,1876229,1904707,1843800,4436734,1343032,4818378
0,0,0,0,0,0,0,0,0,211373,259360,264554,0,0,0
358881,338230,449805,2663510,2654684,2099692,2897164,3496669,0,1214854,0,1278528,3348235,882846,3594978
812788,728691,737981,1222006,1222460,1201257,955184,1122254,1131444,325578,247151,257258,371615,452188,361908
102970,98467,92751,0,0,0,0,39181,609335,0,345209,339531,1261715,0,0
2487983,2102056,2549912,840521,946881,835346,2797538,3534475,3629046,123000,146048,156893,255143,0,241396
0,0,0,1384313,1469881,1468800,2562241,2619421,2485003,300705,291046,313795,1261130,382117,1464239
0,0,0,0,0,0,0,0,0,0,0,0,195812,0,162491
0,0,0,0,0,0,176608,139891,0,0,0,0,170196,0,47552
914628,962282,823266,867534,1015625,890802,798062,862515,0,883279,901042,852243,992510,416506,966410
0,0,0,63236,62395,64759,137804,697837,217595,0,0,0,81787,0,76903
230383,200227,278870,0,49866,0,378396,118107,459915,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,236262,257237,258361,0,0,0
642518,725360,728463,603662,669455,665017,653048,736424,696586,809120,735856,814529,17576712,2621838,13850411
0,0,0,0,0,0,0,0,0,170122,221516,233469,0,0,0
0,0,0,0,0,0,202482,254274,256253,0,0,0,0,0,0
188735,205054,250654,59803,40411,48508,0,206351,0,0,0,0,0,0,0
417435,435758,526086,204882,217431,200239,1174020,1256982,1306231,0,0,0,0,0,170517
1043112,1050172,1142458,1314226,1466984,1375522,17785308,22016030,20996298,262282,289364,300974,61486,0,74821
1147089,1140454,2059979,1080876,111818,1078829,19032322,384897,367303,191001,0,228767,0,0,0
0,720990,1429963,559774,553846,501837,0,846446,804720,399997,448560,505904,585451,149434,580346
11951795,10908421,10962100,3818998,4047413,3643799,13043848,15441142,14340340,1828064,2014010,1888346,126351,0,133525
177863,0,161780,0,0,0,2058009,2331622,2391842,56696,57479,0,0,39529,102221
29790118,29212798,509003,0,0,0,17201954,2430097,19976692,0,0,0,60689,0,83617
832324,771035,666821,448839,547941,460792,1347281,1562576,995297,0,0,0,72086,251809,764068
106193,129557,98376,344974,40701,24299,859698,1475698,1431370,0,0,0,765828,0,0
2348990,2076702,2468464,383134,266338,380831,2381435,2919654,2692108,0,115545,97600,673676,163164,592900
0,0,0,0,0,0,0,0,0,0,0,0,484280,0,530289
1018125,1098583,1039317,200073,316964,168513,681711,699171,645855,60654,0,0,462379,115363,507522
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,151279,30862,131082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418942,406997,336224,455046,473095,419478,0,0,0,423580,451255,491389,531438,204918,534077
0,0,0,0,0,0,0,0,0,55464,98541,97906,0,0,0
0,0,0,0,0,0,0,0,0,1050302,1273840,1310366,0,0,0
0,0,0,0,0,0,0,0,0,221109,234014,264970,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115475,156148,1593157,497967,448024,420651,5794710,6390794,5816918,68858,74011,77476,0,0,0
1432597,1541936,2065661,302212,318204,290011,4666306,5314532,4908098,0,0,69587,0,0,0
334182,340248,253639,223016,240609,205101,3964480,4742142,4493774,0,0,0,0,0,40763
407596,458873,371518,266927,303330,233916,5181690,212145,6026337,101027,101278,100327,111414,0,134254
148394,0,0,0,0,0,895590,987356,966981,0,0,0,54209,0,87690
953155,930182,925944,0,0,0,764944,873292,866404,0,0,0,56075,0,0
0,0,0,0,0,0,0,0,0,0,0,0,172898,0,152746
140572,165480,212999,0,0,0,0,0,0,0,0,0,0,0,26033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2415124,2805041,3033510,0,0,0
0,0,0,0,0,0,0,0,0,1540955,1750411,1792898,0,0,0
0,0,0,0,0,0,0,0,0,90288,121960,142120,0,0,0
293336,278972,299319,320855,293494,291330,274997,301640,279550,287755,261619,296890,0,95173,280278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55474,52492,38207,0,0,0,0,0,0,0,0,0,2472480,909883,2158828
0,0,0,0,0,0,58905,115775,112804,0,32210,0,0,0,0
1221406,1135416,1318158,1388744,1334708,1363440,1112620,1300690,1287581,1035994,1174866,1231290,1317118,248746,1308400
0,0,2641930,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,73382,79474,0,0,0,178995,230975,0,0,0,37543
0,0,191476,0,0,0,0,0,981526,0,0,0,0,0,0
0,0,0,0,140302,108503,0,0,0,766887,857903,825505,0,0,0
1806652,1488453,1846916,1679900,1605176,1659980,1600067,1540403,1687838,1348771,1456533,1633795,1895701,484767,1771807
0,0,0,0,0,0,0,0,0,325887,347290,409037,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,190256,0,189399
0,0,1760514,0,0,0,0,0,0,0,0,0,0,0,39711
0,0,0,0,0,0,0,0,0,0,0,0,1085432,0,1272732
1792708,2499861,2421185,0,0,0,0,0,0,1617919,2212226,0,0,492302,2375426
2129495,1928588,1839403,2571344,2717269,2307674,2083156,0,0,2166354,1733204,2235740,2535414,504764,1502348
0,0,6077326,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,908864,1034093,1135875,0,0,0
0,0,0,2441898,1858830,0,0,0,0,0,0,0,0,0,2943912
0,0,0,0,0,78710,0,0,0,684314,901565,881663,0,0,0
2537482,2733200,0,0,2297697,0,0,0,0,1191713,1279077,0,1686384,584726,0
0,0,370862,0,0,0,64302,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,41465,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2596225,0,0,0,2423431,0,0,0,0,0,1996050,410292,2737652
0,0,0,1063810,0,0,0,0,0,0,0,0,490718,0,0
0,0,0,3718986,4360028,4095480,2469012,2446624,2639991,4469080,4587375,4437136,3116214,1451200,3638811
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677253,694352,689352,650925,0,0,0,483031,451027,655405,707980,668942,621901,153420,640294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,168523,0,0,0,0,0,0,191384,47808,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,600755,733108,832886,151430,0,164459,1326331,1236806,1381064,135018,0,112050
7447374,0,4272225,0,0,0,0,0,0,0,0,29627524,0,0,0
0,0,15314916,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1047101,1185865,1077304,81506,0,0
8222890,5863400,5378726,8582271,8984239,8505072,10358952,9577026,9390769,12342844,12953557,0,0,7025248,0
0,0,0,0,0,0,0,0,0,439462,0,0,0,0,0
0,0,0,0,0,0,0,0,0,162641,227781,0,0,0,0
230571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,415451,0,0,0,0,0,0,0,0,1820834,0,26291,342576,1532726
0,0,513815,0,144277,0,563663,567273,0,0,0,0,167509,0,0
0,0,0,0,205934,177488,0,236868,0,0,0,0,0,0,0
0,0,0,239437,257517,219799,223809,260283,288454,0,0,190037,194120,0,254177
0,708933,6313584,11062491,11726669,10827178,0,0,0,16292671,16498840,16377419,18628264,3320169,18761710
0,0,0,122434,122623,147594,0,0,0,0,0,0,0,0,0
0,0,0,0,845944,0,3925057,0,0,933391,987777,0,2247666,365177,2188934
0,0,0,0,0,0,0,0,0,242276,301481,359611,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1985910,0,1970392,0,0,0,0,0,0,0,0,0,0,0,0
6389607,0,0,1148520,0,0,0,0,0,0,1139871,0,649055,152608,0
0,0,0,0,0,816234,0,1023925,0,1093255,0,0,1633140,0,1337320
519392,505607,0,0,0,542407,0,0,0,0,0,0,0,259375,678654
0,0,0,0,0,0,0,0,0,0,0,0,156092,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1024371,1187833,1343526,715206,709197,660067,971373,976617,996657,0,133832,410674
0,0,0,613122,566534,595184,244144,291072,0,1484455,1565549,1789461,265820,0,0
0,0,0,0,0,0,0,0,0,808538,970444,940025,0,0,0
0,0,0,145718,149733,285055,0,0,0,921501,1000967,1054352,115922,0,63653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880840,0,1136295,1124115,1068459,985941,0,978331,1003555,0,1023750,0,1112166,247353,1070920
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,161883,271871,451041,0,0,0,642591,1012763,1081902,0,0,43800
0,0,0,279226,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
777309,732866,0,271796,304516,260700,354565,431119,436932,0,0,0,254163,0,246822
0,52784,0,0,0,0,0,0,0,0,0,0,0,0,0
6507382,5561756,0,0,0,0,0,1577983,0,0,0,0,0,460941,0
0,0,0,0,0,0,0,0,0,770641,761221,900422,52548,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,14046268,12647264,11836704,0,0,0,4268016,0,4033762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,164004,153586,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1618441
0,892944,883594,874155,790440,815032,5715908,5313086,905534,0,0,0,0,0,718518
0,0,0,0,0,0,0,0,0,875947,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,99591,0,0
0,0,0,1298034,1203261,1388256,1322058,1238125,1245956,822926,716698,708815,546980,202168,264985
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,667407,0,0,0,0,0,0,0
0,0,0,139394,136975,92626,0,0,397347,0,0,0,0,0,0
0,0,0,67984,85311,105061,0,0,0,222137,321940,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,202897,0,0,0,0,0,0,531229,537108,0,0,0
613378,540710,0,146672,150794,100752,0,0,0,121946,163213,139414,394060,0,444543
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1920885,1975714,2046378,0,0,0,0,0,152771
0,0,0,0,0,0,52797,63333,108181,115970,127436,101538,0,0,0
0,0,0,0,0,0,182453,0,170882,0,0,0,0,0,62458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,615546,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,447217,480963,592490,0,0,0,0,0,0
0,0,0,0,0,0,0,342168,319193,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,164857,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1034761,0,69274,0,181906
0,80775,0,0,0,0,0,0,0,124885,1900004,0,236038,182724,308154
165722,0,0,58650,60265,74067,0,0,0,0,1068860,0,134334,6942,182163
0,0,0,0,0,0,0,0,0,286939,0,0,0,401622,0
895266,866190,984228,223032,0,604699,0,0,0,2140743,2075856,2230786,0,0,634816
0,0,765042,691488,709878,0,707264,689324,721078,0,0,0,782733,625028,735656
0,0,0,0,0,0,210730,0,258865,0,0,0,0,0,0
28229354,29783522,29209504,32405048,33456346,32443010,37982964,39573224,38684324,22215280,23173040,23469724,31291038,24708312,31897812
0,0,0,0,0,0,0,0,0,19913600,19882364,19410148,30351890,27601458,31299892
18711766,19241672,17864926,15909078,16984664,15942885,18151848,17867838,17861354,16732547,17022706,17180588,16157382,14501033,16417508
0,0,0,18197036,19527918,19181164,0,0,0,19233270,20475780,19947584,0,0,0
29982728,13686963,15009786,33225914,31625260,0,0,43527832,0,26930738,11662905,31066598,37974176,29896600,0
0,0,0,22634692,22548562,22882416,0,19822988,19724248,18701460,19923618,0,0,0,0
18000666,12491826,17980448,16915208,17433786,17010574,11843858,13950849,13349016,0,14193898,0,0,0,0
16567280,16756295,16793296,17167818,0,0,0,14917784,16163209,0,0,0,0,0,0
0,0,0,0,0,0,0,16126519,0,0,0,0,0,0,0
17330424,15082560,9857086,14213283,10189525,16778812,17523016,9107911,9616549,14213935,17542486,15571730,16494395,11800952,10577951
8881872,9679331,0,9394264,9645026,8768520,0,9115750,0,9253912,9963318,9973849,10044668,0,0
6835419,6405518,5888724,7437406,7645131,0,6764780,6776600,6696856,0,0,8247784,8178752,0,7953916
8701518,9449463,9340185,0,8454074,7892358,8035372,0,0,5449034,5066574,4711634,7371634,0,7110131
4324718,0,0,0,0,0,6456235,0,5601958,0,0,4546461,4980584,5961325,0
9070047,9279170,8973848,6625970,6297716,7959407,8435866,8525486,0,8657979,6393984,6272864,8264311,0,7977218
9485858,8807726,8997544,5374861,5085943,3990750,6712113,6751676,6438222,5608090,5379894,5043885,6800180,8961459,6702050
10384549,9405205,10137494,6855945,5800783,5320681,8938280,8467379,8251138,7824176,7752036,7463820,8645794,9638275,9043304
9611676,9233778,8722036,7153265,6814704,5803904,7172360,6836741,7166605,4467698,0,3618106,6209884,9160438,6723753
7984525,7578916,7038616,8082170,0,9025475,7682898,7538083,6685562,8242816,8172758,8325930,8199354,0,8103524
13066565,6004178,5166780,10012476,12710754,14002966,12362822,12337388,13339888,5175904,4363971,5226903,4346092,6344556,6263844
0,0,31326,0,0,0,293246,326674,0,61444,62803,0,327726,68250,431663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,27602,0,39066,0,24401,37208,0,0,0
0,41067,220531,0,0,0,0,0,0,128399,0,151468,0,0,0
319074,377529,562520,0,0,0,0,0,0,0,0,0,266250,0,288606
0,0,0,10405421,10616086,8701136,15107046,17418788,1435738,0,0,0,0,0,0
3417845,4322896,7451432,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2149907,1725208,3164038,0,0,0,0,0,0,0,0,0,0,0,0
497126,634239,991267,0,0,0,0,0,0,0,0,0,0,0,0
15625405,15248526,25079820,0,0,0,0,0,0,0,0,0,0,0,0
1007127,0,2338776,0,0,0,0,0,0,0,0,0,0,0,0
7848673,8425507,11025895,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2499173,0,0,0,0,0,0,0,0,0,0,0,0
0,0,685724,0,0,0,0,0,0,0,0,0,0,0,0
2609153,0,5011323,0,0,0,0,0,0,304259,405412,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429283,487566,789064,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1801217,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921841,0,1268490,0,0,0,0,0,0,0,0,0,0,0,0
0,2006624,2878430,0,0,0,0,0,0,0,0,76773,0,0,0
643017,1008108,2089705,0,0,78065,0,0,0,549701,565684,506533,165392,58399,163680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5515204,7651540,16084568,0,0,0,134389,174087,150644,69690,86477,40255,0,0,207462
0,5509434,9546725,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1189769,666505,0,0,0,0,0,0,0,0,0,0,0,0
12766261,17833208,31403440,0,0,0,0,0,0,0,0,0,0,0,164448
5100598,4442949,6955782,0,0,0,0,0,0,0,0,0,0,0,0
4864290,5903922,8471711,0,0,0,0,0,0,0,0,0,0,0,0
424073,570462,1106467,0,0,0,0,0,0,0,0,0,0,0,0
0,344159,643171,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,165560,225322,244220,0,0,0,0,0,0
1667651,2322828,4439136,0,0,0,0,0,0,0,0,0,0,0,0
767027,1124778,2510216,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,75614,0
0,953910,0,0,0,0,0,0,0,0,0,0,0,0,0
2272781,1988896,407526,0,0,0,0,0,0,0,0,0,0,0,0
0,1367422,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,3731858,4203430,3533456,4562702,5453628,5857094,0,0,0,3183399,0,3282290
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1963897,2790487,4904759,0,0,0,0,0,0,0,0,0,0,0,0
12826957,14938059,20968738,0,0,0,0,0,0,0,0,0,0,0,0
871229,1277168,2725618,0,0,0,0,0,0,0,0,0,0,0,0
6721076,10351990,22102790,0,0,0,0,188451,0,0,0,0,199228,29799,243079
3665362,6372234,13979084,0,0,0,0,0,0,0,0,0,0,0,0
11834601,20933754,45171600,0,0,0,0,0,0,45128,0,0,0,0,0
0,792736,959340,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11212604,12648941,18895006,50428,60770,60027,46468,0,52213,208803,255119,243326,99285,51741,131872
1272920,1361261,2493693,0,0,0,0,0,0,0,0,0,0,0,0
4434302,4344324,8076380,0,0,0,0,0,0,0,0,0,0,0,0
87303120,101959208,150136496,0,0,0,0,0,0,0,0,0,137809,0,122064
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12949925,16744898,25223276,0,0,0,0,0,0,0,0,0,0,0,0
44871668,57322120,83616464,0,0,0,0,0,0,0,0,0,0,0,0
1113803,1474092,2204770,0,0,0,0,0,0,0,0,0,0,0,0
3793065,5132263,9425639,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3676148,646559,1130004,0,0,0,0,0,0,0,0,0,0,0,0
5252032,5726064,0,0,0,0,0,0,0,0,0,0,0,0,0
5010826,5837166,8275934,81479,58693,70035,260917,281289,304971,150534,0,135881,364575,133347,385290
5153460,7465219,12159391,0,0,0,0,0,0,0,0,0,0,0,0
4279640,3798284,5995821,0,0,0,0,0,0,0,0,0,0,0,0
12235689,14193930,16840064,0,0,0,0,1836736,1878172,0,0,0,0,0,0
0,0,0,0,0,0,0,116897,104469,0,0,0,0,0,0
0,0,884850,0,0,0,0,0,0,0,0,0,0,0,0
258015,333722,627796,0,0,0,0,0,0,0,0,0,0,0,0
3056451,3752950,5697449,0,0,0,0,0,0,0,0,0,0,0,0
827191,1030623,2038325,0,0,0,0,0,0,0,0,0,0,0,0
357968,489547,0,0,0,0,0,0,0,0,0,0,0,0,0
1262168,1695092,3106825,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1862164,2618294,4573298,0,0,0,0,0,0,0,0,0,0,0,0
6160830,8128959,12146010,23229,0,0,301347,264942,302643,0,0,0,187276,33122,257721
1703028,2152988,526737,0,0,0,0,0,0,0,0,0,0,0,0
11849249,11897500,9393479,0,0,0,0,0,0,1883916,2189705,2268277,4956968,0,5437006
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,278620,0,0,0,0,0,0,0,0,0,0,0,0,0
507825,0,1657664,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3351516,4365604,8956350,0,0,0,0,0,0,0,0,0,0,0,0
5297090,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127428,165687,431302,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271516,6878480,14952232,0,0,0,0,0,0,0,0,0,0,0,0
1259378,1446742,1721481,0,0,0,0,0,0,0,0,0,0,0,0
0,2082697,11844513,0,0,0,0,0,0,0,0,0,0,0,0
0,0,127423,0,0,0,0,0,0,0,0,0,0,0,0
11842602,15168678,24944112,0,0,0,382865,0,0,182491,208190,0,0,192520,516008
0,0,1283704,0,0,0,0,0,0,0,0,0,0,0,0
23809964,30425888,44368144,0,0,0,0,0,0,148975,146222,131276,0,0,0
9316616,9721817,10570079,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8331272,10381444,12787247,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,104599,0,0,0,0,0,0,0,0,0,0,0,0,0
7292986,8551200,12531867,0,0,0,0,0,0,0,0,0,0,0,0
1391032,1621086,2009050,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179087,165466,183090,203140,226581,209529,216346,194795,186017,178261,191870,191606,121269,41268,123442
324846,316572,435171,496425,495414,441807,417146,458302,459285,420575,484229,477161,407899,626150,283625
0,0,0,425029,502350,464060,963148,1088923,0,0,0,0,137300,0,53576
0,0,32746,197189,224292,214940,547017,654552,644144,0,0,0,1596334,352693,1488325
1011816,1112870,1385578,1542796,1669674,1485152,5528382,7031734,6636301,146178,190514,0,33998916,6628567,29770096
17952014,17436546,21730830,24292280,28135264,23825866,64255992,77591872,73451920,4977448,6129471,5865177,406968576,74595320,358393472
122468,135435,171759,198008,240936,203898,250422,226927,244061,168893,179368,174901,0,0,0
0,0,30292,0,0,0,104102,125580,148415,0,0,0,163431,0,153594
696814,722428,804251,181662,203262,203105,534041,349282,541142,0,89235,0,3190601,840703,3061532
0,0,0,0,54497,0,575648,741951,696135,0,0,0,206977,0,245762
0,0,0,696959,0,669389,5828332,0,1400065,0,0,0,871083,0,0
143202,155326,205576,482068,706232,464790,1236266,7106502,6719924,74670,42943,0,2275676,567586,2527899
0,67433,74031,83444,109623,104695,0,0,0,0,70068,71049,84764,0,0
66724,54044,61601,0,60399,0,291181,312814,263909,0,0,0,315960,0,339050
494204,463328,616436,467945,499921,467029,42884576,45939032,46524388,0,0,0,9357948,1396772,10166552
6545756,6672522,8587172,6204302,7319616,192025,313131456,5927133,5738119,116859,2018299,2011722,4625144,1258714,4766364
0,0,0,226341,0,6568307,768398,441524,355217344,0,99947,0,84354096,0,0
0,0,0,0,35696,52220,0,0,39693,0,46336,50694,38105,0,41713
585155,624858,695746,171334,142417,0,887599,1142371,1028116,44801,38340,39921,2297465,558643,2546516
322990,325315,0,1876826,186870,0,1066554,6849348,693274,449224,0,352116,16734602,0,0
0,0,0,0,0,0,0,10223300,0,0,0,0,0,0,0
9082215,9187971,9987506,1830237,1906499,1738078,13084809,16805826,15196593,254262,848860,277870,30365964,8027092,33644756
5207977,4972445,5796170,2575404,3072023,2544630,14387698,17231170,16499937,765261,308558,901857,0,821979,0
168731,178047,203236,14103864,14751071,14073087,21152222,24358618,25216144,846894,902406,836540,3421156,1137727,3614126
0,0,0,538757,620235,518632,1543942,2220895,1834281,64102,0,0,3757918,672121,195687
