massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row863	862.0	241.1551	5.34	0.5629119443762696	0.5804193775507005
row864	863.0	338.3423	0.542	0.039895979260156755	-2.0814572518383128
row865	864.0	287.1608	4.085	0.14291596563835737	1.476404644379885
row866	865.0	344.1707	2.788	0.33516623614121244	0.9683377089751465
row867	866.0	76.0778	5.136	0.21573071995056392	-1.2456936294576113
row868	867.0	249.1165	6.057	0.09346288804587428	-1.693234544151264
row869	868.0	283.1232	4.413	0.019743820260637035	2.36850612659156
row870	869.0	267.1318	3.321	0.4202573001934131	-0.8092461163085484
row871	870.0	292.1549	0.493	0.1642628047525374	1.4009543413302914
row872	871.0	147.0845	4.708	0.07846308307991057	1.7775201543015469
row873	872.0	536.354	1.175	0.3850827983281506	0.8723196917199192
row874	873.0	365.1063	6.304	0.9029626079521849	0.12222336280954607
row875	874.0	317.0874	4.437	0.838364990395663	0.20450680549509734
row876	875.0	376.2701	3.792	0.8825448549489415	0.14811444994025108
row877	876.0	365.1748	6.405	0.7844619331577686	0.2742307157117991
row878	877.0	240.2283	2.981	0.8916665439724205	0.13653618843541016
row879	878.0	281.1502	4.417	0.00039804880552672884	3.662501618183415
row880	879.0	213.1062	4.601	0.6384460641464613	-0.471281653596273
row881	880.0	111.0559	2.176	0.5080864894802549	-0.6641600144542421
row882	881.0	407.1896	4.054	0.9203596856380063	-0.10022846527272755
row883	882.0	178.0895	1.109	0.08890743840449858	1.7175823052533297
row884	883.0	182.0673	3.167	0.03745526434875672	2.108296400025947
row885	884.0	355.2317	3.164	0.00028626907722579745	3.7573080854420717
row886	885.0	490.2654	3.821	0.5964592854921063	-0.531164894084871
row887	886.0	231.1604	4.648	0.7694491277502293	-0.2938769053137443
row888	887.0	726.9369	5.648	0.16291649490612153	-1.4054824205767176
row889	888.0	398.1274	0.424	0.3408208391592469	0.9570183215963981
row890	889.0	766.7312	5.061	0.17058036319452083	1.38007698175444
row891	890.0	590.4265	0.646	0.005652407361635193	2.8271929829747817
row892	891.0	354.1554	4.466	0.05320992559372571	1.9559189417196952
row893	892.0	325.0703	2.406	0.002836397899919257	3.0590833364479395
row894	893.0	133.0801	5.412	0.17631111559033885	-1.3616414262825522
row895	894.0	389.1029	2.342	0.6175286754486463	0.5008886478059316
row896	895.0	279.1344	4.144	0.6995925431327151	-0.38695924105037866
row897	896.0	148.0418	0.761	0.09058234453578941	1.7085144849138652
row898	897.0	425.1897	2.948	0.14754399193325624	-1.4593415912644736
row899	898.0	267.1109	5.734	0.002280732152159005	3.1299170209740526
row900	899.0	260.186	3.483	0.11983439376687975	1.5686168332311414
row901	900.0	295.1656	2.215	0.014436184996404167	-2.4887850712128423
row902	901.0	330.1917	5.472	0.3131623842954708	1.0136202525874614
row903	902.0	406.1327	5.969	0.017840034592691362	-2.4079114754846125
row904	903.0	274.1654	4.057	0.5960816109913667	0.5317120182800663
row905	904.0	372.8299	5.059	0.4747174024587216	0.7174808383126495
row906	905.0	111.056	2.008	0.7017309762132591	0.3840633312320357
row907	906.0	170.0604	2.855	0.03539290532114435	2.1321792434048628
row908	907.0	359.038	5.08	0.38816982504790254	-0.8666465122695912
row909	908.0	143.1182	5.919	0.4113607753363736	0.8248868609408648
row910	909.0	299.2051	3.134	0.24514765593091786	1.1689518610401248
row911	910.0	285.1451	3.926	0.0011156341689321121	3.3549458529362717
row912	911.0	568.7834	5.058	0.08030057853586656	1.7665174716736662
row913	912.0	280.093	6.043	0.00011455124291634928	-4.012991583291738
row914	913.0	416.1561	2.774	9.219507397883759e-05	-4.07208608489607
row915	914.0	386.2575	1.598	0.38508279832815084	0.8723196917199186
row916	915.0	212.103	2.262	0.003062598957048914	3.0338877148190027
row917	916.0	298.1152	3.512	0.14711567656085994	-1.4609031444079774
row918	917.0	261.0986	2.794	7.034336404890655e-06	4.736909466581029
row919	918.0	199.1078	1.139	0.22523156437629369	1.2201234007421475
row920	919.0	227.103	4.471	0.01770387802445781	-2.410870791403419
row921	920.0	454.2084	3.626	0.38508279832815084	0.8723196917199187
row922	921.0	311.1607	2.811	0.11808745373807722	1.576151625429662
row923	922.0	195.0504	1.412	0.38508279832815084	0.8723196917199187
row924	923.0	275.1972	4.18	0.15653547323575398	1.4273425380589768
row925	924.0	344.1895	1.086	0.33084102390166636	0.9770804263557841
row926	925.0	319.1951	5.793	0.0006584695798350921	-3.5145334679527633
row927	926.0	104.1079	4.226	0.0005068219335385467	-3.591985984878146
row928	927.0	330.2271	3.5	0.38200836630886015	0.8779978332619386
row929	928.0	283.1159	5.812	0.895090616249832	-0.13219482533362972
row930	929.0	126.0666	3.811	0.8701847368519586	-0.1638356376040883
row931	930.0	230.1001	1.054	0.46024878238487166	0.7412438358781601
row932	931.0	342.2645	2.769	0.6554201698970124	0.44755953311392693
row933	932.0	404.1921	2.993	0.7848877096237874	0.2736751228033413
row934	933.0	395.1317	6.425	0.27804516358578274	1.090539327582813
row935	934.0	167.1041	1.85	0.36375126980119743	0.9123205396445
row936	935.0	152.032	3.876	0.00016678613583833576	3.9094126501901334
row937	936.0	389.2582	1.496	0.6471616456085196	0.4590686832644896
row938	937.0	299.1973	2.848	0.19141211667095612	1.3151389361013808
row939	938.0	282.1201	2.102	0.02319594449482674	2.3049343089517342
row940	939.0	142.0613	2.145	0.0011149180166324065	-3.355143294095142
row941	940.0	536.3552	1.187	0.38508279832815107	0.8723196917199183
row942	941.0	401.2113	3.807	0.3850827983281506	0.872319691719919
row943	942.0	402.1585	0.452	0.20618955572461933	1.2722146727520005
row944	943.0	395.0958	5.799	0.11361014669139485	1.5958765474041114
row945	944.0	112.0514	2.547	0.1740811728260825	-1.3687602690271858
row946	945.0	300.2	2.778	0.0034438748045971224	2.9950779229406486
row947	946.0	597.3103	3.558	0.3850827983281506	0.8723196917199189
row948	947.0	1142.0144	5.624	0.612414194168001	-0.5081945956561106
row949	948.0	253.1548	3.037	0.10636602719866083	1.6291496708457154
row950	949.0	426.195	1.111	0.5950858074556751	0.5331553743172519
row951	950.0	276.1064	4.419	0.09210539180491417	1.7003868762113314
row952	951.0	169.1335	0.701	0.003549705870055189	-2.9850102381589574
row953	952.0	344.0595	7.525	0.17031955186027267	1.3809271172457103
row954	953.0	130.0503	5.826	0.00019434829889593492	-3.866742867323571
row955	954.0	331.2314	3.585	0.37546838538036975	0.8901718985663396
row956	955.0	291.1305	7.338	0.1241942576269657	1.5501856798348406
row957	956.0	247.1538	0.807	0.6724553598751926	-0.4240045590663564
row958	957.0	422.3213	0.543	0.026699401237041842	-2.248436433322215
row959	958.0	222.0608	3.878	0.0004285583168509997	3.6410406459912177
row960	959.0	335.2222	0.783	0.02813055542006911	2.227214769762053
row961	960.0	546.4006	0.615	0.0014660148831409725	3.2702394577595175
row962	961.0	378.063	5.59	0.6393541371354527	0.4700059100738525
row963	962.0	305.133	3.513	0.592207324601415	-0.5373338694815551
row964	963.0	327.202	1.378	0.11312140973041332	-1.5980670648631652
row965	964.0	341.0664	3.493	0.09040262582985802	1.709480877910481
row966	965.0	624.4065	1.171	0.38508279832815084	0.8723196917199186
row967	966.0	723.5089	0.721	0.005872846381127473	2.8139440949319203
row968	967.0	252.1445	5.975	0.5749321622284007	-0.5626141068065633
row969	968.0	504.2659	5.388	0.5874586554736553	0.5442479349544359
row970	969.0	272.1861	3.593	0.01563341925387467	2.4585657042781333
row971	970.0	340.1852	0.649	0.38508279832815084	0.8723196917199185
row972	971.0	386.204	2.339	0.6847898574962744	0.40709690942779675
row973	972.0	301.2168	2.912	0.052183340216598456	1.964580945200261
row974	973.0	144.1021	4.777	0.0062724194174064996	2.791047655402844
row975	974.0	259.14	2.573	0.01198054277129776	2.5585326138960145
row976	975.0	267.1423	3.7	0.015505712269622877	2.4616886597429666
row977	976.0	1060.0097	5.634	0.26177719712292413	-1.12844982228055
row978	977.0	365.2193	4.666	0.32348872492957836	0.992115909779176
row979	978.0	473.1789	4.994	0.24427228928515735	-1.1711371435820805
row980	979.0	154.0689	1.493	0.5527128101798253	0.595673511408643
row981	980.0	117.1109	2.909	0.6300609359769533	0.4830987791967335
row982	981.0	113.0714	1.955	0.3008793900962457	1.0398258200195885
row983	982.0	303.1925	4.551	0.22257513935943998	1.2271925238619013
row984	983.0	352.0055	5.631	0.810585112009592	0.2402933752590455
row985	984.0	139.0504	2.413	0.1345517143956257	1.5083677202885235
row986	985.0	264.1803	0.807	0.3850827983281506	0.8723196917199191
row987	986.0	263.1393	3.593	0.07791170023795792	-1.7808632417794614
row988	987.0	402.159	0.695	0.20563808472722891	1.2737749230567732
row989	988.0	264.1195	6.053	1.071782339592479e-05	-4.632022188777107
row990	989.0	137.0712	4.925	0.09071968840358575	1.707777006716092
row991	990.0	111.0559	1.831	0.18314558041308862	-1.3402385884563857
row992	991.0	457.2224	0.591	0.4273879599978654	0.7968519198373011
row993	992.0	274.1055	5.099	0.536146832748905	0.6207529123761371
row994	993.0	568.1852	6.959	0.30107481373568257	-1.039403299338993
row995	994.0	120.0813	3.946	0.8435458339838129	-0.1978632715949084
row996	995.0	453.1258	6.339	0.009157166941757802	2.6568071387525314
row997	996.0	451.2156	4.065	0.9258090373537229	0.09334948328962177
row998	997.0	319.1658	3.619	0.8499545067713841	-0.18965740535192757
row999	998.0	145.1053	4.374	0.31419840433997903	1.0114416585957082
row1000	999.0	477.3438	0.545	1.9534887291811588e-05	-4.48007991256059
row1001	1000.0	152.0645	2.341	0.0014776402461988635	-3.2677677304468906
row1002	1001.0	248.059	2.941	0.09223807093161787	1.6996840479451165
row1003	1002.0	300.156	2.877	0.015299986669202655	-2.466768126766304
row1004	1003.0	343.1951	3.794	0.06805219124932782	1.8442286834242838
row1005	1004.0	314.1969	3.881	0.07687051171002826	1.7872297523891867
row1006	1005.0	189.0873	4.826	0.00030431471439005024	-3.739845535517356
row1007	1006.0	262.1042	6.568	0.47605022203346314	0.7153123784287986
row1008	1007.0	587.1825	2.341	0.0168112170068911	-2.4307898229579488
row1009	1008.0	278.1499	6.216	0.6992948995261452	-0.3873625750983312
row1010	1009.0	362.1518	2.764	0.05497922831148772	-1.9413170659663481
row1011	1010.0	297.1813	2.776	0.16143850850320593	1.4104864685692677
row1012	1011.0	242.0961	1.906	0.0020462293465902635	-3.164758079274981
row1013	1012.0	300.1811	3.988	0.09701369675084316	1.6749179942108927
row1014	1013.0	242.0517	2.887	0.06879547442610413	1.839194354447714
row1015	1014.0	413.1246	4.889	0.1694932801750338	-1.3836269695794776
row1016	1015.0	319.137	4.008	0.9622483098758595	-0.04744880737235887
row1017	1016.0	504.3384	1.681	0.8487745951863703	0.19116721683105772
row1018	1017.0	277.0573	0.529	0.08003669361916745	1.7680847245408284
row1019	1018.0	297.145	3.288	0.11384888585516255	1.5948092563701213
row1020	1019.0	624.0721	5.642	0.1769851234503732	-1.3595031472481058
row1021	1020.0	131.1184	5.267	0.0006468980918432483	-3.5198151836474842
row1022	1021.0	255.1457	2.76	0.49583352506710066	-0.6835113775074759
row1023	1022.0	151.0616	2.502	0.28474907252846443	1.0753636526297092
row1024	1023.0	211.1079	1.375	0.02235069520916039	2.319685198999483
row1025	1024.0	743.9776	5.62	0.6131950801490624	0.5070773544136207
row1026	1025.0	232.1295	4.797	0.9513776422135171	0.06112704777508664
row1027	1026.0	534.3124	4.076	0.7003878077958292	0.3858818964749241
row1028	1027.0	337.2206	3.091	0.04322330389481025	2.047059191672147
row1029	1028.0	427.1987	0.737	0.07146818033150329	-1.8214584797536655
row1030	1029.0	125.0714	1.822	0.003041953413013643	-3.036114594689077
row1031	1030.0	304.2389	2.93	0.00030276078825274943	3.7413099848355995
row1032	1031.0	182.1286	0.838	0.2390882491250449	1.1841945185667995
row1033	1032.0	431.3057	0.807	0.3850827983281506	0.8723196917199192
row1034	1033.0	251.0966	1.603	0.5633063983044551	0.5798321645430417
row1035	1034.0	202.1188	4.142	0.0252091572395288	-2.27162145872807
row1036	1035.0	432.2377	0.588	0.1354695045041431	1.5047857848329442
row1037	1036.0	246.1088	5.517	0.06495083172235513	1.8657432258333928
row1038	1037.0	302.1968	3.62	0.13161085612738835	1.5199759605439709
row1039	1038.0	329.2157	3.654	0.9995679440903047	0.000542830623398349
row1040	1039.0	369.1638	6.043	3.598651138235522e-05	4.322247346108646
row1041	1040.0	637.3844	3.592	0.3850827983281506	0.8723196917199189
row1042	1041.0	310.1657	3.808	0.3342582578816067	0.9701668867666718
row1043	1042.0	146.0437	0.665	0.017607745561338647	2.4129724112457143
row1044	1043.0	307.1272	3.926	0.003828924386198623	2.95972112361956
row1045	1044.0	270.1914	0.763	0.29016046341315127	-1.0632918607537054
row1046	1045.0	371.2283	1.494	0.6577011845699607	0.44439125828628673
row1047	1046.0	1007.5289	5.626	0.5855065481217039	0.5470978011533802
row1048	1047.0	907.9846	5.623	0.595474380189162	0.5325920291053422
row1049	1048.0	843.5234	5.632	0.5468285456227052	-0.6045378350248813
row1050	1049.0	325.1626	5.46	0.010816228972830636	2.596221867860385
row1051	1050.0	340.0857	0.406	0.03152480436331835	2.1804270139503283
row1052	1051.0	562.3626	2.268	0.38508279832815084	0.8723196917199186
row1053	1052.0	262.0383	0.442	0.14982118991905968	1.4510978862455977
row1054	1053.0	377.179	3.413	0.224885980168392	-1.2210396154536107
row1055	1054.0	323.0557	1.411	0.02305693834812113	2.3073272739513584
row1056	1055.0	644.9337	5.668	0.41398173352405154	-0.8202581243430702
row1057	1056.0	287.1607	3.973	0.5529141451396542	0.595371047013601
row1058	1057.0	298.2018	3.359	0.012247808805284088	2.5503484951620345
row1059	1058.0	195.1341	5.305	0.5995385354877821	0.5267100394146818
row1060	1059.0	445.1476	5.22	0.6716305146529954	-0.4251395411173092
row1061	1060.0	140.0819	1.997	0.21637180579028095	1.2439426961578357
row1062	1061.0	266.1602	7.325	0.9976855419722843	-0.002907865374447576
row1063	1062.0	348.0698	4.673	0.04108483084348023	-2.068893083785633
row1064	1063.0	185.0922	1.578	0.010315857841656124	2.6135549070022206
row1065	1064.0	175.1268	4.841	0.006118202380509353	2.7997222217916184
row1066	1065.0	245.0958	3.511	0.9022641922506787	-0.12310753640418554
row1067	1066.0	175.0536	4.523	0.6521908821534854	-0.45205270077926957
row1068	1067.0	351.1592	6.986	0.1280179959171445	1.5344380547078436
row1069	1068.0	290.8841	5.055	0.3039918186869147	1.033118414036074
row1070	1069.0	375.2245	8.016	0.7544919335377733	-0.3135647960185001
row1071	1070.0	374.2544	4.892	0.9585616092705925	0.05208654026613127
row1072	1071.0	178.0533	3.877	0.00013126790923700526	3.9756340498157146
row1073	1072.0	362.2175	5.92	0.015248064539467124	-2.4680597485730456
row1074	1073.0	376.197	6.281	0.42981023706928356	0.7926695176095618
row1075	1074.0	308.1359	1.834	0.6031421553356761	0.5215098882412543
row1076	1075.0	171.0766	4.563	0.7672323244012427	0.2967874147271008
row1077	1076.0	715.2472	7.459	0.8647125872444524	-0.1708086648173634
row1078	1077.0	338.1965	0.528	0.19552479985151242	1.3029524643723303
row1079	1078.0	972.9464	5.616	0.6780990127725433	-0.41625358650052713
row1080	1079.0	621.9758	5.631	0.6922651745566738	0.39690715348178474
row1081	1080.0	567.1773	3.402	0.26632481187516277	1.1176905843890168
row1082	1081.0	84.0459	1.431	0.007691347297629683	-2.7192664315864223
row1083	1082.0	147.0767	5.824	0.0004662256992545027	-3.6164580509578226
row1084	1083.0	287.1323	4.612	0.18639873424821968	1.3302616805334069
row1085	1084.0	304.2124	3.989	0.34560103835614286	-0.9475441765668946
row1086	1085.0	215.1393	4.916	0.0149637815071974	-2.475202063482359
row1087	1086.0	160.1081	5.204	0.3298504864468963	-0.9790931725189602
row1088	1087.0	166.05	3.478	0.6843474727688512	0.4077012601728551
row1089	1088.0	299.2007	0.795	0.26738444132847267	1.1152020759169716
row1090	1089.0	332.234	3.328	0.3701143873574193	0.9002375576039905
row1091	1090.0	608.3856	1.979	0.9232160192160946	0.09662219994737155
row1092	1091.0	364.2445	1.564	0.38508279832815084	0.8723196917199187
row1093	1092.0	194.1035	1.47	0.5512061639380328	-0.5979386819473218
row1094	1093.0	406.2076	2.871	0.052873764164470406	1.9587396391732192
row1095	1094.0	430.2742	0.818	0.3850827983281504	0.8723196917199193
row1096	1095.0	358.1503	3.187	0.3472773299145865	0.9442419425748608
row1097	1096.0	115.0872	3.136	0.7414850783092566	-0.33078546832498856
row1098	1097.0	340.2486	2.842	0.010343447390777027	2.6125796295601575
row1099	1098.0	86.098	4.096	0.369145667325956	0.9020685503170199
row1100	1099.0	378.1241	0.432	0.30740862346545994	-1.0258081483843042
row1101	1100.0	553.2946	4.073	0.153439912664796	-1.438194979426495
row1102	1101.0	252.1403	5.742	0.13457117206223937	1.5082915827175365
row1103	1102.0	333.1373	0.52	0.3019583212687654	-1.0374953987863111
row1104	1103.0	182.0812	4.632	0.8542386722741662	-0.18417904005721844
row1105	1104.0	251.1029	2.228	0.008699595011147062	2.6752659825941207
row1106	1105.0	114.0322	5.091	0.1429261358013805	1.4763666799961017
row1107	1106.0	299.0701	0.7	0.17833079976632676	1.3552523558633456
row1108	1107.0	580.3806	1.266	0.38508279832815107	0.8723196917199184
row1109	1108.0	469.2053	3.405	0.558256118178786	-0.5873657003577039
row1110	1109.0	340.1763	3.85	0.15159926635761023	1.4447282379902149
row1111	1110.0	244.1374	3.419	0.4175894066266991	0.8139154814242825
row1112	1111.0	189.1237	5.45	0.15445991479825993	-1.4346005560473887
row1113	1112.0	377.1426	5.457	0.6494385467151664	-0.4558895162981395
row1114	1113.0	324.1174	6.307	0.4024559700551602	-0.8407475445099917
row1115	1114.0	273.1893	3.374	0.8027546464661165	0.25043508164344785
row1116	1115.0	141.0662	4.891	0.1025697160303888	-1.6473200260933043
row1117	1116.0	337.1435	6.975	0.4205773478760675	0.8086871560906806
row1118	1117.0	246.153	3.322	0.8194636416082084	-0.22882429662259648
row1119	1118.0	263.171	4.599	0.0002915565563946368	3.7520855122955523
row1120	1119.0	317.2115	0.79	0.05249272346486894	1.9619553624823225
row1121	1120.0	206.0812	2.859	0.20781318013001912	1.2676388109924235
row1122	1121.0	314.233	3.09	0.21106775794616947	1.258545044110812
row1123	1122.0	270.1531	3.176	0.36650428781642885	0.9070765284468835
row1124	1123.0	315.1959	0.75	0.09926693192932752	1.6635752541196231
row1125	1124.0	351.0696	5.362	0.008486606738666098	-2.6841602262552917
row1126	1125.0	301.1845	3.782	0.5841385490198735	0.5490976003953066
row1127	1126.0	248.168	3.069	0.5433767215924334	0.6097601053201518
row1128	1127.0	271.1656	3.292	0.12658939618438073	1.5402775232622978
row1129	1128.0	342.2282	3.245	0.15729518356592204	1.4247044276812006
row1130	1129.0	842.5338	1.803	0.38508279832815084	0.8723196917199186
row1131	1130.0	567.2054	2.34	0.6971633459698476	-0.39025288558227217
row1132	1131.0	201.1599	4.303	0.26461391549109553	-1.1217232125044296
row1133	1132.0	256.1043	3.781	0.040647592408872044	2.073477153132927
row1134	1133.0	275.1106	4.093	0.3047050254655828	-1.0315879553791665
row1135	1134.0	176.0734	0.816	0.31635052397752017	1.0069313463858582
row1136	1135.0	279.0938	11.57	0.16369803711274913	1.4028503701552255
row1137	1136.0	279.0938	11.621	0.001425902008879444	-3.2789111285464774
row1138	1137.0	300.2021	1.245	0.7652290568162413	0.29941974938077354
row1139	1138.0	475.3312	0.808	0.38508279832815084	0.8723196917199185
row1140	1139.0	279.0938	11.936	0.5009602342618611	-0.675383747934007
row1141	1140.0	138.0552	2.361	0.0031825328869870577	-3.0212196504071938
row1142	1141.0	226.9881	5.675	0.09417364733824024	-1.6895234004692878
row1143	1142.0	114.0918	1.112	0.04999203490511944	1.9835655352106412
row1144	1143.0	281.0623	2.409	0.011373894751060017	2.577736512601886
row1145	1144.0	313.2127	0.827	0.19645098751130613	1.3002344132221892
row1146	1145.0	279.0938	11.516	0.05774814383185808	-1.9192440724300146
row1147	1146.0	104.1077	2.34	0.5917502661834866	0.5379982177692096
row1148	1147.0	302.3058	0.84	1.1482832745420392e-05	-4.614719842969371
row1149	1148.0	327.07	4.3	0.6932313992298123	0.3955931227969704
row1150	1149.0	129.0662	3.404	0.9107305252992359	-0.11239574912844953
row1151	1150.0	247.1191	2.315	0.38508279832815084	0.8723196917199186
row1152	1151.0	399.1452	7.473	0.23214214640347974	1.2020118861022184
row1153	1152.0	373.1905	5.457	0.704978218187839	-0.3796720426989439
row1154	1153.0	352.1622	6.757	0.784534546699133	-0.2741359567425949
row1155	1154.0	679.4823	0.694	0.011165969301670721	2.584531239530851
row1156	1155.0	186.0872	4.74	0.8077687905099109	0.24393803597180802
row1157	1156.0	367.1505	5.524	0.1682748754554413	1.3876264550699347
row1158	1157.0	184.1078	1.98	0.3781988865091829	0.8850731345036393
row1159	1158.0	624.408	1.345	0.38508279832815107	0.8723196917199184
row1160	1159.0	437.1349	2.69	0.1768986521428867	1.3597771313805647
row1161	1160.0	1136.9547	5.609	0.03628839008156586	2.121665214906495
row1162	1161.0	332.096	5.839	0.67125560284243	0.42565559995983193
row1163	1162.0	333.247	3.562	0.20074040461965412	-1.2877690647572988
row1164	1163.0	205.083	6.454	0.8779856159632322	-0.15390896714892574
row1165	1164.0	279.0938	11.787	0.3997153526268714	-0.8456717698934244
row1166	1165.0	279.0938	11.849	0.000263203123452499	-3.7812196901018535
row1167	1166.0	309.1896	3.144	0.3326469555617132	0.9734209755014579
row1168	1167.0	275.1608	3.67	0.9272491755171625	0.09153228510859401
row1169	1168.0	204.1418	5.987	0.5003285985269073	0.6763826818085964
row1170	1169.0	279.0938	0.158	0.8901162303925654	0.13850267265658878
row1171	1170.0	330.0605	4.403	0.0001702406331589346	-3.9037103979168912
row1172	1171.0	226.988	5.591	0.8463766193730469	0.19423701960465722
row1173	1172.0	311.2054	3.274	0.23979561601688001	1.182400983619012
row1174	1173.0	346.2228	4.546	0.3415647600805036	0.9555382638699742
row1175	1174.0	316.2124	3.407	0.39288405158791306	0.8580364844704881
row1176	1175.0	338.1795	3.654	0.5520607222958651	-0.5966535161701491
row1177	1176.0	355.1731	6.113	0.0028857707559743944	3.053429044004848
row1178	1177.0	390.1403	5.8	0.09400849259503874	1.6903836979311457
row1179	1178.0	333.1163	5.49	0.5813769256667327	-0.5531414164336826
row1180	1179.0	279.0938	11.754	0.04859582625419018	1.9960342375842213
row1181	1180.0	349.0325	3.571	0.4160038948175274	0.816698906330777
row1182	1181.0	296.1358	1.202	0.07142790952297386	-1.8217215855023048
row1183	1182.0	192.0745	5.559	0.9118994135704146	-0.11091789689768146
row1184	1183.0	279.1108	5.006	0.969061846597778	-0.03888026684441191
row1185	1184.0	279.0938	10.758	0.7604549467904735	-0.30570151349047503
row1186	1185.0	231.1603	5.758	0.013290550195687827	-2.519880294446642
row1187	1186.0	518.8379	2.143	0.3850827983281506	0.872319691719919
row1188	1187.0	366.1779	6.581	0.9834393173862881	0.020808187337041387
row1189	1188.0	208.0718	2.785	1.9336858551651616e-05	-4.482683936148376
row1190	1189.0	218.0482	2.727	0.24540380884459082	-1.1683134469089453
row1191	1190.0	318.1304	6.694	0.4045540478765819	-0.8369915817543799
row1192	1191.0	274.093	6.748	0.11749979887436215	-1.5787061994317322
row1193	1192.0	323.0557	1.667	0.026395824775604104	2.2530657128081413
row1194	1193.0	283.1517	2.82	0.0023928556343232035	3.1144211857032413
row1195	1194.0	279.0938	0.289	0.08243557768237529	-1.753991050568721
row1196	1195.0	343.2235	3.671	0.0024947046678103174	-3.100919203679926
row1197	1196.0	413.1423	5.178	1.5827914474343238e-05	-4.533680145021086
row1198	1197.0	675.2457	6.657	0.3744484654109401	0.8920823895313723
row1199	1198.0	539.9727	5.628	0.3415001516399253	-0.9556667216280805
row1200	1199.0	227.0855	2.785	6.544121340737968e-06	-4.754768893629019
row1201	1200.0	460.3123	1.629	0.8256504587595805	0.22085032269498237
row1202	1201.0	299.118	3.04	0.2763107966817782	1.0945064455437565
row1203	1202.0	346.1869	6.014	0.9845819172516926	0.019372343928787162
row1204	1203.0	318.1918	4.562	0.12811814269905528	1.534030632764253
row1205	1204.0	213.1236	6.555	0.20566115851571423	-1.2737095797047466
row1206	1205.0	194.1037	3.808	0.6581107343948673	-0.44382288006347864
row1207	1206.0	166.0844	4.187	3.540158130755879e-10	6.949504730157374
row1208	1207.0	344.2075	4.578	0.0022100731058071724	3.1400502395844208
row1209	1208.0	172.0969	4.271	0.1597369616266679	1.4162910945900227
row1210	1209.0	217.1549	6.32	0.46677501452215475	0.7304739961088997
row1211	1210.0	342.1915	5.389	0.16100660092216992	-1.4119554110344994
row1212	1211.0	1071.991	5.635	0.7598471343613551	0.306502140675516
row1213	1212.0	430.2835	1.839	0.38508279832815084	0.8723196917199187
row1214	1213.0	281.0926	0.431	0.25040108963386776	-1.1559523314456233
row1215	1214.0	279.0938	11.461	0.23519146542015593	1.1941436118852844
row1216	1215.0	279.0938	11.389	0.5343292073095378	-0.6235284110302317
row1217	1216.0	703.9788	5.631	0.5811451896120441	0.5534811586860666
row1218	1217.0	267.1111	5.139	0.008571921836896005	2.6805734795363585
row1219	1218.0	485.2686	3.752	0.011328520180280468	-2.5792096899737733
row1220	1219.0	288.1602	3.46	0.4337604860424811	0.7858785363066499
row1221	1220.0	335.0226	0.497	0.011590238141739153	-2.570784461393524
row1222	1221.0	293.1858	0.83	0.21622622780889167	1.2443399657017062
row1223	1222.0	276.0541	0.434	0.33407974035352184	-0.9705269034439785
row1224	1223.0	279.0938	11.249	0.15879084280716385	1.4195392172408725
row1225	1224.0	814.5021	5.634	0.2945085634271933	1.0537030487801853
row1226	1225.0	112.0512	3.011	0.026324214153558564	2.2541645135736856
row1227	1226.0	365.1748	6.75	0.07629156688984648	-1.7908007137901283
row1228	1227.0	531.0219	5.659	0.039291780614189656	-2.0879666006487705
row1229	1228.0	657.2221	7.577	0.025652202899934647	-2.2646056793378255
row1230	1229.0	282.2053	0.795	0.17019328148914126	1.381339061332758
row1231	1230.0	326.2332	2.893	0.06968979624256945	1.8331967896679378
row1232	1231.0	177.0548	3.218	0.2518351405964128	1.1524374559575146
row1233	1232.0	231.0799	1.744	0.27903366344880626	1.0882859194264716
row1234	1233.0	279.0938	10.907	0.08518226118866057	-1.738262440181591
row1235	1234.0	325.1531	4.184	0.00045048239621103733	3.626495081398424
row1236	1235.0	121.0288	3.372	0.049553517002852085	1.9874493932312747
row1237	1236.0	461.0921	3.877	0.8524831501435172	0.18642322516614124
row1238	1237.0	112.0512	2.784	0.00045563806966371606	-3.623172033790968
row1239	1238.0	279.0938	10.807	0.24499099586151912	-1.1693425415879632
row1240	1239.0	279.0938	11.169	0.22698860344805816	-1.215480815770867
row1241	1240.0	128.1073	0.851	0.8555047826541726	-0.1825610798473799
row1242	1241.0	220.1182	4.223	0.2432488802875902	-1.1736990887920065
row1243	1242.0	322.0396	3.509	0.022752073597157103	2.3126203086204926
row1244	1243.0	340.0531	3.241	0.18897610414265475	1.32244960865182
row1245	1244.0	257.1499	3.669	0.8367232816336636	-0.20661390075296268
row1246	1245.0	293.1611	3.552	0.01922862772377217	2.378825063292582
row1247	1246.0	347.2263	5.333	0.16490481749701988	-1.3988050288306573
row1248	1247.0	260.186	3.399	0.49160312072171053	-0.690252373860568
row1249	1248.0	333.1404	5.731	0.031012195293219944	2.187202417338959
row1250	1249.0	373.2419	3.549	0.20072673536973834	1.2878084734468846
row1251	1250.0	279.0938	11.064	0.44579488244984433	-0.7654100430660971
row1252	1251.0	102.1286	3.319	0.026819395052364144	-2.246619343451579
row1253	1252.0	248.1138	2.111	0.1326666790907684	1.515785154488899
row1254	1253.0	222.0798	6.349	0.12872507164283822	-1.5315668557368343
row1255	1254.0	100.0766	1.414	0.7989463858539059	0.2553767347886502
