	m/z	retention_time	p-value	f-score	FDR_BH	custom_id
436	709.6053	7.8623	0.3699836229372699	0.9999999999999994	0.3959474265159181	1860.0
437	924.5934	5.9205	9.532966547239223e-92	880.6872566972035	1.7879608368599786e-90	1863.0
438	805.6302	6.1534	1.601225972043966e-34	125.80107627347374	7.857178607006438e-34	1865.0
439	638.5884	7.338	7.168289182270996e-29	96.23997492939003	3.218104292466341e-28	1876.0
440	828.6029	5.4669	0.13378412611445326	2.0349623146089195	0.1916531880688234	1877.0
441	774.5328	5.9308	0.14799927949139113	1.9316804041143423	0.2017954634745301	1879.0
442	685.5885	7.8349	0.3699836229372699	0.9999999999999997	0.3959474265159181	1884.0
443	818.592	5.9188	3.90406498785976e-11	27.59270937804001	1.1131860978897423e-10	1885.0
444	638.5903	7.2968	0.1344504259106316	2.0298782065072856	0.1916531880688234	1886.0
445	708.625	8.5966	0.3699836229372699	1.000000000000001	0.3959474265159181	1888.0
446	686.6113	8.4177	0.36764296205329866	1.0064196692040404	0.3959474265159181	1891.0
447	215.0335	0.4171	0.3358184216796028	1.0980563873354827	0.3959474265159181	1899.0
448	600.531	6.6252	1.0508817127405047e-13	35.65825863011457	3.248879727300315e-13	1910.0
449	726.5478	6.2669	0.5732302421232249	0.5582512593342505	0.5958205964926131	1911.0
450	686.623	8.6323	0.45267083826778587	0.7962113716023643	0.4775677343725141	1926.0
451	923.6464	6.228	3.707699808257326e-102	1187.6519477653767	8.69249621713662e-101	1928.0
452	855.5926	5.3302	3.6148123506578747e-09	21.78092555495977	9.594030264010208e-09	1930.0
453	857.691	7.77	4.146592728795521e-72	488.44730249284464	4.166338408456452e-71	1932.0
454	1628.1037	5.0922	1.717998256998567e-06	14.34057387460941	4.0615981201870886e-06	1933.0
455	861.6969	7.5219	2.331501250607501e-70	462.40329104435165	2.2618242017387712e-69	1944.0
456	654.5679	7.3214	0.3699836229372699	1.0000000000000004	0.3959474265159181	1945.0
457	843.5856	5.4569	6.007545368916064e-104	1249.5063008951422	1.635602674633922e-102	1948.0
458	668.6089	7.9468	0.0010261216140933901	7.161482818599111	0.0019288343926388003	1950.0
459	927.6739	7.5367	0.22838920008806865	1.4893077963445656	0.30118825761614054	1954.0
460	858.6284	6.344	1.7769669204204449e-06	14.301270529064425	4.1892739688124455e-06	1962.0
461	818.5775	5.9308	0.13417694330041718	2.031961887412689	0.1916531880688234	1964.0
462	680.5742	7.1509	0.00831184931594226	4.924393626129476	0.014258538257429405	1972.0
463	129.9752	11.8327	0.3699836229372699	0.9999999999999996	0.3959474265159181	1973.0
464	588.9036	0.441	8.165091189798913e-05	9.941158659301585	0.0001727152121350948	1975.0
465	129.0556	0.4812	1.1797473432254572e-05	12.120927222218448	2.6202809412691735e-05	1977.0
466	694.6249	7.7369	6.5800123910462005e-15	39.627531573284905	2.0877934052793208e-14	1978.0
467	946.5778	5.4635	8.373813163740585e-81	637.344925518601	1.0548504940592618e-79	1982.0
468	550.5164	6.0134	0.3699836229372699	0.9999999999999996	0.3959474265159181	1985.0
469	165.0418	5.1675	1.0599763181968904e-06	14.904651799557326	2.5633811248085256e-06	1986.0
470	239.0615	6.7674	2.6365103115753142e-21	62.98890816595039	9.889843124309179e-21	1987.0
471	685.6032	7.747	0.0035405740292736186	5.830527762392113	0.006385137779288321	1988.0
472	856.6114	6.1194	0.3699836229372699	0.9999999999999998	0.3959474265159181	1991.0
473	710.6288	7.7095	0.13503376361939026	2.025448008310554	0.1916531880688234	1996.0
474	801.5465	4.669	8.375158272233697e-13	32.766518378958345	2.4977503822492014e-12	2000.0
475	709.6517	8.5841	1.2989374823834789e-43	183.6864485579733	7.830737393797544e-43	2001.0
476	311.1695	3.6987	0.22422516124622344	1.5080252240151824	0.2970895386056712	2002.0
477	854.5811	5.0523	0.0024315343347790144	6.232344236202748	0.004413365545276318	2013.0
478	696.6111	8.3972	0.3699836229372699	1.0000000000000004	0.3959474265159181	2016.0
479	745.5644	5.0589	2.0983318576514987e-38	148.8311445045792	1.093204992504855e-37	2020.0
480	180.0584	0.4335	0.3699836229372699	1.0000000000000002	0.3959474265159181	2049.0
481	762.5841	5.1337	6.635374371382167e-05	10.172592124672212	0.00014177863213788732	2051.0
482	788.5804	5.8797	1.3468204154900223e-50	238.64587254942302	9.167067989303055e-50	2057.0
483	654.5809	7.3136	0.5175154024459565	0.6612160137129548	0.5412428744292284	2059.0
484	506.3356	3.9073	6.347146301405774e-19	53.826704645739795	2.2508367556245684e-18	2077.0
485	853.5715	4.8278	1.306597020209307e-63	372.53883827752765	1.0811449853496618e-62	2082.0
486	743.542	5.9311	2.809343992830285e-30	103.1912183222335	1.2747775967466455e-29	2093.0
487	993.6497	6.8248	2.4888580155085826e-111	1537.9110649485635	1.0502980825446219e-109	2098.0
488	599.532	6.0283	6.82872176414472e-05	10.140516596603744	0.00014517484052740915	2111.0
489	882.6208	6.1047	4.3937230106494375e-42	172.94950333051295	2.50560960877576e-41	2114.0
490	1008.5375	5.564	7.211870038363987e-52	249.78891020105723	5.0304283573381854e-51	2115.0
491	923.5819	5.6453	1.8779598295272114e-103	1232.1114166087027	4.95311905037802e-102	2121.0
492	964.5498	5.2587	3.481396605007093e-119	1913.3606042871033	2.0987848104471332e-117	2122.0
493	857.6082	5.7719	1.3017097112969061e-18	52.66884759443708	4.57767915139412e-18	2129.0
494	747.5123	5.2629	0.0003293173465900954	8.399625736923086	0.0006474770725988191	2132.0
495	681.5784	7.1731	1.3444097928465114e-27	90.16858015817245	5.789193189604365e-27	2136.0
496	885.5074	5.6628	0.0005031819177718063	7.935897228105103	0.0009718204544608797	2138.0
497	588.8991	3.1364	0.6196875822588888	0.4798583379478015	0.6324260210719493	2139.0
498	316.8299	13.1509	0.3699836229372699	1.0000000000000004	0.3959474265159181	2144.0
499	829.6596	7.0984	1.0845016007749305e-71	482.1231634314413	1.0768462953576957e-70	2145.0
500	564.347	4.0815	6.74351389575957e-12	29.929167826996746	1.9425002484713575e-11	2150.0
501	802.6121	5.5544	7.212909826605406e-06	12.683075966682651	1.6105015591679795e-05	2152.0
502	582.8803	3.1507	7.943114750478774e-62	351.3471714689896	6.265410139629986e-61	2155.0
503	790.568	5.6122	0.1416263146689251	1.9766844746963894	0.19531472153688365	2157.0
504	817.5784	5.3146	2.1212828261856493e-63	369.9862963061829	1.738216218738532e-62	2163.0
505	750.5809	5.0251	1.6223891275802873e-16	45.133130240563894	5.390930801880955e-16	2169.0
506	790.615	5.8115	6.658335603120609e-05	10.168733830625593	0.0001419099810362069	2174.0
507	788.5489	4.7777	0.3699836229372699	1.0000000000000007	0.3959474265159181	2176.0
508	939.538	5.084	1.0033418654675603e-208	21307.749006604157	8.468205344546208e-206	2177.0
509	698.6129	8.0784	1.9616856585857259e-19	55.74026565756966	6.985918547874906e-19	2183.0
510	682.6262	8.1093	3.251282212093946e-09	21.913532116157594	8.656410684565586e-09	2195.0
511	967.5676	5.7545	3.221155129127841e-10	24.846543466035293	8.826801717480188e-10	2198.0
512	788.5689	5.91	0.5779426036094082	0.5500120056530413	0.5992426995655289	2209.0
513	857.5907	5.6289	0.005610586268215139	5.34060615344121	0.009951748133034635	2225.0
514	585.3256	4.9761	0.07952540629766004	2.568874265447033	0.11964250074015165	2239.0
515	872.5565	5.0825	2.2975881832458847e-07	16.711393312430406	5.703424784292726e-07	2243.0
516	187.9418	12.6046	1.45266840725299e-129	2545.775880617874	1.7515030510307478e-127	2244.0
517	762.5708	5.1174	0.3699836229372699	0.9999999999999998	0.3959474265159181	2245.0
518	690.5323	6.0297	0.35123557651602044	1.05261502814343	0.3959474265159181	2247.0
519	405.2639	3.1414	2.3504370628057867e-14	37.787969090273315	7.320180372723556e-14	2249.0
520	745.5508	5.0542	0.005635397100120842	5.335923014474412	0.009971226734805012	2251.0
521	870.596	3.1257	0.8510598638433813	0.1614223765388259	0.8581774493235529	2252.0
522	239.0612	5.714	6.885769096670865e-36	133.63820652554685	3.4799934835869526e-35	2258.0
523	747.5576	4.2707	3.2515266747653273e-10	24.834479344304146	8.881192600329891e-10	2264.0
524	180.9739	3.1532	0.9729576748838799	0.027419017144167463	0.9752687382446491	2267.0
525	1034.5528	5.754	3.8722587211303715e-107	1367.2735286991667	1.3617443169308473e-105	2268.0
526	880.6069	5.8969	9.668001240528465e-59	316.9749752310877	7.351164907212635e-58	2276.0
527	712.6409	8.0582	0.3010462025942134	1.208812400691751	0.3914992218636612	2277.0
528	860.6748	6.9403	1.4772461620211869e-08	20.034932980028792	3.8128310726173755e-08	2288.0
529	1560.1202	5.6481	0.018772473427654195	4.067587793859844	0.030764985578524542	2289.0
530	801.5712	3.1371	7.001526278551272e-16	42.93089790443691	2.2904217748439045e-15	2292.0
531	829.6462	7.0984	0.3699836229372699	0.9999999999999994	0.3959474265159181	2294.0
532	473.286	3.1347	2.426610818289116e-12	31.3109654284138	7.136095925561024e-12	2304.0
533	806.6227	6.1377	0.0009534848893551607	7.2409777959505774	0.0018043525708873445	2307.0
534	189.0493	0.4825	0.00010293443782201915	9.683394153978167	0.00021451028523897323	2311.0
535	239.0613	4.6445	2.1748185157314776e-15	41.24918684659738	7.005903920905981e-15	2313.0
536	684.5959	7.853	0.04609760699043285	3.1320546237213103	0.07354703270307246	2314.0
537	610.538	6.4263	0.41660690946757406	0.8800332872716177	0.44284160149953716	2316.0
538	840.5991	5.3989	8.870460484425274e-45	192.16739818114434	5.504903418275685e-44	2320.0
539	840.598	5.3982	0.00021691633697469163	8.858545683680079	0.0004369388744788538	2321.0
540	831.5829	5.2655	1.416824486798505e-42	176.35320514741267	8.246895633503023e-42	2325.0
541	847.6796	7.1814	7.538596497117754e-41	164.5937345210706	4.158546041547309e-40	2326.0
542	165.0411	6.2695	3.233909022371312e-23	70.77134521664034	1.281417471775299e-22	2328.0
543	1006.5225	5.1056	1.3072241983826815e-27	90.2257092186865	5.65793447915376e-27	2335.0
544	1560.1333	5.6462	0.01701760923865941	4.1703772973395425	0.028162474896918713	2336.0
545	311.1697	0.8983	1.421254689837746e-13	35.233343236198586	4.299422789329956e-13	2340.0
546	835.5307	4.9439	0.005737710200985462	5.316828863288378	0.010131019685422028	2345.0
547	682.615	8.101	8.893060756891639e-17	46.04939874626924	2.9903359676559933e-16	2347.0
548	685.605	7.9694	1.2240989353985917e-10	26.097341415379955	3.4209917267430843e-10	2348.0
549	802.6001	5.5654	0.06235543381987924	2.819632148558552	0.09482520025941997	2353.0
550	828.5668	4.6855	1.0750440934917217e-21	64.54350978038045	4.1242600677591505e-21	2362.0
551	571.4967	5.8874	1.4958544875925615e-20	60.025981632684456	5.537285910211061e-20	2368.0
552	831.6464	6.2522	2.391136784654307e-72	492.10015952131755	2.431469212347271e-71	2369.0
553	860.687	6.8001	0.0007679777019100756	7.4756401502881	0.001469780454449215	2372.0
554	684.6082	7.9759	0.0452041836684279	3.1523328850983363	0.07225820268210822	2373.0
555	514.8931	10.9786	9.003286094441997e-43	177.72929261109422	5.313827596999332e-42	2374.0
556	696.6105	7.962	5.8786138800271915e-34	122.64360042456609	2.8351714941388283e-33	2396.0
557	794.5477	5.5911	1.1658662788474169e-97	1044.6072047445302	2.399978388651756e-96	2401.0
558	747.5271	5.1019	9.025936767959657e-05	9.82953516908303	0.00019044726580394876	2403.0
559	129.042	0.4833	0.3699836229372699	1.0000000000000002	0.3959474265159181	2404.0
560	791.5384	5.6122	0.13378946113604215	2.034921504837444	0.1916531880688234	2410.0
561	858.6487	6.3156	0.05491609584489207	2.950889741308035	0.08442474479615467	2411.0
562	774.5822	4.9257	1.1265322840963698e-12	32.359099216816986	3.3244519153053713e-12	2412.0
563	901.5947	6.26	0.13390435485925709	2.0340430347621985	0.1916531880688234	2414.0
564	668.6073	7.7716	9.498706535399585e-19	53.17563578339383	3.354354943881694e-18	2415.0
565	527.4457	7.1462	1.1090451200004336e-10	26.225728518761706	3.1201136042678865e-10	2417.0
566	818.6275	7.1067	5.722241705425891e-67	415.2576238487115	5.193088171375755e-66	2425.0
567	658.5898	7.9856	9.363281347189182e-36	132.86014808280385	4.7039342006117084e-35	2427.0
568	900.5788	5.7311	0.138788614572664	1.9973867304472126	0.19290378591882282	2434.0
569	953.5355	4.9761	3.936028725533353e-64	378.9203573811884	3.28911707361401e-63	2435.0
570	473.3001	3.0001	0.03163999909331879	3.5227864785363656	0.0512555839438792	2441.0
571	379.2691	3.1421	0.008755390233361653	4.869480019282547	0.014958601937160395	2449.0
572	90.0283	0.5	0.005471696372291471	5.36721525431175	0.00974285176838397	2455.0
573	229.0874	0.4748	6.583426034720409e-10	23.931347268059916	1.7809011452897518e-09	2459.0
574	682.6284	8.1008	0.6616895428331138	0.4139404401714586	0.6736622124863064	2460.0
575	900.5915	5.7322	0.13834192457624894	2.0006844844767553	0.19283989490061265	2469.0
576	963.5332	4.9834	0.24763367014909377	1.4070618420232528	0.3240353761330777	2474.0
577	566.3288	1.4776	0.3699836229372699	0.9999999999999998	0.3959474265159181	2477.0
578	792.5582	5.0976	0.0020881828128575504	6.395620336494279	0.0038397087016378484	2479.0
579	627.5473	6.6082	0.14238991086823066	1.9711853294114403	0.19604744661139753	2481.0
580	871.6127	6.1694	0.04754429489463115	3.100047100439645	0.07514491552634585	2485.0
581	778.5512	4.9527	7.470508578196871e-26	82.17310470015308	3.1213412079198807e-25	2490.0
582	806.5742	5.0824	1.7342717364397984e-28	94.3885462478991	7.7445785479110575e-28	2498.0
583	710.6289	7.3803	4.570275713252354e-73	503.2203340226455	4.762114446895044e-72	2499.0
584	599.518	5.9034	1.117054124946671e-10	26.216364251063183	3.132204921777376e-10	2506.0
585	750.5308	4.8765	1.6777450109598585e-31	109.45271479285958	7.737796662568965e-31	2510.0
586	664.5876	7.0669	3.098042712604794e-20	58.800706127514935	1.1319255625274657e-19	2521.0
587	746.5055	5.0764	0.46562121810873214	0.7677506052531182	0.4906171137125717	2525.0
588	682.5813	7.1567	0.00676480495721741	5.1422572402250575	0.01177215543070411	2526.0
589	710.6129	7.853	1.979532501376773e-10	25.4742265692364	5.495807339348673e-10	2532.0
590	896.5513	4.9938	5.428540545957919e-06	13.009242241087989	1.228334643643025e-05	2534.0
591	777.6051	5.7117	0.00019178486754900585	8.99431736643897	0.00039192839760620083	2535.0
592	897.5651	5.1747	4.484891906509686e-100	1119.2939172758618	9.70576607460045e-99	2542.0
593	564.3629	4.0797	0.3699836229372699	1.000000000000001	0.3959474265159181	2544.0
594	654.5697	7.187	0.3699836229372699	1.0000000000000002	0.3959474265159181	2551.0
595	894.5504	4.6859	0.023272784533492453	3.842925272789987	0.03791936321673288	2554.0
596	712.6247	8.0628	0.26316541982075137	1.345267310848423	0.34382602837262255	2556.0
