	m/z	retention_time	p-value	f-score
457	843.5856	5.4569	6.007545368916064e-104	1249.5063008951422
458	668.6089	7.9468	0.0010261216140933901	7.161482818599111
459	927.6739	7.5367	0.22838920008806865	1.4893077963445656
460	858.6284	6.344	1.7769669204204449e-06	14.301270529064425
461	818.5775	5.9308	0.13417694330041718	2.031961887412689
462	680.5742	7.1509	0.00831184931594226	4.924393626129476
463	129.9752	11.8327	0.3699836229372699	0.9999999999999996
464	588.9036	0.441	8.165091189798913e-05	9.941158659301585
465	129.0556	0.4812	1.1797473432254572e-05	12.120927222218448
466	694.6249	7.7369	6.5800123910462005e-15	39.627531573284905
467	946.5778	5.4635	8.373813163740585e-81	637.344925518601
468	550.5164	6.0134	0.3699836229372699	0.9999999999999996
469	165.0418	5.1675	1.0599763181968904e-06	14.904651799557326
470	239.0615	6.7674	2.6365103115753142e-21	62.98890816595039
471	685.6032	7.747	0.0035405740292736186	5.830527762392113
472	856.6114	6.1194	0.3699836229372699	0.9999999999999998
473	710.6288	7.7095	0.13503376361939026	2.025448008310554
474	801.5465	4.669	8.375158272233697e-13	32.766518378958345
475	709.6517	8.5841	1.2989374823834789e-43	183.6864485579733
476	311.1695	3.6987	0.22422516124622344	1.5080252240151824
477	854.5811	5.0523	0.0024315343347790144	6.232344236202748
478	696.6111	8.3972	0.3699836229372699	1.0000000000000004
479	745.5644	5.0589	2.0983318576514987e-38	148.8311445045792
480	180.0584	0.4335	0.3699836229372699	1.0000000000000002
481	762.5841	5.1337	6.635374371382167e-05	10.172592124672212
482	788.5804	5.8797	1.3468204154900223e-50	238.64587254942302
483	654.5809	7.3136	0.5175154024459565	0.6612160137129548
484	506.3356	3.9073	6.347146301405774e-19	53.826704645739795
485	853.5715	4.8278	1.306597020209307e-63	372.53883827752765
486	743.542	5.9311	2.809343992830285e-30	103.1912183222335
487	993.6497	6.8248	2.4888580155085826e-111	1537.9110649485635
488	599.532	6.0283	6.82872176414472e-05	10.140516596603744
489	882.6208	6.1047	4.3937230106494375e-42	172.94950333051295
490	1008.5375	5.564	7.211870038363987e-52	249.78891020105723
491	923.5819	5.6453	1.8779598295272114e-103	1232.1114166087027
492	964.5498	5.2587	3.481396605007093e-119	1913.3606042871033
493	857.6082	5.7719	1.3017097112969061e-18	52.66884759443708
494	747.5123	5.2629	0.0003293173465900954	8.399625736923086
495	681.5784	7.1731	1.3444097928465114e-27	90.16858015817245
496	885.5074	5.6628	0.0005031819177718063	7.935897228105103
497	588.8991	3.1364	0.6196875822588888	0.4798583379478015
498	316.8299	13.1509	0.3699836229372699	1.0000000000000004
499	829.6596	7.0984	1.0845016007749305e-71	482.1231634314413
500	564.347	4.0815	6.74351389575957e-12	29.929167826996746
501	802.6121	5.5544	7.212909826605406e-06	12.683075966682651
502	582.8803	3.1507	7.943114750478774e-62	351.3471714689896
503	790.568	5.6122	0.1416263146689251	1.9766844746963894
504	817.5784	5.3146	2.1212828261856493e-63	369.9862963061829
505	750.5809	5.0251	1.6223891275802873e-16	45.133130240563894
506	790.615	5.8115	6.658335603120609e-05	10.168733830625593
507	788.5489	4.7777	0.3699836229372699	1.0000000000000007
508	939.538	5.084	1.0033418654675603e-208	21307.749006604157
509	698.6129	8.0784	1.9616856585857259e-19	55.74026565756966
510	682.6262	8.1093	3.251282212093946e-09	21.913532116157594
511	967.5676	5.7545	3.221155129127841e-10	24.846543466035293
512	788.5689	5.91	0.5779426036094082	0.5500120056530413
513	857.5907	5.6289	0.005610586268215139	5.34060615344121
514	585.3256	4.9761	0.07952540629766004	2.568874265447033
515	872.5565	5.0825	2.2975881832458847e-07	16.711393312430406
516	187.9418	12.6046	1.45266840725299e-129	2545.775880617874
517	762.5708	5.1174	0.3699836229372699	0.9999999999999998
518	690.5323	6.0297	0.35123557651602044	1.05261502814343
519	405.2639	3.1414	2.3504370628057867e-14	37.787969090273315
520	745.5508	5.0542	0.005635397100120842	5.335923014474412
521	870.596	3.1257	0.8510598638433813	0.1614223765388259
522	239.0612	5.714	6.885769096670865e-36	133.63820652554685
523	747.5576	4.2707	3.2515266747653273e-10	24.834479344304146
524	180.9739	3.1532	0.9729576748838799	0.027419017144167463
525	1034.5528	5.754	3.8722587211303715e-107	1367.2735286991667
526	880.6069	5.8969	9.668001240528465e-59	316.9749752310877
527	712.6409	8.0582	0.3010462025942134	1.208812400691751
528	860.6748	6.9403	1.4772461620211869e-08	20.034932980028792
529	1560.1202	5.6481	0.018772473427654195	4.067587793859844
530	801.5712	3.1371	7.001526278551272e-16	42.93089790443691
531	829.6462	7.0984	0.3699836229372699	0.9999999999999994
532	473.286	3.1347	2.426610818289116e-12	31.3109654284138
533	806.6227	6.1377	0.0009534848893551607	7.2409777959505774
534	189.0493	0.4825	0.00010293443782201915	9.683394153978167
535	239.0613	4.6445	2.1748185157314776e-15	41.24918684659738
536	684.5959	7.853	0.04609760699043285	3.1320546237213103
537	610.538	6.4263	0.41660690946757406	0.8800332872716177
538	840.5991	5.3989	8.870460484425274e-45	192.16739818114434
539	840.598	5.3982	0.00021691633697469163	8.858545683680079
540	831.5829	5.2655	1.416824486798505e-42	176.35320514741267
541	847.6796	7.1814	7.538596497117754e-41	164.5937345210706
542	165.0411	6.2695	3.233909022371312e-23	70.77134521664034
543	1006.5225	5.1056	1.3072241983826815e-27	90.2257092186865
544	1560.1333	5.6462	0.01701760923865941	4.1703772973395425
545	311.1697	0.8983	1.421254689837746e-13	35.233343236198586
546	835.5307	4.9439	0.005737710200985462	5.316828863288378
547	682.615	8.101	8.893060756891639e-17	46.04939874626924
548	685.605	7.9694	1.2240989353985917e-10	26.097341415379955
549	802.6001	5.5654	0.06235543381987924	2.819632148558552
550	828.5668	4.6855	1.0750440934917217e-21	64.54350978038045
551	571.4967	5.8874	1.4958544875925615e-20	60.025981632684456
552	831.6464	6.2522	2.391136784654307e-72	492.10015952131755
553	860.687	6.8001	0.0007679777019100756	7.4756401502881
554	684.6082	7.9759	0.0452041836684279	3.1523328850983363
555	514.8931	10.9786	9.003286094441997e-43	177.72929261109422
556	696.6105	7.962	5.8786138800271915e-34	122.64360042456609
557	794.5477	5.5911	1.1658662788474169e-97	1044.6072047445302
558	747.5271	5.1019	9.025936767959657e-05	9.82953516908303
559	129.042	0.4833	0.3699836229372699	1.0000000000000002
560	791.5384	5.6122	0.13378946113604215	2.034921504837444
561	858.6487	6.3156	0.05491609584489207	2.950889741308035
562	774.5822	4.9257	1.1265322840963698e-12	32.359099216816986
563	901.5947	6.26	0.13390435485925709	2.0340430347621985
564	668.6073	7.7716	9.498706535399585e-19	53.17563578339383
565	527.4457	7.1462	1.1090451200004336e-10	26.225728518761706
566	818.6275	7.1067	5.722241705425891e-67	415.2576238487115
567	658.5898	7.9856	9.363281347189182e-36	132.86014808280385
568	900.5788	5.7311	0.138788614572664	1.9973867304472126
569	953.5355	4.9761	3.936028725533353e-64	378.9203573811884
570	473.3001	3.0001	0.03163999909331879	3.5227864785363656
571	379.2691	3.1421	0.008755390233361653	4.869480019282547
572	90.0283	0.5	0.005471696372291471	5.36721525431175
573	229.0874	0.4748	6.583426034720409e-10	23.931347268059916
574	682.6284	8.1008	0.6616895428331138	0.4139404401714586
575	900.5915	5.7322	0.13834192457624894	2.0006844844767553
576	963.5332	4.9834	0.24763367014909377	1.4070618420232528
577	566.3288	1.4776	0.3699836229372699	0.9999999999999998
578	792.5582	5.0976	0.0020881828128575504	6.395620336494279
579	627.5473	6.6082	0.14238991086823066	1.9711853294114403
580	871.6127	6.1694	0.04754429489463115	3.100047100439645
581	778.5512	4.9527	7.470508578196871e-26	82.17310470015308
582	806.5742	5.0824	1.7342717364397984e-28	94.3885462478991
583	710.6289	7.3803	4.570275713252354e-73	503.2203340226455
584	599.518	5.9034	1.117054124946671e-10	26.216364251063183
585	750.5308	4.8765	1.6777450109598585e-31	109.45271479285958
586	664.5876	7.0669	3.098042712604794e-20	58.800706127514935
587	746.5055	5.0764	0.46562121810873214	0.7677506052531182
588	682.5813	7.1567	0.00676480495721741	5.1422572402250575
589	710.6129	7.853	1.979532501376773e-10	25.4742265692364
590	896.5513	4.9938	5.428540545957919e-06	13.009242241087989
591	777.6051	5.7117	0.00019178486754900585	8.99431736643897
592	897.5651	5.1747	4.484891906509686e-100	1119.2939172758618
593	564.3629	4.0797	0.3699836229372699	1.000000000000001
594	654.5697	7.187	0.3699836229372699	1.0000000000000002
595	894.5504	4.6859	0.023272784533492453	3.842925272789987
596	712.6247	8.0628	0.26316541982075137	1.345267310848423
597	859.6265	6.3337	1.2694440407364022e-80	633.889204713797
598	812.5764	5.5309	0.4234745964459834	0.8635190359328917
599	812.5436	4.6843	1.3282957663350884e-46	205.97981695006976
600	514.8931	10.5454	2.925476983105366e-100	1125.232595184009
601	161.0103	0.454	0.3699836229372699	0.9999999999999989
602	682.568	7.1646	0.3699836229372699	0.9999999999999997
603	791.6013	5.9958	6.2485086944573454e-58	308.40218450530375
604	506.3362	3.7416	0.0002453314844807852	8.723008848672482
605	709.6525	8.7085	1.2237322356778116e-24	76.82245577574963
606	695.6264	7.7545	1.1740463833620898e-06	14.785002095726806
607	844.6382	7.0549	0.3699836229372699	0.9999999999999997
608	846.6594	7.7617	8.210308923052737e-61	339.73552498108637
609	696.6259	7.9761	0.9885534692703725	0.011513308264209949
610	856.5986	5.6296	0.00421956691891625	5.643514958457061
611	762.5699	4.9918	0.3699836229372699	1.0000000000000002
612	695.64	7.9691	0.030734868146927052	3.552991097957109
613	658.5749	7.9759	0.13477117278840492	2.0274398718070543
614	179.0555	13.9063	1.0213553460253438e-09	23.372796730984767
615	752.5484	6.1191	0.0004351680396740261	8.094495591324948
616	860.6574	6.8906	1.830911440799301e-15	41.50318173298317
617	685.5908	7.8507	0.08507844239329422	2.4994110712499413
618	843.6678	7.4373	0.3699836229372699	0.9999999999999998
619	746.4901	4.9566	0.17142171422414074	1.78162577879501
620	830.5396	4.999	0.3699836229372699	1.0000000000000002
621	710.6137	7.3658	0.3699836229372699	1.0000000000000009
622	697.61	8.0853	2.268398699965848e-06	14.017366239024241
623	1616.1751	5.6077	1.0570209010339336e-21	64.5729629413071
624	871.6935	7.149	0.14846104931581053	1.9284960688904529
625	811.594	3.1367	0.005612597288299155	5.340225786366732
626	744.5576	6.4531	0.013164317066480184	4.43982026269927
627	886.5119	5.6793	9.462491792684167e-52	248.73912005141315
628	744.5466	6.4659	0.15405665718701309	1.8906861836943634
629	844.6524	6.8966	1.5156501837472805e-16	45.2365311686144
630	747.6381	8.4231	0.346746929183652	1.0656335608582836
631	817.558	4.7853	1.4156586841535116e-124	2220.1267418182474
632	747.626	8.4599	0.3699836229372699	0.9999999999999991
633	709.5751	3.0162	1.1207683056551214e-21	64.47097306141163
634	568.3537	1.6175	4.154681860908411e-24	74.5368805738307
635	807.5986	6.1783	7.50847505832206e-33	116.59437939434206
636	215.0324	13.9068	9.70227145026386e-08	17.744180423694825
637	746.5539	5.0673	0.017424084429891892	4.14564438324069
638	776.5468	5.9364	0.24444906559495447	1.4202157092462577
639	421.2263	3.1442	9.637684484761707e-12	29.450204626980344
640	683.6357	8.2939	1.949065550275934e-14	38.05684111920562
641	818.5304	4.9986	6.178043033431481e-39	152.16899253158067
642	246.9507	13.9382	3.5292094436742603e-06	13.505453366042259
643	710.6295	8.0839	3.0690493859235523e-55	281.21833929143526
644	752.5597	6.2363	1.3848782004167813e-05	11.93844868928059
645	656.5566	7.1749	3.704397304460665e-08	18.909835177156303
646	840.5706	5.3128	0.3699836229372699	0.9999999999999998
647	775.5529	5.9294	0.3699836229372699	1.0000000000000009
648	473.2884	3.0174	0.05809133064773715	2.8927920191236964
649	711.6252	7.969	1.2299688566598057e-26	85.71758688329793
650	761.5573	4.8757	0.00026388273583686795	8.642839179895233
651	698.628	7.7213	1.3842033237694574e-45	198.19220086368082
652	927.6706	6.7986	1.0494874491450122e-44	191.6283231351793
653	589.5133	3.1522	5.084436995937074e-06	13.08454882028329
654	179.0558	10.5981	0.00020116609629435182	8.941637947910406
655	858.6629	6.2378	5.255522256997859e-16	43.360001698059364
656	762.5833	5.1264	0.00019084948845488956	8.999712137673294
657	710.616	8.0685	0.0003419422260378919	8.35838261960894
658	711.6133	7.8613	0.11185606262376245	2.218352755976678
659	568.342	1.5965	0.3699836229372699	0.9999999999999993
660	589.5002	3.1426	0.06666042193547463	2.7507343213660564
661	839.5994	5.9227	6.258563582672383e-74	516.863922918975
662	311.15	0.4916	0.3699836229372699	0.9999999999999993
663	656.5696	7.0892	0.6034541656328725	0.5065541857771801
664	761.5727	4.8772	0.3699836229372699	1.0000000000000009
665	746.538	5.0581	0.3699836229372699	0.9999999999999993
666	871.5951	3.1189	0.016392502606123	4.209604268013471
667	137.0097	11.7973	0.0061622910475377345	5.241108754407458
668	694.595	7.747	0.3699836229372699	0.9999999999999992
669	564.3765	4.0712	0.07450001960217482	2.6361040997566656
670	569.3654	2.2246	3.86374738146911e-17	47.330405194831876
671	788.5498	6.0605	0.3699836229372699	1.0000000000000004
672	685.647	7.3956	4.892579155123229e-09	21.40312597385952
673	887.5607	5.2506	0.009681589861456874	4.763356512253152
674	806.6248	9.6694	0.3699836229372699	0.9999999999999998
675	817.5415	4.7732	0.0019051028741750708	6.494175921294885
676	230.0474	0.4834	0.007552477809157921	5.02567867080556
677	818.5298	6.111	0.05262426517216212	2.9949756107011645
678	845.6558	6.6007	0.3699836229372699	0.9999999999999996
679	742.5393	5.093	3.7721411780348516e-16	43.85787123717126
680	858.6995	7.9496	0.09797685572113854	2.3543159121603066
681	788.9736	3.1109	0.7635969181304346	0.2701337376831359
682	565.3469	4.0739	2.6117547513680183e-08	19.33615416770634
683	751.5228	4.8742	0.0504601133639743	3.0384258835168025
684	656.541	7.0736	0.0026546569714036967	6.13830956646101
685	684.6089	7.4052	1.3213225534404757e-08	20.172255137257626
686	805.6408	6.3854	0.03047983648005414	3.561664214948213
687	598.5152	5.8874	0.19061748749112745	1.6733761491769794
688	555.3493	1.6686	5.401908589600123e-49	225.11709801999334
689	698.6145	8.1094	0.01655646318722888	4.199170823275503
690	473.3019	2.9945	0.1648111901040241	1.82176635893321
691	695.594	7.5072	1.3534319159035846e-24	76.63287397534994
692	711.6122	7.7121	0.5144772093515537	0.6671489948692634
693	683.618	8.1022	0.0009970535600935424	7.192590534007969
694	201.0416	0.5327	0.001955851823881059	6.4659279638621365
695	687.619	8.5966	0.13591636535362242	2.0187816968503474
696	672.6071	8.2939	1.6335031420804604e-16	45.12276192883372
697	872.6137	6.1528	0.017305826799614295	4.152779331661669
698	898.5645	5.2656	0.0007778996289068726	7.4617013463592095
699	802.5662	3.1346	0.06959353615608432	2.7063235590075423
700	695.6139	7.9504	0.6008229009959178	0.5109496124245458
701	566.3412	1.1867	0.14067774746410494	1.9835576330150833
702	845.6687	6.6016	1.131154589758437e-09	23.24333266370931
703	834.6504	6.8657	0.14272242325489895	1.9688000112362947
704	883.5381	4.454	0.1267117673781587	2.090562601308449
705	747.5263	5.0916	0.13428156660426616	2.031164249077998
706	811.5736	3.1597	0.5240135079867021	0.6486439041895746
707	778.5152	4.2533	6.414299998919988e-07	15.494708573953336
708	827.6247	5.5741	4.175932503155575e-54	270.33356354423904
709	841.6336	5.8789	0.01701593263066863	4.1704805471170765
710	711.6248	7.3658	0.3699836229372699	1.0000000000000002
711	816.6079	6.0624	0.13509569140850064	2.0249788305616394
712	405.2653	3.1431	0.00021129086032668385	8.887501613426766
713	746.5543	5.0666	0.003942317930925243	5.715915537929154
714	751.5359	4.8669	7.057363743301094e-06	12.70805816031543
715	860.6915	7.057	2.4121867146106973e-42	174.74738135123792
716	878.5761	5.2331	1.1372697197473403e-05	12.162714806840574
717	686.6087	7.9872	9.321459560976198e-09	20.60291462157039
718	843.5983	3.1531	0.09065167566366486	2.434161261105592
719	843.5852	3.1257	6.0426220102317476e-05	10.27716704365591
720	898.5767	5.1751	0.3699836229372699	1.0000000000000004
721	856.666	7.0549	0.13437780782762768	2.0304310698340964
722	711.6376	7.3797	0.3699836229372699	0.9999999999999996
723	747.5102	5.2551	0.008245554695893536	4.932855174957719
724	790.6137	5.8117	2.7102735327436103e-05	11.17781324284934
725	882.6145	5.6722	0.0018578734760856465	6.521157147789235
726	711.6235	7.9257	0.5937485725913123	0.5228642505638339
727	712.6373	8.9904	1.0011109421184129e-66	412.0388994533935
728	697.6284	8.4191	0.3699836229372699	1.0000000000000002
729	711.6293	8.1077	0.0007818373401055553	7.45621924171292
730	565.3577	4.0719	0.3699836229372699	0.9999999999999997
731	718.6143	7.7955	0.8014562719136946	0.22160662635514583
732	686.5954	7.8613	0.03630732418534884	3.379730695311083
733	750.543	5.9309	0.011243040671329422	4.60578218035048
734	818.5471	5.2572	4.1430749338887826e-35	129.13367548040983
735	924.5774	5.6228	0.3699836229372699	1.0
736	852.6515	6.4933	0.3699836229372699	1.0000000000000002
737	89.0046	4.1644	0.05092552678892702	3.0289246228991114
738	856.6813	7.0742	4.162791482864577e-17	47.215349795024146
739	598.5028	5.8643	0.13740645305679652	2.0076257761664684
740	827.6102	5.5501	0.3699836229372699	1.0000000000000004
741	421.2256	1.0304	9.043235470256277e-11	26.49162285765145
742	745.5491	6.4586	0.411551157537452	0.8923674406897992
743	745.5643	6.4457	0.3699836229372699	1.0000000000000004
744	817.5422	5.0009	1.228248024586578e-13	35.43857410781532
745	834.5993	5.7397	5.994681607988977e-09	21.150289921574725
746	709.5748	7.0549	0.05216112060793782	3.0041203168266297
747	898.6309	6.2508	2.6682804193056746e-20	59.0511893001921
748	895.5507	4.6938	5.471203151008512e-44	186.39002722472492
749	790.5976	5.9884	0.0001269702913614816	9.450456114797868
750	802.5807	3.1439	0.3699836229372699	1.0000000000000002
751	816.5569	5.0103	0.3699836229372699	0.9999999999999999
752	792.5596	5.8525	0.00025464597104934126	8.6820174413581
753	598.5037	5.3574	0.03628371577988327	3.3804064157599214
754	752.5578	6.2372	1.5711595841738443e-07	17.165431442066787
755	599.4997	5.6808	1.6330520581571202e-42	175.92361635642044
756	925.6801	7.7783	7.050346394434476e-05	10.10486113459675
757	565.332	4.0751	0.3699836229372699	0.9999999999999994
758	744.5463	5.9304	4.941673592544501e-08	18.55959413702378
759	830.6538	7.1045	0.00035386991436843685	8.320808322278252
760	744.5484	5.5818	0.3699836229372699	0.9999999999999998
761	718.6014	7.7866	0.3699836229372699	1.0000000000000004
762	626.5403	5.8194	0.45201464570314986	0.7976753136959136
763	940.5422	5.1073	8.102621610887316e-42	171.12727780144508
764	818.5786	5.4131	3.10096841456596e-24	75.0809325714535
765	871.6091	3.1201	0.13574750369889604	2.020053719098115
766	179.0561	10.9448	0.0018060717513368374	6.551560073942113
767	860.6751	6.9751	0.05628785537267991	2.9253842071288743
768	879.5682	5.2497	0.3699836229372699	0.9999999999999993
769	818.5141	4.9918	0.3699836229372699	0.9999999999999993
770	826.6344	6.5173	0.17120013293162695	1.7829457217573275
771	692.6124	7.1553	0.23213391546236786	1.4727677050939771
772	878.5922	5.2248	6.415084573165743e-06	12.817475420818969
773	670.5817	7.4129	0.48268151340169696	0.7314559812902864
774	670.5684	7.5272	0.3699836229372699	0.9999999999999997
775	1561.1315	5.6564	1.7423687723192601e-09	22.69726592627132
776	862.6978	7.5384	9.090833030481791e-13	32.65369289131074
777	744.5598	5.5902	0.016918195991071305	4.176517270374399
778	778.5804	6.8086	0.3699836229372699	0.9999999999999999
779	752.5589	6.433	0.0001357728273593385	9.376173572198713
780	165.0375	8.1108	0.10545880497191291	2.2787673476659873
781	778.5672	6.8234	0.13688449179077236	2.0115195864577387
782	815.5895	5.3574	0.016849850242548745	4.180759654697375
783	585.3103	3.1429	0.3699836229372699	0.9999999999999989
784	898.6324	6.2534	6.91947087797419e-27	86.8633606746827
785	585.3244	3.1364	0.002150932533999125	6.3638419642810256
786	231.9301	3.1497	0.0165595992034155	4.198972286591058
787	993.6501	6.9486	6.953844892428618e-63	363.79224529435066
788	581.4961	5.0846	2.5316702662693942e-12	31.253342020978085
789	817.5576	5.0155	4.195532043763419e-06	13.305858219962786
790	748.6322	8.4423	0.6846455807863099	0.3796800605759768
791	747.5611	5.1336	0.3699836229372699	1.0000000000000002
792	1561.1175	5.6492	0.3699836229372699	0.9999999999999998
793	746.5094	5.9968	0.5563544347714997	0.5883300581470002
794	824.542	4.4718	1.6689204883341325e-06	14.374339661452993
795	778.6116	5.7151	0.0008888599470702796	7.317033743062975
796	718.5208	3.7221	1.8856761460008505e-05	11.588039041882137
797	596.4969	3.8064	6.272191605941806e-09	21.094050046227043
798	801.6214	5.9628	0.006138236713120587	5.2452555742907645
799	801.6202	6.4513	0.0007898697277235291	7.445122572946093
800	790.6139	5.8051	0.13377337348456003	2.0350445708940637
801	922.5725	5.3403	2.342781298032989e-05	11.342382776399418
802	777.5687	6.0452	0.3699836229372699	0.9999999999999999
803	862.6796	7.5477	7.211635683367038e-06	12.683278384497143
804	692.5998	7.2857	0.05008455260076369	3.0461576811785003
805	885.6364	6.5094	0.3699836229372699	1.0000000000000002
806	586.4909	3.2336	4.807195975124061e-12	30.384958297677393
807	683.5755	7.1388	0.008395610121176254	4.913799855696916
808	883.5394	4.5192	0.3699836229372699	1.0000000000000004
809	654.5811	6.3705	1.4731941396196758e-21	63.99568622651648
810	924.5924	5.6376	0.0012596846897251395	6.939788091503904
811	838.5992	5.7373	0.00020057675468768984	8.94487347061427
812	923.6673	7.2062	0.3699836229372699	1.0000000000000004
813	477.2805	1.2362	3.5834639282668996e-22	66.46930153000021
814	104.9555	3.1529	0.13512822495248983	2.024732436853073
815	626.5519	5.6642	0.12475615087636648	2.1064916972832655
816	803.6091	5.5565	1.3753738861343667e-13	35.27945561565242
817	805.529	4.786	0.3699836229372699	1.0000000000000002
818	857.5722	3.1363	0.04775689147545236	3.0954266606614405
819	940.5552	4.9754	0.3699836229372699	1.0000000000000018
820	656.5528	3.1366	0.006375688027938245	5.2050215732198755
821	885.5516	4.976	0.16838414130013668	1.799872544045413
822	656.5816	7.3312	0.08519643880529619	2.497985313481636
823	686.6081	7.9253	0.6009530516020156	0.510731743501801
824	824.574	5.563	0.13908143038877718	1.9952307952762038
825	682.5814	7.4541	0.6071276595800471	0.5004500710157657
826	709.6157	7.4124	0.00066900010471485	7.625591398687892
827	541.3064	3.1584	0.047417315378795614	3.1028167721258306
828	918.5467	4.6107	2.587479801563432e-32	113.7195304248666
829	862.6969	6.014	1.9128424006975378e-06	14.215512393039623
830	896.5629	5.4481	9.99190369942452e-05	9.716441107710086
831	923.5804	5.4653	7.387629976417325e-40	158.07925411968876
832	542.3358	1.3365	5.663973995851308e-61	341.5604721231738
833	817.6221	6.0456	0.3699836229372699	1.0000000000000007
834	792.5395	5.6227	0.006220746321433655	5.231099276272191
835	766.5401	4.9998	0.0511035007885139	3.0253145385313855
836	680.6159	7.5456	0.000346041355740104	8.345322155741737
837	844.6699	7.397	0.3699836229372699	0.9999999999999999
838	680.6022	7.505	3.9757031054783897e-10	24.576302644073902
839	834.6462	7.4218	0.3699836229372699	0.9999999999999999
840	664.5242	6.5105	0.0002624660456046794	8.648757234462517
841	687.6069	7.9773	2.947629354278343e-10	24.960683588682013
842	886.5312	5.2657	0.3699836229372699	1.0
843	862.6814	6.0356	0.3699836229372699	1.0000000000000009
