Query Spectrum ID,Match Spectrum ID,Score
,6,2139817,0.6363518191919595
,6,2159075,0.6352171028740418
,6,2159525,0.6288830407410788
,6,2156888,0.6286673197774783
,6,2140723,0.6135114432932175
,6,2139674,0.6110581060444539
,6,2156930,0.5936647414126578
,6,2158387,0.5859489938908923
,6,2138969,0.5858016491794484
,6,2144187,0.5851881118218781
,6,2156926,0.5810382164580904
,6,2140306,0.5792770725521347
,6,2157220,0.5751435209438308
,6,2159738,0.5724726437684107
,6,2156917,0.5623458283548886
,6,2142110,0.5541948930579836
,6,2158204,0.5506266443643715
,6,2159722,0.550331434380257
,6,2139945,0.5460152642209373
,6,2158374,0.5459301706390539
,6,2158213,0.5440383893168457
,6,2138883,0.5415797232214075
,6,2142171,0.5403805290084075
,6,2159772,0.5403468221386489
,6,2158882,0.5401410766732281
,6,2158035,0.539096886733226
,6,2143862,0.5388013506668201
,6,2138955,0.5376465721066752
,6,2139667,0.5323082785699673
,6,2158278,0.5321715648897111
,6,2158084,0.5316968607662849
,6,2157898,0.5314189078001876
,6,2157568,0.5300637801390634
,6,2158067,0.5285877911072918
,6,2157230,0.5274933791471118
,6,2142995,0.5263328132172008
,6,2144111,0.5256704804386156
,6,2158881,0.5245033363103103
,6,2142104,0.5244777296188121
,6,2158378,0.5240468255876972
,6,2144193,0.523557561916401
,6,2158006,0.5225374251209636
,6,2138864,0.5225203937017936
,6,2159810,0.5214243784501391
,6,2157193,0.5206436162858816
,6,2144139,0.5200353959607598
,6,2158174,0.5196103995231766
,6,2142435,0.5138686407017744
,6,2138866,0.5126448978864855
,6,2158291,0.5079958104759675
,6,2158344,0.506732285546989
,6,2156996,0.5050336953786146
,6,2157077,0.5049706133796605
,6,2139024,0.504894210797527
,6,2159702,0.5032930571223522
,6,2157008,0.5029323715232611
,7,2139015,0.9045585948618989
,7,2158343,0.7496164671026136
,7,2156952,0.7446948460420149
,7,2156884,0.7433744722106166
,7,2138869,0.743039409972543
,7,2156920,0.7360510526112403
,7,2156885,0.735949131488869
,7,2156886,0.7274323463031438
,7,2157932,0.7272837759175057
,7,2156893,0.7198103664212394
,7,2156986,0.7158804422904513
,7,2139017,0.713618919374639
,7,2142187,0.7126552400163988
,7,2158084,0.7050522215050854
,7,2144187,0.7010600746292142
,7,2158387,0.6979825241317602
,7,2156930,0.6879104752530222
,7,2156914,0.6737830315939934
,7,2156967,0.6728264215306763
,7,2143244,0.6685058733356193
,7,2157193,0.6659326170494045
,7,2139021,0.6649216055602338
,7,2144193,0.6642743437776666
,7,2156926,0.6520072298627958
,7,2157775,0.6471398465344024
,7,2158035,0.6451633950439616
,7,2139068,0.6438803297192246
,7,2156934,0.6433300830976195
,7,2138883,0.6424228173320741
,7,2144139,0.6407330663297346
,7,2159810,0.6399922988423121
,7,2139018,0.6334775803659616
,7,2157220,0.6319300322188849
,7,2158113,0.6315530123507164
,7,2159772,0.6297040298228912
,7,2142171,0.6288625066982038
,7,2157586,0.6252251923191966
,7,2157008,0.6213910204148941
,7,2142110,0.6192733156981588
,7,2156944,0.6167480051379585
,7,2157933,0.6127440063366032
,7,2156996,0.6118670439383981
,7,2158110,0.6116818400188854
,7,2157100,0.610428670731252
,7,2140994,0.6087967037579922
,7,2143217,0.6083284734330133
,7,2156971,0.6051303917930995
,7,2156899,0.6013656385354751
,7,2142195,0.6004203256101954
,7,2139627,0.6002726551319748
,7,2157568,0.5991149104069231
,7,2139640,0.5969042271698002
,7,2138908,0.5958533136927805
,7,2156984,0.5954534422094343
,7,2138973,0.5913818210633482
,7,2156998,0.5908142332786418
,7,2157188,0.587361734131587
,7,2142803,0.5867048255880963
,7,2159874,0.584815231848091
,7,2158204,0.5840715027758995
,7,2157952,0.5835273329563456
,7,2144196,0.5834100552614426
,7,2138955,0.5834053817303112
,7,2157018,0.5825847524804058
,7,2144154,0.58226513499786
,7,2158006,0.5810512931524378
,7,2140974,0.5807229450888592
,7,2158374,0.5787461278552376
,7,2158404,0.5784464400193259
,7,2141022,0.5759943570510715
,7,2140682,0.5758929555165352
,7,2143862,0.5754664266792966
,7,2144211,0.5751464915862029
,7,2142133,0.5743375523108655
,7,2157892,0.5741051204158116
,7,2157275,0.5728093421815522
,7,2157080,0.5721428579355291
,7,2157112,0.5711662067119325
,7,2157369,0.5711360180237728
,7,2144178,0.570977583896332
,7,2139024,0.5707643263384221
,7,2144108,0.5699762961209519
,7,2142207,0.569972571810129
,7,2157472,0.5699031071315996
,7,2144114,0.5637202031708319
,7,2138866,0.5635671714196012
,7,2140672,0.5631323205412433
,7,2156957,0.5628096092769586
,7,2158229,0.5620510278149187
,7,2158244,0.5613687654839468
,7,2159738,0.560508013832724
,7,2140667,0.5586165466014399
,7,2158315,0.5584387004605287
,7,2159793,0.5579120242172007
,7,2139618,0.5570278869076404
,7,2138989,0.5564988670147148
,7,2158310,0.5564175229095493
,7,2157898,0.5550261127467544
,7,2157936,0.5548900342089594
,7,2156928,0.5544052391670466
,8,2156893,0.9772737070838194
,8,2156885,0.9703617241172757
,8,2138869,0.963394348115059
,8,2156886,0.9568868862339025
,8,2157932,0.9565350290808953
,8,2158343,0.9546177791341703
,8,2156920,0.9448072651243247
,8,2156884,0.9174609153236586
,8,2139021,0.9059547919893124
,8,2143244,0.876607384047522
,8,2139015,0.8455173254591267
,8,2139627,0.8413060686037177
,8,2156952,0.8268554474044998
,8,2156984,0.805198247841596
,8,2142803,0.7839258615458707
,8,2158113,0.7835990094163172
,8,2156986,0.7619446597964563
,8,2156902,0.75774765827355
,8,2156914,0.7564199465725021
,8,2157933,0.7211179836987753
,8,2156934,0.7092413396467898
,8,2156944,0.7027546498324172
,8,2142283,0.6965506740895538
,8,2158516,0.6953198296093162
,8,2139162,0.6900549822036126
,8,2158801,0.6877122909506591
,8,2144172,0.6854562612765615
,8,2139017,0.6851664580092474
,8,2139018,0.68516376864454
,8,2142187,0.6746402510854367
,8,2158648,0.6720046916079404
,8,2159528,0.6708420265903029
,8,2138908,0.6608096506444662
,8,2139068,0.656157161170425
,8,2159061,0.6558438278599763
,8,2156888,0.6423933027491399
,8,2159075,0.633984504205894
,8,2139817,0.616949091917992
,8,2140723,0.6164375277739806
,8,2159525,0.6064392945490901
,8,2139674,0.5932996447268868
,8,2138969,0.5664168993375286
,8,2156930,0.5578722179806307
,8,2159738,0.5505046555854743
,8,2157220,0.5491918430715631
,8,2156926,0.5467396219941951
,8,2157898,0.5449239452812853
,8,2144187,0.5404485165573266
,8,2157568,0.5397139413740202
,8,2140306,0.539618192074701
,8,2158387,0.5388231162299105
,8,2139945,0.538293785282106
,8,2156917,0.5269730294578778
,8,2158006,0.5262479004996296
,8,2158213,0.5238866966383074
,8,2159772,0.5199088859829089
,8,2158882,0.5194357670983167
,8,2142110,0.5194000394766123
,8,2158204,0.5180070044214494
,8,2159722,0.5119749520411614
,8,2158374,0.511955629133242
,8,2142171,0.509395242379654
,8,2158881,0.5092188331909112
,8,2142435,0.507964297442103
,8,2138955,0.5066131133430203
,8,2139667,0.506080384148272
,8,2157962,0.5037421441670978
,8,2157230,0.5035914177516563
,8,2158278,0.5033966861285721
,8,2142104,0.5029966401981283
,8,2144139,0.5000133425581539
,9,2156887,0.977914910891501
,9,2156916,0.8307926659568218
,9,2157149,0.514071214236404
,9,2157131,0.5045792453638203
,10,2156888,0.9914379998779511
,10,2156885,0.6538177240370802
,10,2156884,0.6537343502235474
,10,2156893,0.6448764431114687
,10,2156886,0.6356582461876952
,10,2157932,0.615264105131872
,10,2139817,0.5985318083313
,10,2138869,0.5946268352387142
,10,2156984,0.58204341038587
,10,2139021,0.5694132844722475
,10,2158343,0.5690212099299744
,10,2139015,0.5650138437238624
,10,2139627,0.5614556962013837
,10,2158378,0.5595500806660492
,10,2156920,0.55140631315797
,10,2159716,0.547068691253954
,10,2156986,0.5456325796079478
,10,2143244,0.5306813051681851
,10,2156902,0.5239564889843914
,10,2156892,0.5202817845322814
,10,2158071,0.5172397087872819
,10,2157223,0.5145093235013825
,10,2138888,0.5112542750368634
,10,2142803,0.5026757567353443
,10,2144172,0.5008321483047004
,10,2156952,0.500823966589808
,11,2156889,0.9553449998950427
,11,2157136,0.6320626597005539
,11,2138965,0.6092643945758115
,11,2158275,0.565622623531011
,11,2157049,0.5654620230481875
,11,2140976,0.5512725901436581
,11,2158207,0.5511945856351973
,11,2140697,0.541183749025198
,11,2156883,0.5215234480782959
,11,2142113,0.521101838600972
,12,2138945,0.961140260788333
,12,2156925,0.9462581559853144
,12,2144196,0.8955633437534555
,12,2139022,0.8895391058181513
,12,2157936,0.8698014191253886
,12,2142115,0.8673411664389858
,12,2156950,0.8590339379704541
,12,2158150,0.8566066276035367
,12,2158227,0.8525398161110891
,12,2157891,0.8500814526332543
,12,2158386,0.8413905515685639
,12,2138874,0.8314665609867653
,12,2156909,0.8172893325733664
,12,2142997,0.8114552603512174
,12,2144110,0.8098152177549544
,12,2142132,0.8090596499930716
,12,2139014,0.8086318013080227
,12,2159824,0.8038136611200284
,12,2140685,0.8014625839805971
,12,2156828,0.797427152680701
,12,2139026,0.7970320271398308
,12,2157947,0.7945203182838056
,12,2144131,0.7939600172410964
,12,2144108,0.7918867010056485
,12,2156899,0.7895527988151497
,12,2139619,0.787139734919121
,12,2139043,0.7864214111370287
,12,2157349,0.7860722599716923
,12,2139016,0.7818468192599701
,12,2157882,0.7783161144141307
,12,2144211,0.7775900559205345
,12,2143263,0.7734345769352846
,12,2142105,0.7724666271773277
,12,2139030,0.7723349585920748
,12,2156971,0.7710929529652799
,12,2157989,0.7695743570974015
,12,2143227,0.7682793605559246
,12,2144122,0.7673577564043257
,12,2139641,0.7648107389451092
,12,2157094,0.7636013973355192
,12,2138871,0.7628916421066396
,12,2139618,0.7624620833368316
,12,2139067,0.7561121437120985
,12,2158091,0.7551549435508875
,12,2156873,0.753850814202932
,12,2138922,0.7531443275516929
,12,2158075,0.7520344045950202
,12,2156900,0.7513046651848335
,12,2139621,0.7446068385456412
,12,2158032,0.743663603691994
,12,2158315,0.7434290012145999
,12,2157112,0.7431052057618924
,12,2140280,0.743008779034132
,12,2138982,0.741751094718736
,12,2158254,0.7409312903121246
,12,2140666,0.7401890007784023
,12,2157016,0.7398425054799188
,12,2157144,0.739340690181761
,12,2144187,0.7393152234618836
,12,2158182,0.7387023869345083
,12,2158035,0.7327583260697448
,12,2156924,0.7326423712497865
,12,2158200,0.7321786924482065
,12,2144135,0.7307559411604202
,12,2157043,0.7302668440436186
,12,2140672,0.7295577530819566
,12,2156998,0.7289753101904647
,12,2157927,0.727527698405348
,12,2159754,0.7268881494905591
,12,2138883,0.725341792133831
,12,2157941,0.7249683884623038
,12,2158305,0.7243211104594731
,12,2144179,0.7219902632210895
,12,2144114,0.7217148775109152
,12,2158387,0.7208624149194396
,12,2143249,0.7185733091972825
,12,2139011,0.7177002319611756
,12,2139630,0.7176622029528392
,12,2140998,0.7174764060331338
,12,2159835,0.7174597368084006
,12,2138867,0.7161450301948777
,12,2157080,0.7161074325988662
,12,2143006,0.7151111904369667
,12,2157036,0.7150059917679783
,12,2158114,0.7142996663989055
,12,2140290,0.713185136002857
,12,2139640,0.7124974527599772
,12,2157211,0.7122752913626299
,12,2157030,0.7113463882195277
,12,2156969,0.710747449470177
,12,2142175,0.7093992258882308
,12,2138986,0.7087500230995823
,12,2138897,0.7063513539741427
,12,2138921,0.704542627272761
,12,2156912,0.7032074006718857
,12,2158249,0.7030854595432205
,12,2144159,0.7022935734965793
,12,2143214,0.7022188396189638
,12,2139025,0.7007987292201904
,12,2139061,0.7006201357910777
,13,2138870,0.9520199925472163
,13,2158052,0.886751848085484
,13,2142197,0.885646465334157
,13,2139639,0.866798729995683
,13,2143247,0.8342404510251034
,13,2159730,0.774616489338561
,13,2156907,0.6997647658839866
,13,2157206,0.6193189114509265
,13,2157309,0.617226018626707
,13,2139663,0.6064284953261962
,13,2156943,0.6008128973152357
,13,2156954,0.5910887794832598
,13,2157071,0.5777217272683721
,13,2158655,0.5483961732560061
,13,2139016,0.5466867751814527
,13,2157100,0.5457440043113527
,13,2157411,0.5452559388533337
,13,2157561,0.5428277756541505
,13,2144116,0.5364253509581361
,13,2156998,0.5354189390679202
,13,2142133,0.5350194951554238
,13,2157018,0.5344791496350175
,13,2157293,0.534312231263266
,13,2139045,0.5308902865422033
,13,2157414,0.5303926394905805
,13,2158110,0.5283810692654536
,13,2157201,0.5257839081207685
,13,2157400,0.5217230758343094
,13,2157947,0.5213626288645891
,13,2159821,0.5176385367398699
,13,2144108,0.5172364693150057
,13,2156905,0.5164732969913636
,13,2140666,0.5163761463184956
,13,2157112,0.5155221153046893
,13,2157080,0.514734098580426
,13,2157313,0.5137167876757057
,13,2157473,0.5131580154856689
,13,2157609,0.5109682235977178
,13,2156966,0.5105423143462957
,13,2157702,0.5095121543787551
,13,2157688,0.5094977115711534
,13,2144211,0.507225708226639
,13,2138989,0.5060167041911167
,13,2158036,0.5046028961251874
,13,2144210,0.5044631562759324
,13,2157334,0.5009673478883091
,13,2157079,0.5007050127693714
,13,2144119,0.5002035083622063
,14,2156890,0.9006737303713104
,14,2158200,0.8507565745742914
,14,2138867,0.8084277790601668
,14,2156900,0.7914773804582631
,14,2138982,0.7894987266827452
,14,2157927,0.7860009930985079
,14,2143263,0.7780326084765129
,14,2157173,0.7718901252608751
,14,2142105,0.7688074653937391
,14,2156998,0.7599365970235519
,14,2138874,0.7559243411357978
,14,2143275,0.7453687229485266
,14,2140290,0.7440391106954758
,14,2140666,0.7416672415893818
,14,2143250,0.7393984699679294
,14,2144122,0.7390464040688287
,14,2158305,0.7376111695219261
,14,2144114,0.7328001849526848
,14,2157099,0.7263608439701202
,14,2156913,0.7204089454428891
,14,2158110,0.7194077783118745
,14,2138897,0.7070763318926414
,14,2138986,0.704013647299144
,14,2139025,0.6997959548405263
,14,2159773,0.6990172486764957
,14,2156909,0.6983278568218432
,14,2157369,0.6923693449247006
,14,2157293,0.6919595013453783
,14,2156950,0.6888801048975833
,14,2142115,0.6863455741964359
,14,2141045,0.681656164130554
,14,2141516,0.6815778608950185
,14,2144108,0.6796074189254817
,14,2157043,0.6788714455199268
,14,2139640,0.6779988210632045
,14,2144131,0.6765725287345954
,14,2157112,0.6759401995445532
,14,2157349,0.6718256060832688
,14,2142133,0.6703366988949873
,14,2157036,0.6698846410806227
,14,2139618,0.6674915557994908
,14,2156915,0.6669543360015837
,14,2142997,0.6669439245440982
,14,2140280,0.6665299166629218
,14,2140998,0.6604026675054646
,14,2157016,0.6599674855167805
,14,2140685,0.6591182126210364
,14,2158032,0.657856612537773
,14,2157080,0.6543469970783106
,14,2138921,0.654035509271469
,14,2158315,0.6537228551844567
,14,2144136,0.6527982450815352
,14,2139026,0.6523441002119721
,14,2158254,0.6495832122818181
,14,2139043,0.6494402927546566
,14,2139022,0.6468977482419428
,14,2157100,0.646559580487306
,14,2138973,0.6450370019990479
,14,2158337,0.6427849198933069
,14,2143262,0.6422508548097993
,14,2157264,0.6394252185154375
,14,2142136,0.6378492001542503
,14,2156971,0.6377760680739153
,14,2144119,0.6371955076238689
,14,2159913,0.6364629243865151
,14,2144159,0.6363731440500542
,14,2144135,0.6353085632667601
,14,2159824,0.6345781610238935
,14,2157094,0.6345441459968115
,14,2144200,0.6342595514804473
,14,2143227,0.6332950144387919
,14,2142175,0.6318490017391915
