,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
16136,23007,7.74,973.66229,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,75001,129472,283564,70537,100759,78501,126547,321621,72484,79143,73987,132115,294428,62948,96892,2.530484237675541
5819,3615,0.459,269.07944,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5322643550480635
6910,4822,3.775,314.28879,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,26525,102646,31273,14850,0,25045,91070,31357,0,0,22633,102838,32907,12900,0,2.53276423181325
1740,18813,7.42,823.66962,SM 41:1;2O,[M+Na]+,True,12.72,823.66632,420,True,True,True,100.0,99.9,88.5,94.3,100.0,0,2475607,7242974,87665,447427,0,2433356,7164524,102533,399980,0,2568253,6970954,102996,389704,2.534245273864332
19968,9500,1.647,482.36475,w/o MS2:Cer 13:2;2O/18:5;O,[M+H]+,True,6.37,482.36292,530,True,True,False,99.4,99.9,,,,4552,0,0,89782,28380,0,0,0,94975,26823,0,0,0,79753,25644,2.5397535814727648
23251,18851,7.552,824.6731,w/o MS2:RIKEN P-VS1 ID-12390 from Mouse_Plasma_ApoEKO_N_F1DHA,[M+2H]2+,False,13.41,824.67493,530,True,True,False,98.3,99.8,,,,0,1165758,3536637,0,0,0,1145338,3412572,0,0,0,1187921,3415418,25998,0,2.5404639374762303
1009,15775,5.675,730.57648,PC O-33:2,[M+H]+,True,9.65,730.57452,420,True,True,True,100.0,99.9,83.2,84.4,100.0,0,4021819,13719489,180768,0,139710,3943656,15196863,139363,0,0,4005235,14526358,149796,0,2.5409562621406003
5446,3224,0.449,252.04659,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54647036184666
297,26007,9.469,1493.02747,CL 74:9|CL 36:4_38:5,[M+NH4]+,True,13.36,1493.02173,410,True,True,True,100.0,99.9,47.0,84.4,100.0,0,70141,171233,0,0,0,72349,147801,0,0,0,65984,149692,0,0,2.5488333915823076
4400,2132,0.56,207.05714,Unknown,[M+NH4]+,False,,,999,False,False,False,,,,,,0,0,0,308488,0,0,0,0,295802,0,0,0,5668,332929,0,2.5492717152854985
23578,21776,7.675,917.66815,w/o MS2:RIKEN P-VS1 ID-15742 from Mouse_Macrophage_WT_N_F1,[M+H]+,False,11.79,917.66931,530,True,True,False,99.3,99.9,,,,0,27958,97211,0,15668,0,28760,86387,0,0,0,29806,97859,0,0,2.5500875609408
10775,9921,0.533,497.21725,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,3001,0,0,0,0,0,0,0,0,0,0,0,2.551266480237034
6965,4892,0.971,317.11612,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,0,7882,0,0,0,0,5641,0,0,0,0,5099,2.5518525748123153
7145,5118,3.657,326.28873,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,371465,156296,173020,0,0,393462,160811,202466,0,0,410328,170910,204280,0,0,2.5522423731244266
22577,25188,7.208,1255.08716,w/o MS2:PG 31:0_38:2,[M+H]+,False,14.92,1255.09143,530,True,True,False,91.3,99.7,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.553203270473187
12344,12493,1.16,600.28217,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,38557,64232,0,16263,0,39236,72873,0,21335,0,43594,71701,0,21020,2.556446447289758
480,19482,10.738,843.68347,DG 51:7,[M+Na]+,True,13.58,843.68372,420,True,True,True,100.0,100.0,72.6,75.0,100.0,88301,1191182,911202,449975,316979,92577,1148395,911558,487680,337354,90639,1126621,885553,501499,330502,2.5571015783306628
13193,14231,1.254,672.28094,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,14235,30674,0,10706,0,13803,23698,0,6366,0,15480,23502,0,0,2.5573707140053092
1271,1296,5.736,184.07329,Phosphocholine,[M+H]+,True,0.78,184.07332,430,True,True,True,83.0,99.9,76.4,81.0,55.6,21694444,12133954,17106544,2798977,4017556,22978298,12793661,17826268,3246627,3674949,22902300,11686109,8832679,2955678,3882165,2.557478019628943
