,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
12664,13103,6.143,624.64062,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,236647,226811,80582,545560,575978,270873,220162,0,581849,572704,273360,183293,0,569237,575345,2.185952582682875
19764,8422,1.313,440.35904,w/o MS2:Cer 12:2;2O/17:4,[M+H]+,False,6.6,440.35229,530,True,True,False,79.7,99.9,,,,8080,8856,10863,37360,31413,7936,8417,0,32039,34743,11318,5749,8988,37436,32764,2.18619778602157
13272,14446,7.597,680.70349,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,77577,60120,63914,142574,128257,75745,61577,75400,147964,127722,74081,54807,70635,160839,129975,2.1864134291764747
335,13137,7.42,626.57489,DG 35:1|DG 17:0_18:1,[M+NH4]+,True,12.72,626.57178,410,True,True,True,100.0,99.9,65.0,89.2,100.0,49813,66102,54905,0,0,53174,55008,71413,0,8750,18073,57665,63428,0,0,2.1872584294881525
10910,10135,1.348,506.28943,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,86415,57218,0,0,0,88599,66183,0,0,0,84876,87358,0,0,2.188460483082015
10465,9467,3.593,481.25491,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,69160,72704,0,0,0,58009,78899,0,0,0,50189,72456,0,0,2.1893849491334674
22759,23612,4.83,1024.68469,w/o MS2:PI 47:7,[M+H]+,False,10.37,1024.68494,530,True,True,False,100.0,99.8,,,,0,0,0,23622,26642,0,0,0,20528,26724,0,0,0,19119,23007,2.189563165959651
21918,7305,2.704,403.28162,w/o MS2:NAGlySer 15:0;O,[M+H]+,False,5.31,403.2803,530,True,True,False,99.1,100.0,,,,0,29175,25411,0,0,0,30559,24265,0,0,0,29758,19035,0,0,2.1905367697316915
12827,13417,6.157,638.65753,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,230127,162487,35611,442393,426954,257858,199214,0,431794,459668,254215,157918,80556,445596,447335,2.1921076330550426
9001,7429,5.367,408.41992,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,16254,0,0,45859,37730,10086,0,0,53353,33796,14249,0,0,48375,29159,2.1923766671642695
16333,23486,5.379,1010.53076,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,82455,69714,0,0,0,65558,59877,0,0,0,66102,59655,2.1940736372548018
6557,4444,10.59,300.32605,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,11039,0,0,55873,55736,0,0,0,50919,37842,0,0,0,57408,51019,2.195273448852174
1030,16492,5.301,754.57727,PC O-35:4,[M+H]+,True,9.48,754.57452,420,True,True,True,100.0,99.9,86.1,86.5,100.0,0,3223063,3845990,130025,0,0,4760225,3953732,0,69452,0,4697842,4136078,159535,56340,2.1966866383688086
19067,5957,3.211,356.28107,w/o MS2:CAR 13:1,[M+H]+,True,4.3,356.27951,530,True,True,False,99.3,100.0,,,,0,0,0,32342,28660,0,0,0,33177,25810,0,0,0,31603,25542,2.198512563591548
1209,15398,5.455,716.56073,PE P-35:1|PE P-17:0_18:1,[M+H]+,True,10.81,716.5589,410,True,True,True,100.0,99.9,60.6,92.7,100.0,693576,5920807,6207632,1492278,0,700881,5995172,6162426,1346688,0,668669,6166527,5825620,1481415,0,2.1987903990190047
13653,15319,7.919,713.53314,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,59945,90604,127108,0,0,82213,93975,144077,0,7797,66064,96883,136608,0,9466,2.2023226695387885
26510,21894,9.132,921.69623,w/o MS2:TG 8:0_10:0_38:10,[M+H]+,False,13.69,921.69427,530,True,True,False,98.1,99.9,,,,0,0,0,39566,38574,0,0,0,33163,42271,0,0,0,39601,43344,2.204372477116653
11406,10921,7.851,535.50842,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,47900,37012,0,0,0,39322,38977,0,0,0,50034,38001,0,0,2.204401949050566
21451,10626,1.202,524.2757,w/o MS2:LPC 17:4,[M+Na]+,False,4.9,524.27478,530,True,True,False,99.6,99.9,,,,57648,119683,106898,24015,47937,65231,107935,109660,22422,7209,64152,110824,98993,21202,49895,2.2044359306042636
23321,19538,4.767,845.59448,w/o MS2:RIKEN P-VS1 ID-13188 from Mouse_Muscle_WT_N_F1DHA,[M+NH4]+,True,9.95,845.58459,530,True,True,False,86.7,99.9,,,,374705,418881,413138,314127,323859,375601,392457,426854,319602,312994,345733,408495,382617,305954,312875,2.205618498577568
24011,26192,5.546,1516.13342,w/o MS2:RIKEN P-VS1 ID-20326 from Mouse_AdrenalGlands_fads2KO_N_Ctr,[M+Na]+,True,9.16,1516.13696,530,True,True,False,99.3,99.9,,,,711118,12915262,16317147,67063,19124,608544,15045414,17669220,74268,19806,673971,13123348,18063096,94324,24388,2.2062522116115617
23478,20778,5.733,883.57513,w/o MS2:RIKEN P-VS1 ID-14626 from Mouse_Plasma_ApoEKO_N_Ctr,[M+H]+,False,14.29,883.57391,530,True,True,False,99.3,99.6,,,,0,0,0,105361,118045,0,0,0,121799,111308,0,0,0,135004,118632,2.206331462910328
23663,22343,9.649,939.68323,w/o MS2:RIKEN P-VS1 ID-16343 from Mouse_Liver_WT_N_F1DHA,[M+H]+,False,13.87,939.68292,530,True,True,False,100.0,99.9,,,,0,0,0,78297,71276,0,0,0,85673,70074,0,0,0,81299,70508,2.206549152040546
2176,22749,11.184,958.88,TG 58:3|TG 22:0_18:1_18:2,[M+NH4]+,True,15.56,958.8797,410,True,True,True,100.0,100.0,54.5,92.3,100.0,452766,2002142,2076662,0,394042,133728,2303124,2012403,0,348684,463346,2444854,2139864,0,455216,2.207188949938892
17883,26050,9.67,1497.97278,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,71646,90365,0,0,0,78360,82435,0,0,0,73092,96605,0,0,2.2073282722951326
12249,12345,7.58,593.60034,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,174907,124909,140986,313093,304124,142479,115390,157608,308596,295620,167547,120188,153806,325667,272530,2.2102330397965053
26916,13948,6.177,661.54108,w/o MS2:TG 8:0_8:0_20:0,[M+H]+,False,12.37,661.53778,530,True,True,False,94.7,99.9,,,,0,0,0,68560,74886,0,0,0,70298,67622,0,0,0,62246,69261,2.2115917257458984
831,17115,5.52,774.58832,PC 35:1,[M+H]+,True,10.34,774.60071,420,True,True,True,74.6,99.9,32.2,73.7,100.0,0,0,0,1658086,1524536,0,0,0,1581598,1550887,0,0,0,1798544,1582240,2.211696821103723
25418,13555,6.958,645.4856,w/o MS2:SL 13:1;O/22:2;O,[M+H]+,False,7.97,645.48712,530,True,True,False,98.8,100.0,,,,0,32970,38716,0,0,0,36614,42604,0,0,0,34897,42647,0,0,2.212095354770033
4507,2239,0.564,209.11725,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,130532,133266,133341,0,0,130585,116273,132340,0,0,122409,129330,154849,0,0,2.213456171999731
677,9061,1.384,466.33038,LPC O-15:1,[M+H]+,True,6.08,466.32919,410,True,True,True,100.0,99.9,70.9,93.4,100.0,0,145270,134914,0,0,0,167930,125896,0,0,0,152097,134929,0,0,2.214919757997791
12497,12772,6.565,610.62402,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,320758,225141,274495,569025,568963,336436,246718,301745,538702,627661,324576,211905,281949,530949,631695,2.2167554749106135
12129,12157,6.809,585.48749,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,22477,18375,0,0,0,22990,19347,0,0,0,21117,18936,0,0,2.2176663444434825
17151,24976,10.72,1217.98938,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,9188,77701,98088,0,0,0,88270,100094,0,0,0,79980,93677,0,0,2.2179908144381035
1002,15343,4.93,714.54547,PC O-32:3,[M+H]+,True,9.09,714.54321,420,True,True,True,100.0,99.9,84.1,86.9,100.0,401471,7687865,5894321,33899,0,435165,8239968,6366596,35390,0,416366,7780282,6665504,30965,0,2.218327221571273
19265,7157,2.797,398.36426,w/o MS2:Cer 12:0;2O/12:0;O,[M+H]+,False,7.27,398.36292,530,True,True,False,99.1,99.9,,,,0,34919,42929,0,0,0,37140,38384,0,0,0,34051,37080,0,0,2.2188025270065457
7282,5281,1.025,332.29639,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,18110,19450,20988,0,0,14026,22260,17494,0,0,16776,21339,15421,0,0,2.2192380174139235
