,Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,MS/MS assigned,Reference RT,Reference m/z,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Total score,RT similarity,Dot product,Reverse dot product,Fragment presence %,01_Brain,01_Heart,01_Liver,01_Muscle,01_Plasma01,02_Brain,02_Heart,02_Liver,02_Muscle,02_Plasma01,03_Brain,03_Heart,03_Liver,03_Muscle,03_Plasma01,VIP
22167,17162,2.861,776.51898,w/o MS2:PC 34:4,[M+NH4]+,False,8.46,776.52008,530,True,True,False,99.4,99.8,,,,0,0,0,23588,0,0,0,0,25521,0,0,0,0,25951,0,1.8328303775209212
17081,24874,5.821,1205.40234,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,59343,37563,1.8328262744907144
17576,25618,8.79,1408.17859,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,71665,0,0,0,0,83603,0,0,0,0,81278,0,1.83282531636139
3002,702,0.547,154.12305,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,51428,462330,72115,0,26216,51508,465248,57675,30499,0,53315,484262,55941,1.8328250360089915
23476,20761,3.566,882.72778,w/o MS2:RIKEN P-VS1 ID-14608 from Mouse_Kidney_WT_N_F1,[M+H]+,False,13.54,882.72778,530,True,True,False,100.0,99.5,,,,0,0,0,175592,0,0,0,0,174758,0,0,0,0,155343,0,1.8328217142307366
27000,17760,9.22,793.63562,w/o MS2:TG 8:0_8:0_30:4,[M+Na]+,False,13.5,793.63171,530,True,True,False,92.7,99.9,,,,0,8797,0,256326,0,0,0,0,0,0,0,0,4742,279413,0,1.8328148633671861
11712,11455,4.134,556.45117,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,96460,0,0,0,0,92148,0,0,0,0,89301,0,1.8328133433515574
19423,12721,5.66,608.60052,w/o MS2:Cer 12:0;2O/27:0;O,[M+H]+,False,12.1,608.5976,530,True,True,False,95.8,99.9,,,,0,0,0,245622,0,0,0,0,278636,0,0,0,0,277503,0,1.8327979127144307
22747,23241,4.317,989.60693,w/o MS2:PI 44:6,[M+H]+,False,9.32,989.60901,530,True,True,False,97.9,99.9,,,,0,0,0,57034,0,0,0,0,51419,0,0,0,0,52574,0,1.8327863486461693
25129,11297,0.724,550.35968,w/o MS2:SL 12:1;O/19:5,[M+NH4]+,False,6.31,550.35608,530,True,True,False,93.7,99.8,,,,0,0,0,69462,0,0,0,0,67182,0,0,0,0,78226,0,1.8327785329393047
23768,5697,1.27,347.20407,w/o MS2:RIKEN P-VS1 ID-1760 from Mouse_Muscle_WT_CTX3_Ctr,[M+H]+,False,3.39,347.20099,530,True,True,False,95.4,100.0,,,,0,0,0,23039,0,0,0,0,34203,0,0,0,0,18354,0,1.832755016090158
15542,20896,4.432,887.64032,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,102189,5619,42347,0,0,96575,0,0,0,0,104789,0,1.83275013482331
13697,15462,7.03,718.72101,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,132055,0,0,0,0,147879,0,0,0,0,131813,0,1.8327487565159504
303,6273,1.5,367.24658,DG 16:0,[M+Na]+,True,5.52,367.24551,420,True,True,True,100.0,99.9,72.8,75.0,100.0,0,0,29266,1655379,0,0,0,25233,1649262,0,0,0,25242,1752886,0,1.832740031393009
16046,22725,4.733,957.56903,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,51033,0,0,0,0,54527,0,0,0,0,55286,0,1.8327395343816886
25178,13488,2.428,642.48065,w/o MS2:SL 12:1;O/24:2;O,[M+H]+,False,8.4,642.4762,530,True,True,False,90.6,99.8,,,,0,0,0,48064,0,0,0,0,45983,0,0,0,15665,43201,0,1.8327326165678524
12442,12690,4.858,607.57684,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,109241,0,0,0,0,109461,0,0,0,0,0,0,1.832722814803847
7479,5518,0.567,341.19449,Unknown,[M+NH4]+,True,,,999,False,False,False,,,,,,0,0,0,284260,0,0,0,0,286964,0,0,0,0,292617,0,1.8327182053066746
15532,20854,0.421,886.03333,Unknown,[M+2H]2+,False,,,999,False,False,False,,,,,,0,0,0,31777,0,0,0,0,0,0,0,0,0,0,0,1.8327177815517464
5496,3274,0.467,254.10814,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,0,0,0,1874757,0,0,0,0,1812022,0,0,0,0,1894187,0,1.8327110140932932
25662,20842,8.804,885.71759,w/o MS2:SL 18:2;O/36:6,[M+Na]+,False,13.4,885.7113,530,True,True,False,82.1,99.9,,,,0,0,0,113221,0,0,0,0,122707,0,0,0,0,114982,0,1.83270643451703
8526,6812,2.013,385.15466,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,0,0,0,306685,0,0,0,0,305016,0,0,0,0,338718,0,1.8327035999309722
2536,220,11.864,130.15889,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,7388738,0,7781624,0,11158990,7868973,0,0,11324034,0,9312172,0,7522114,10485790,1.8326915716472454
17369,25301,5.797,1284.11609,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,54635,0,0,0,0,55267,0,10509,0,0,42973,0,1.8326653598229004
2165,23282,3.964,992.74316,TG 58:10;3O|TG 18:4_22:5_18:1;3O,[M+NH4]+,True,12.82,992.75488,410,True,True,True,78.0,99.6,19.4,20.0,100.0,0,0,0,186977,0,0,0,0,179810,0,0,0,0,184934,0,1.8326523186040875
25189,12992,1.393,620.43835,w/o MS2:SL 12:1;O/24:5,[M+H]+,True,7.87,620.43433,530,True,True,False,94.9,99.8,,,,14585,8022,12393,59616,14707,13449,9382,23852,57353,16379,16222,0,23280,56564,12098,1.8326401739012343
25879,10712,0.525,527.32166,w/o MS2:SM 20:2;2O,[M+H]+,False,5.05,527.32202,530,True,True,False,99.9,99.9,,,,0,0,0,305613,0,0,26761,0,363445,0,0,0,0,344917,0,1.8326334302138945
15784,21793,4.235,918.23047,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,35292,0,0,0,0,28221,0,0,0,0,39077,0,1.8326283724248134
16359,23561,4.775,1019.69452,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,29906,0,0,0,0,25316,0,0,0,0,33770,0,1.8326270977655263
8506,6769,8.268,383.31558,Unknown,[M+H]+,True,,,999,False,False,False,,,,,,0,0,0,631144,0,0,0,0,584788,0,0,0,0,601933,0,1.8326175963887594
26943,14880,8.41,696.61572,w/o MS2:TG 8:0_8:0_23:1,[M+NH4]+,True,13.14,696.61371,530,True,True,False,99.0,99.9,,,,0,18011,0,161993,0,0,14907,0,167215,0,0,13597,0,164510,0,1.832607796292077
15205,19716,4.567,850.5083,Unknown,[M+2H]2+,True,,,999,False,False,False,,,,,,17134,11892,0,55913,0,15526,0,0,59881,0,21739,11392,0,60751,0,1.8326055891452473
25328,18508,9.238,814.69537,w/o MS2:SL 12:1;O/36:0;O,[M+H]+,False,13.67,814.69531,530,True,True,False,100.0,99.9,,,,0,0,0,260499,0,0,0,0,296434,0,0,0,0,267215,0,1.8326024792335651
20451,15568,6.122,723.49164,w/o MS2:DG 43:11,[M+H]+,False,10.27,723.49591,530,True,True,False,91.3,99.9,,,,0,0,0,0,31550,0,0,0,0,26694,0,0,0,0,44929,1.8325803674744627
25584,20225,9.408,866.72681,w/o MS2:SL 16:1;O/36:2;O,[M+NH4]+,False,13.68,866.72662,530,True,True,False,100.0,99.9,,,,0,0,0,206031,0,0,0,0,0,0,0,0,0,198423,0,1.8325727698028351
12026,12000,5.52,578.52307,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8325710604216736
27396,13027,4.148,621.55823,w/o MS2:VAE 23:1,[M+H]+,False,13.91,621.56049,530,True,True,False,97.5,99.5,,,,0,0,0,208653,0,0,0,0,180522,0,0,0,0,191128,0,1.832558983569116
15897,22194,10.054,933.66785,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,12064,153983,9531,0,0,0,175510,0,0,5344,0,156420,12032,1.8325464914841978
11261,10672,5.481,525.40851,Unknown,[M+H]+,False,,,999,False,False,False,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,24951,0,1.832533957064702
13302,14507,1.725,683.21228,Unknown,[M+Na]+,True,,,999,False,False,False,,,,,,7503,5465,5710,9451,0,8484,15038,0,8823,0,7897,0,9809,7052,0,1.832525391233941
26371,22415,1.647,942.63953,w/o MS2:TG 15:3_18:5_22:6;3O,[M+H]+,False,10.87,942.64539,530,True,True,False,84.2,99.6,,,,0,0,0,68356,0,0,0,0,81498,0,0,0,0,75863,0,1.8325210951640631
7119,5091,0.528,325.16309,Unknown,[M+Na]+,False,,,999,False,False,False,,,,,,0,0,0,65643,0,0,0,0,68881,0,0,0,0,75095,0,1.8325085897093956
