massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row458	457.0	724.483	62.154	0.009189479395075084	2.748994824566558
row459	458.0	620.5999	62.666	0.2240709868458812	1.2364824164516062
row460	459.0	845.676	61.876	0.12996067807298878	1.548721678217275
row461	460.0	746.5061	32.537	0.033717235856309376	2.2054146319669625
row462	461.0	571.4948	26.312	0.0005367545314449704	-3.7909371962475285
row463	462.0	466.308	26.536	0.003525190703449519	3.1170067219463884
row464	463.0	845.6757	64.012	0.0002310958753738893	4.0787500452872685
row465	464.0	364.1845	30.503	0.2630790946642257	1.1364412722060104
row466	465.0	814.5611	40.759	0.0003399418993064418	3.947753007342839
row467	466.0	1500.799	23.497	0.11805468229269957	-1.600221494520135
row468	467.0	566.5523	61.471	0.0006931829823041832	-3.7021832756747064
row469	468.0	529.3134	22.808	0.004208372997841318	3.0505477981145828
row470	469.0	337.3116	37.913	0.0012338422098248833	3.499209737969593
row471	470.0	691.5195	33.186	0.012803768283205178	-2.615981018903354
row472	471.0	644.5994	59.766	0.06994753587310708	1.8662535682244745
row473	472.0	867.5187	30.744	7.87832429173177e-06	5.188080632299385
row474	473.0	271.2284	16.448	0.6195991501733746	-0.5006264130424354
row475	474.0	538.5208	58.021	0.08123984208040061	-1.7924550081980344
row476	475.0	737.518	38.669	0.006791754319959666	2.867525775807783
row477	476.0	709.6555	65.357	2.288581149614673e-05	4.843063740419965
row478	477.0	651.2862	23.614	0.06611252059403593	-1.893638174257954
row479	478.0	717.5278	51.696	0.003623803540238557	3.1066978749895626
row480	479.0	569.2319	17.216	0.0001494508124572178	4.225254193363159
row481	480.0	536.5053	50.734	0.5375962161822376	-0.6222458882463561
row482	481.0	536.5053	49.549	0.023013611173086628	2.3718481930271977
row483	482.0	769.5035	31.371	0.0008085210595164813	3.6484103157743117
row484	483.0	1049.679	22.315	3.718890325458616e-06	5.429531995797405
row485	484.0	845.5339	33.074	0.0024173771600544207	3.2565054582673323
row486	485.0	313.1604	22.543	0.003316776215198344	3.13972386716619
row487	486.0	724.989	63.935	2.8803269591665818e-08	6.994799419214294
row488	487.0	711.308	18.501	0.003141995924490122	3.1598430949243412
row489	488.0	795.5743	55.386	0.009347932680234658	2.7422182885759323
row490	489.0	867.5082	30.117	0.004055140350746574	3.0645169756939072
row491	490.0	223.0288	14.513	1.2119196294222384e-14	12.303487529883459
row492	491.0	729.5641	58.89	0.025176360746183915	2.333285663159506
row493	492.0	869.5336	32.481	0.000114299448190695	4.314713789757648
row494	493.0	463.3026	24.717	0.00011890183779062318	4.301573177397557
row495	494.0	691.5193	33.145	0.3838177963167184	0.88135050582314
row496	495.0	779.5794	58.494	0.6360216271601248	0.47720687216749325
row497	496.0	282.2442	27.458	5.325952372518427e-05	4.567121370461923
row498	497.0	338.1331	21.783	0.7710601618682738	0.2931305768162136
row499	498.0	1151.7043	33.05	0.24931708822729043	1.1704161707700957
row500	499.0	524.2789	19.931	0.2923568043336746	1.0681854887923448
row501	500.0	653.3025	18.968	0.3954819880324749	0.859715817399636
row502	501.0	794.5069	32.347	0.008916594895952383	2.7609237815177923
row503	502.0	719.4879	34.893	0.07064465172548351	1.8614142237443718
row504	503.0	675.4336	18.666	0.023390583429785346	2.3648974765097446
row505	504.0	709.2919	20.554	0.1257446279146455	-1.5665029684830134
row506	505.0	846.6231	57.967	0.28600673288394307	1.082564409796233
row507	506.0	868.6071	52.106	0.05540322602460369	1.978073892500652
row508	507.0	445.354	34.679	0.050475756268683766	-2.021778384051072
row509	508.0	297.2802	29.798	0.4034281395800512	-0.845206587599164
row510	509.0	772.5218	33.186	0.00019398563764263854	4.137759763906596
row511	510.0	717.5278	51.247	0.013288805468743224	2.6008575587069345
row512	511.0	714.5088	39.973	0.0013954423260251817	3.455310545765984
row513	512.0	845.6758	62.572	0.13040531068555147	1.5468737485929198
row514	513.0	283.2645	55.444	0.2821087283824432	-1.0915024146630057
row515	514.0	885.5502	37.238	0.0375212281565304	2.157604966233555
row516	515.0	298.2473	19.621	0.2377320611239766	1.200090514473293
row517	516.0	688.4934	39.196	0.00011877367478876722	4.301932302136478
row518	517.0	596.5266	49.667	0.014288328866531277	2.571230174295502
row519	518.0	820.6078	59.487	0.05540517328347595	1.9780573005136939
row520	519.0	698.5137	50.715	0.017927996320160074	2.4773587246524946
row521	520.0	816.5763	47.387	0.1467324623840598	1.4822842075900786
row522	521.0	659.5261	26.318	8.887012679990464e-10	8.148166900588311
row523	522.0	742.5404	53.792	0.1290295106741978	1.5526082992348649
row524	523.0	339.3272	35.098	0.4365932835392249	0.7864826674493925
row525	524.0	748.5225	38.577	0.0017353353385493617	3.377012267785949
row526	525.0	748.523	38.572	0.13546838823413115	1.5261816572571745
row527	526.0	688.5491	42.711	0.010381371805453425	2.700470667251354
row528	527.0	653.3024	17.909	0.6667594337433229	0.4340685155423388
row529	528.0	506.3255	26.336	7.0628190827973205e-06	5.223282512378244
row530	529.0	281.2493	31.672	0.13055862689832862	1.5462377337097568
row531	530.0	834.5225	34.877	0.00020085790800768424	4.1260429289870055
row532	531.0	213.1863	22.415	0.976791539952429	-0.029288969730313804
row533	532.0	872.6953	61.971	0.034299932142065184	2.197789759659935
row534	533.0	223.0287	34.093	0.008992159637624945	2.7575869272703
row535	534.0	596.5265	50.734	0.5669070722804065	-0.5777881767127994
row536	535.0	325.3115	33.294	0.20890604486676462	1.278869926222041
row537	536.0	445.354	34.902	0.274952751445428	1.1081406701870349
row538	537.0	338.133	22.096	0.15093650809373577	1.4665886759555942
row539	538.0	431.302	18.138	0.006098673996510931	-2.909153488241769
row540	539.0	794.5836	50.734	0.2860067328839431	1.0825644097962328
row541	540.0	724.4875	63.416	0.002369322856210094	3.2638574939143985
row542	541.0	667.5326	26.336	0.9364473081429083	-0.08027989955344125
row543	542.0	681.624	62.715	0.0022630620641827027	3.2806325345759406
row544	543.0	796.5219	32.944	0.0007703905189183622	3.6653185825798267
row545	544.0	721.4937	30.675	0.7659791880349218	0.2998374825278339
row546	545.0	721.4938	30.532	0.831239697871043	-0.21462312674033404
row547	546.0	476.2788	20.298	1.5748390585443883e-08	7.192066433073875
row548	547.0	653.5369	58.489	0.01554228029462949	2.5366420195865484
row549	548.0	834.5223	34.627	0.06940365160116506	1.87005787987614
row550	549.0	746.5138	48.457	0.3205466613713626	-1.006849387625596
row551	550.0	312.2993	38.615	0.6513723820228474	-0.4555549311867863
row552	551.0	297.1354	9.996	0.14225186951684443	-1.499411438154855
row553	552.0	721.5035	38.572	0.050670480230224586	2.019982188722072
row554	553.0	447.1349	21.908	0.6178862729012035	0.5030850741705419
row555	554.0	819.5088	30.568	4.454866430758997e-06	5.3715262868378275
row556	555.0	610.5137	26.24	0.9022126082281552	-0.12371241073602277
row557	556.0	610.5139	26.24	0.02589027839068293	2.321210845613792
row558	557.0	297.2803	34.232	0.13211090053104418	-1.5398320206162937
row559	558.0	948.5759	20.794	0.1682705609990557	1.405309577404045
row560	559.0	838.5607	46.181	0.2860067328839431	1.0825644097962328
row561	560.0	493.2667	39.924	0.15923097734301944	1.4366110580803069
row562	561.0	716.5262	45.583	0.286006732883943	1.0825644097962333
row563	562.0	618.3779	26.305	2.68420687782858e-08	7.0177881849752195
row564	563.0	711.4487	35.737	2.3482017679746454e-05	-4.834702545902309
row565	564.0	313.2388	20.399	0.06260773103757286	1.9198832414501823
row566	565.0	371.0663	39.122	0.27552555379382504	1.10679762815816
row567	566.0	371.0662	39.037	0.2346705977549432	-1.2081089455217426
row568	567.0	433.3176	18.469	0.06753045573178214	-1.8833584545581614
row569	568.0	281.2401	25.804	7.158164339866639e-09	7.451346369385182
row570	569.0	803.5815	46.611	0.07145329601430209	1.8558514590426705
row571	570.0	705.6238	59.939	0.08230379162548694	1.7859591766564924
row572	571.0	379.1801	25.675	0.23967457943327322	-1.195042068620194
row573	572.0	229.2084	23.75	0.5565784006415428	-0.593317594420555
row574	573.0	229.2085	23.735	0.26104399888951396	-1.1413832682094927
row575	574.0	489.2781	18.138	0.23249121522753827	-1.213864175709026
row576	575.0	651.2863	23.71	0.014751408677951746	-2.558144077325449
row577	576.0	838.5612	41.589	0.0011007614210604328	3.539728297356881
row578	577.0	693.472	34.143	0.033486742946492266	2.208463149349308
row579	578.0	790.5609	47.824	0.2860067328839431	1.0825644097962328
row580	579.0	721.5022	45.517	0.0036016581194029357	3.108989604643949
row581	580.0	709.2921	19.095	0.010795761508603455	-2.684804716106932
row582	581.0	339.3271	44.828	0.3373790424318791	-0.9719661015441036
row583	582.0	356.0423	0.163	0.07956904456802925	-1.8028024489155774
row584	583.0	714.509	40.258	0.027993375519936824	2.287304150924923
row585	584.0	267.2332	26.688	0.00432316418056674	-3.040394149063592
row586	585.0	777.5639	55.386	0.22909241468264127	1.2229196817644776
row587	586.0	652.3972	30.029	0.3157271727825966	-1.017065196819694
row588	587.0	221.1549	26.474	0.3383793310569162	-0.9699303171681578
row589	588.0	221.1549	26.453	0.09947340698010508	-1.6898160479238258
row590	589.0	727.5493	55.386	0.1045598741078069	1.6640036752172769
row591	590.0	667.5327	26.665	0.8292501934198746	-0.21719428457033177
row592	591.0	834.5224	35.098	0.40504565699536865	0.8422750208336447
row593	592.0	365.182	30.752	0.027806256984574538	2.2902264747227776
row594	593.0	724.9891	63.416	3.4827383799470534e-05	4.706253266651441
row595	594.0	821.524	32.408	0.0037918530763455683	3.089726816655208
row596	595.0	628.5247	58.5	0.2055572885970455	-1.2885401255574456
row597	596.0	720.498	45.184	0.04661060896237918	2.0587463097848033
row598	597.0	842.593	45.609	0.0268791369925368	2.304971478707212
row599	598.0	566.5523	61.503	0.4640200559406725	-0.7399162478029766
row600	599.0	526.2944	20.399	0.005120100924258563	2.9761994515958317
row601	600.0	773.5349	36.198	0.005824173673160675	2.9268780863747472
row602	601.0	881.519	33.926	0.003997294282662467	3.0699203624000657
row603	602.0	881.5185	33.926	0.2542122994322849	1.1581791401647994
row604	603.0	624.5579	55.895	0.010889315565543607	2.68134501267499
row605	604.0	814.5611	41.433	0.029183408497059162	2.2691185197608896
row606	605.0	720.4906	32.432	0.001418695421935261	3.449399419491812
row607	606.0	872.6946	59.939	0.07814140341829168	1.8117906805722592
row608	607.0	719.4597	18.469	0.002392640632184467	3.2602724443603233
row609	608.0	789.5275	45.561	0.06020938399992773	1.9385813540423262
row610	609.0	624.558	55.386	0.05538011847788605	1.9782708233397557
row611	610.0	613.5418	30.039	0.3103151353370665	-1.0286649225459483
row612	611.0	635.2915	27.051	0.13222203560521695	-1.5393757369400773
row613	612.0	506.3255	26.599	0.0061288933042882065	2.907248138256976
row614	613.0	305.2401	25.224	0.00016836138521605923	4.185346615615553
row615	614.0	509.2617	39.924	0.2059129480616264	1.2875074629902734
row616	615.0	283.2646	48.665	0.054671882398940566	1.9843415177553247
row617	616.0	263.1657	18.44	5.6121411910066465e-11	9.10060291359232
row618	617.0	741.5289	45.583	0.28600673288394307	1.082564409796233
row619	618.0	508.341	30.187	1.597119533510312e-06	5.70067700627311
row620	619.0	365.1818	30.569	0.36522906237491626	0.916714503969566
row621	620.0	721.5034	37.8	0.12797771886355913	1.5570257709575925
row622	621.0	720.4979	46.181	0.29153348453153843	1.070037364103127
row623	622.0	465.3047	26.952	0.2860067328839431	1.0825644097962328
row624	623.0	681.6239	63.086	0.25547478240877974	1.1550509416526524
row625	624.0	641.5728	32.363	0.005088392645844682	-2.9785678039035375
row626	625.0	596.3348	20.204	0.5626733018508843	0.5841364015414149
row627	626.0	596.3347	20.204	0.132952434959278	1.536384629007846
row628	627.0	768.491	30.496	0.000611180010578123	3.745965864408177
row629	628.0	225.1864	21.341	0.0051615697017791656	2.973122797941676
row630	629.0	596.3349	22.205	0.03132032866860995	2.238067936446428
row631	630.0	299.2592	23.503	0.7862295914387777	0.2731856821282022
row632	631.0	313.2389	20.597	0.198823523806167	1.3083521428373983
row633	632.0	802.5971	25.974	5.0727995412482136e-06	5.329774049457046
row634	633.0	1152.7081	33.05	0.12649502915576852	1.5633031738483392
row635	634.0	792.5676	44.608	0.055106986786448764	1.9806039666224562
row636	635.0	718.4752	30.164	0.0009462533199621477	3.59315487042942
row637	636.0	635.2915	27.223	0.2071533892561568	-1.2839163426892186
row638	637.0	509.3446	26.665	0.025476007833055387	2.3281805225494265
row639	638.0	871.6913	64.012	0.0035730819595972746	3.111966608915762
row640	639.0	667.5327	26.133	0.00817463035215344	-2.7951623077719057
row641	640.0	600.3243	21.741	0.00022127056252355205	4.093418552811978
row642	641.0	725.4917	64.048	0.004452495613944332	3.029254684912586
row643	642.0	455.4107	23.503	0.09127800072922576	-1.7338125142226395
row644	643.0	455.4108	23.466	0.2210694591729563	-1.244697744621811
row645	644.0	618.3784	26.185	0.05590959907660465	1.9737761815200374
row646	645.0	710.4719	61.971	0.01595186827064156	2.5258972502472723
row647	646.0	817.5797	44.529	0.02901890751015795	2.2715923333241492
row648	647.0	861.5503	38.809	0.7027243009582131	0.38461536679742186
row649	648.0	326.1882	17.813	0.14981771650040618	1.4707313515973996
row650	649.0	841.5803	45.048	0.06658149398085539	1.890217482823741
row651	650.0	613.5418	30.15	0.0005886649197389167	-3.7589840828335825
row652	651.0	663.4464	29.919	0.6436025809467849	-0.46648618088567645
row653	652.0	663.4464	29.954	0.9835712190257537	-0.02073152706045881
row654	653.0	841.58	45.583	0.28600673288394307	1.082564409796233
row655	654.0	708.6429	62.435	0.010938680071782088	2.679530538551053
row656	655.0	583.3815	26.305	0.0008046234473949747	3.650102905292247
row657	656.0	533.343	36.027	0.43129219217264336	0.7956820492165018
row658	657.0	1501.8019	23.539	0.06139037582696362	-1.9292953784458455
row659	658.0	866.5089	23.503	0.3886873146886274	-0.8722686002066521
row660	659.0	794.5068	31.018	0.06661658325329663	1.889962373106784
row661	660.0	759.5187	40.784	0.16479172386002305	1.4171959707783475
row662	661.0	596.3349	22.371	0.1368682724801339	1.5205705200488608
row663	662.0	537.3295	42.172	0.9834938750065572	-0.020829142169379273
row664	663.0	581.3436	22.277	0.009433834313475237	2.738589004499265
row665	664.0	743.5437	52.852	0.04945418790569019	2.031301890913062
row666	665.0	721.4934	30.569	0.18321531874733618	1.3563245278400342
row667	666.0	619.2897	17.01	0.001804191858673619	3.362959016350321
row668	667.0	507.2927	23.263	9.405520223002028e-08	6.610822438908016
row669	668.0	583.3818	26.783	0.014706910613779434	2.5593850469251023
row670	669.0	474.2864	26.908	0.07113805413576885	-1.8580136270823573
row671	670.0	489.2782	18.36	0.0036954668261485277	3.0993715349458637
row672	671.0	537.4889	28.619	0.00033526863292054145	3.952474079556545
row673	672.0	303.2332	26.564	0.12113835459507687	1.5864915932904713
row674	673.0	1142.6019	28.046	0.780806895283721	0.28030228395607326
row675	674.0	724.9887	63.178	0.10532236550813265	1.6602242894822954
row676	675.0	212.1376	14.977	0.09949791646380146	1.6896890713911827
row677	676.0	342.2733	23.988	0.01993475297998404	2.4328257216606537
row678	677.0	509.3444	26.305	0.005190744960910455	2.9709721227858483
row679	678.0	675.3708	31.975	0.18359571559098972	-1.3551187302518903
row680	679.0	221.1551	17.827	0.05528426583451613	1.9790884758698273
row681	680.0	543.0568	27.515	0.005521569613701639	2.947349380227498
row682	681.0	715.61	30.205	5.9652204634927056e-05	-4.529851996633114
row683	682.0	381.1959	22.658	0.01213532513582061	2.6377116818960302
row684	683.0	339.1301	21.908	0.6251630136939396	0.4926612101680721
row685	684.0	649.6343	65.357	1.1990201505654141e-05	5.052555098097688
row686	685.0	845.5337	32.901	0.00032051320131652516	3.9678123902935627
row687	686.0	295.2646	31.385	0.1650062190446	-1.4164574352162338
row688	687.0	747.5173	46.181	0.286006732883943	1.0825644097962333
row689	688.0	718.4754	30.462	0.019116503887257635	2.4504682278658176
row690	689.0	267.0746	8.323	1.4036355398608282e-09	7.994022474906738
row691	690.0	840.577	42.172	0.14279156797853476	1.4973258071104925
row692	691.0	603.4489	55.467	0.027615904839629175	2.2932174619569285
row693	692.0	859.5351	35.435	0.20061331644159971	1.3030371398426217
row694	693.0	873.707	68.243	0.12620899066633945	1.5645210544072632
row695	694.0	821.6112	58.021	0.125488505838071	1.5675986458888729
row696	695.0	838.5611	46.643	0.12439009496505354	1.5723182692446718
row697	696.0	699.4974	38.516	0.13619924452119883	1.5232463939542755
row698	697.0	651.5213	55.35	0.00043609536762131225	3.8624934207566826
row699	698.0	724.5201	49.64	0.06556604199865043	1.8976505405502664
row700	699.0	687.5457	44.118	0.06692066821251343	1.8877563931099537
row701	700.0	870.5369	32.519	0.0004793372053877994	3.8299734015570674
row702	701.0	220.1472	18.728	5.455192810195401e-07	6.045099871178734
row703	702.0	770.5063	33.074	0.013452165337012678	2.595878198429424
row704	703.0	845.6108	52.852	0.28600673288394307	1.082564409796233
row705	704.0	717.5279	44.345	0.004453651427569837	3.0291565159042126
row706	705.0	694.6362	64.174	6.395404417582017e-05	4.5069256627913505
row707	706.0	723.5951	30.187	0.5932191436785044	0.5388482753322594
row708	707.0	719.544	50.761	0.13649029149476377	1.5220810149699888
row709	708.0	821.6113	58.494	0.05614697775197899	1.971773097721102
row710	709.0	538.521	58.291	0.5327496997820698	-0.6297164656609341
row711	710.0	913.5815	42.789	0.08099123758076791	1.7939831855835295
row712	711.0	607.4736	25.078	9.491375101219856e-05	4.376448472167746
row713	712.0	774.5452	54.225	0.10780055239905793	-1.6480948627114491
row714	713.0	467.2146	33.638	0.032903617694528826	-2.2162598561463445
row715	714.0	410.315	34.83	0.10910519295959772	1.641801434106347
row716	715.0	842.5923	47.824	0.12325524321890478	1.5772301460039548
row717	716.0	792.5667	46.814	0.13028193479245778	1.5473859981201241
row718	717.0	298.2474	19.231	0.3759856346604159	0.8961133665228791
row719	718.0	271.2284	19.359	0.8612051584163022	-0.1760622356927929
row720	719.0	725.9957	64.183	0.0008788237497314043	3.6191610339956126
row721	720.0	305.2401	25.499	0.06977926659803836	1.8674278544044134
row722	721.0	493.4994	58.966	0.4303940552032466	-0.7972473908348688
row723	722.0	565.3479	23.503	0.005996518765158295	2.915660627281073
row724	723.0	631.4073	18.985	1.386994467389476e-06	5.745897189054998
row725	724.0	724.5305	50.715	0.05569597641752501	1.9755851161736488
row726	725.0	474.286	23.499	0.08856988579334228	1.749077225415002
row727	726.0	868.5221	30.535	0.0001082077943566504	4.332928278254128
row728	727.0	453.2823	22.439	5.351099492204705e-07	6.0512811951503584
row729	728.0	223.0283	60.69	0.12369350708764693	1.5753289106795674
row730	729.0	364.3588	42.46	0.030692333423520762	2.2469913871837264
row731	730.0	1333.6152	23.487	0.0067369842922886895	-2.8706671612109176
row732	731.0	596.3348	19.81	0.3368952705552143	-0.972952121286572
row733	732.0	747.5092	32.99	0.026351905890631095	2.3135616772121015
row734	733.0	455.4109	23.901	0.011520922486421125	2.6586820408657665
row735	734.0	704.5559	58.864	0.006989573742407268	2.856373567765125
row736	735.0	743.4871	32.537	0.0008553664743150349	3.628661242632844
row737	736.0	821.5352	33.451	0.000212865493889188	4.106480589049495
row738	737.0	862.553	39.585	0.04115656951184865	2.115771597513039
row739	738.0	710.9735	62.06	0.005185103059751549	2.971387131665749
row740	739.0	743.5433	51.247	0.04888311350943428	2.0367007819507466
row741	740.0	720.4907	33.05	0.12447491390067991	1.571952618879087
row742	741.0	357.1567	9.996	0.0338298806532387	-2.2039315248976106
row743	742.0	812.5087	30.235	1.9901048149634726e-05	4.888458063503823
row744	743.0	339.3274	45.659	0.9362241875899733	0.08056237182759365
row745	744.0	331.1984	22.539	0.013999593220400354	2.5795879701831077
row746	745.0	509.2894	19.549	0.0014214823061488755	3.4486972170376884
row747	746.0	366.1856	33.338	0.0761052560464809	1.8248538540738748
row748	747.0	366.1853	33.351	0.28600673288394307	1.082564409796233
row749	748.0	846.6234	56.725	0.01119162495464506	2.6703502768539322
row750	749.0	1050.6824	22.315	0.0001949234602349847	4.136137143685444
row751	750.0	463.3027	25.005	0.03878289024980166	2.1426957465628287
row752	751.0	353.3429	38.516	0.5957127591770706	0.5352016495115194
row753	752.0	945.3802	27.839	0.955748047429533	-0.05586739352064549
row754	753.0	596.335	19.044	0.07932780441859541	1.8043116261634833
row755	754.0	279.1632	20.581	0.015632864910933967	2.5342435659191005
row756	755.0	583.3815	26.497	0.0003242694859572171	3.963843496245877
row757	756.0	774.5453	53.891	0.05431927601349323	1.9873893978707833
row758	757.0	333.2802	30.503	0.004239807359798981	3.0477415909438728
row759	758.0	607.4736	25.299	0.0002248980842509333	4.087930196965309
row760	759.0	219.1758	21.463	0.0015375380031775194	3.4205684868315305
row761	760.0	381.1959	22.694	0.0010598227870180976	3.553144560094368
row762	761.0	764.5815	25.961	7.5510042120210655e-06	5.201753715189865
row763	762.0	256.2367	31.543	0.8214579082609526	-0.22727909774792193
row764	763.0	490.2814	22.427	0.0023314680801170364	-3.2697497695369178
row765	764.0	298.2836	35.324	0.24499041715672934	-1.1813783392423713
row766	765.0	298.2836	35.271	0.6113811401403414	0.5124510235051061
row767	766.0	683.1017	27.52	8.431241684283667e-05	4.415682499214899
row768	767.0	580.3629	23.018	0.0036017907942565547	3.1089758350612122
row769	768.0	642.0921	27.515	9.900249211100562e-05	4.362457252558623
row770	769.0	1501.8019	23.455	0.0850974009762277	-1.7692341744371292
row771	770.0	746.507	35.599	0.02875500334425322	2.2755873672292988
row772	771.0	254.2209	25.589	0.402676824393306	-0.8465707528804609
row773	772.0	283.2645	23.988	0.5202909128299132	0.6490873895579194
row774	773.0	606.3785	26.665	1.4209583535560222e-08	7.225766932317774
row775	774.0	508.341	30.503	0.007286980830725513	2.8401500085754727
row776	775.0	409.2271	29.365	0.1838694669432059	-1.3542521733666362
row777	776.0	225.1864	21.59	0.5359946251805935	-0.6247107094827747
row778	777.0	529.2771	20.399	1.229389489221736e-07	6.524340124856483
row779	778.0	529.2771	20.57	0.12599995120903204	1.5654125080935357
row780	779.0	720.4983	44.655	0.028591064785715138	2.278085677342888
row781	780.0	229.2084	23.409	0.5561078638240475	-0.5940285085101987
row782	781.0	869.611	51.696	0.05355452113761501	1.9940593295701432
row783	782.0	843.5178	32.243	0.0003039812186482827	3.985836289626805
row784	783.0	790.5516	39.911	0.12999645578285396	1.5485727943339234
row785	784.0	866.5923	45.583	0.038916322560979114	2.1411441482953575
row786	785.0	803.5815	45.583	0.04678595990825124	2.057012120332415
row787	786.0	675.5212	55.386	0.06664619598316789	1.8897471691255128
row788	787.0	594.5837	64.32	0.17631508122163983	-1.37854054811021
row789	788.0	701.4289	26.507	0.5143573724771231	-0.6584000830671759
row790	789.0	701.4288	26.607	0.4048417133491382	-0.8426442434222927
row791	790.0	639.5575	29.948	0.052376834846415456	-2.004494433953195
row792	791.0	224.0283	22.034	3.6186633977093688e-06	5.4383050650735045
row793	792.0	421.2636	35.343	0.5362334644458271	-0.6243428954828818
row794	793.0	421.2635	35.337	0.614377554362557	-0.5081312057128072
row795	794.0	581.3433	22.417	0.06294433922770282	1.9173085305290642
row796	795.0	223.0286	30.971	0.6516047645130801	-0.45522885600221064
row797	796.0	909.55	37.8	0.00794563209811011	2.80631526041734
row798	797.0	706.6364	63.508	0.28600673288394307	1.082564409796233
row799	798.0	776.5616	53.799	0.00011219802635096352	4.320887245830332
row800	799.0	887.5563	39.037	0.8036441807829843	-0.25042485878183185
row801	800.0	718.4749	30.1	0.058712932516742415	1.9505762116702055
row802	801.0	717.5282	52.147	0.06389535041777276	1.910097733582557
row803	802.0	846.679	64.012	0.0032176448428174144	3.1510080036725236
row804	803.0	691.5124	42.789	0.12343570823782149	1.5764466053058446
row805	804.0	743.4872	33.05	0.2860067328839432	1.0825644097962326
row806	805.0	659.5262	26.542	0.001511366587085826	3.4267295352867455
row807	806.0	795.5745	55.885	0.0003242153883906675	3.963900337453115
row808	807.0	729.5639	59.488	0.18020199203106824	1.365945220791826
row809	808.0	343.2858	22.869	0.1413623123468588	1.5028629220852694
row810	809.0	507.2922	23.384	0.010372661540026367	2.700806128896415
row811	810.0	717.5278	44.681	0.05735036344054301	1.9617299879515036
row812	811.0	359.2959	31.768	1.346430959979048e-06	5.7554118723745775
row813	812.0	271.2284	17.772	0.20343205759270813	1.2947391082138537
row814	813.0	279.0914	19.015	5.156549917032827e-10	8.332934869355315
row815	814.0	207.1667	20.223	0.08874134429187992	1.7480992549340009
row816	815.0	613.5418	29.727	0.3207994575237608	-1.0063164358967722
row817	816.0	351.2033	19.875	0.0368431673857251	2.165802043713834
row818	817.0	759.5195	46.181	0.019881104338307556	2.4339621046666173
row819	818.0	283.1109	22.427	0.010593579578639725	-2.692377310330539
row820	819.0	737.4949	63.935	1.011542538178324e-05	5.107470250097116
row821	820.0	843.5074	30.377	0.0002469795954279711	4.056277702731969
row822	821.0	868.5222	30.472	0.017835186873285353	2.47952636820228
row823	822.0	297.0475	31.565	0.9972899398267636	-0.003419588177624019
row824	823.0	807.5037	34.232	0.010410977535763597	2.699332395982694
row825	824.0	646.4095	26.665	5.418377290487397e-07	6.047272454849534
row826	825.0	815.5026	33.307	0.4827719297638876	-0.7089940235160702
row827	826.0	477.3926	23.503	0.7223280407661412	0.3580668957681378
row828	827.0	333.1928	19.87	0.2889763693952852	1.0758124747587536
row829	828.0	564.5367	55.725	0.004863042786529893	2.995810975465264
row830	829.0	846.5371	33.074	0.00013132585139396093	4.268446586584214
row831	830.0	351.2329	28.619	0.0036643872587208567	-3.102532232909672
row832	831.0	1142.6019	27.868	0.5144611838717371	-0.6582366542015887
row833	832.0	309.28	32.482	0.005859366842528511	2.9245623958474267
row834	833.0	482.3164	26.336	3.3834052752016267e-06	5.45988782164143
row835	834.0	1200.6412	23.548	0.0014160097665983356	3.4500773685542487
row836	835.0	551.3326	26.185	0.1225119075938781	1.5804674156495544
row837	836.0	551.3326	26.177	0.12394921439103292	-1.5742221519950879
row838	837.0	578.3467	26.305	3.786509779409563e-09	7.662277087726813
row839	838.0	216.8545	0.163	0.2926073985811687	1.067622556608477
row840	839.0	709.6109	62.572	0.04323985789128414	2.0932468740077392
row841	840.0	835.5347	38.364	0.1430479746104271	1.4963371458081427
row842	841.0	626.3452	23.466	0.24138294734674576	-1.1906269202427053
row843	842.0	1152.7078	32.695	0.34915562389512944	0.9482484331635807
row844	843.0	290.2212	21.691	8.724352896507358e-06	5.155199261703616
row845	844.0	723.595	30.397	0.47520215367133056	-0.7213925497504345
row846	845.0	633.5106	25.657	3.3239050885341384e-06	5.465583548890965
row847	846.0	869.6104	52.106	0.054483451968431296	1.985968153589322
row848	847.0	446.2038	15.597	0.139498655113776	-1.5101506356787062
row849	848.0	1151.7046	32.519	0.006137740919279485	2.9066919555179664
row850	849.0	509.2616	40.432	0.9638787617927298	-0.04559436241898738
row851	850.0	509.3447	27.282	0.12560958988458001	1.5670804285897248
row852	851.0	662.4776	38.265	0.0026646179307663162	3.220749137597457
row853	852.0	510.3341	28.179	0.0002697709060787853	4.026380985617084
row854	853.0	804.5849	46.181	0.13758839081883067	1.5177020145236777
row855	854.0	790.54	51.696	0.05795193433474232	1.9567776730021718
row856	855.0	691.2241	18.332	0.0004237448466105265	3.8723577413646164
row857	856.0	453.2821	22.293	0.0025466413898726755	3.237398542659845
row858	857.0	641.5727	32.703	0.14173370996202556	-1.501419792708392
row859	858.0	730.4078	25.81	0.1286086689758214	1.554372304342147
row860	859.0	861.5498	38.516	0.5085338841872711	0.6675967569286156
row861	860.0	506.3257	22.516	0.9358866022438282	-0.08098976993517955
row862	861.0	564.5363	55.386	0.25204051571236824	1.1635868553109676
row863	862.0	307.1225	25.744	0.9216494605473813	-0.09902947461757075
row864	863.0	945.3806	27.723	0.18721779724517892	1.343732645183644
row865	864.0	1127.3029	58.494	0.018361227565559066	2.467373620147284
row866	865.0	502.2946	21.511	4.8341974434011254e-08	6.826385357867495
