,Query Spectrum ID,Match Spectrum ID,Score Original,Score Prescreen
27168,623,2157007.0,0.5878444941525665,
27169,623,2157590.0,0.5848437782624557,
27170,623,2157653.0,0.5841612075305616,
27171,623,2140999.0,0.5821131928112953,
27172,623,2157448.0,0.5815425610748018,
27173,623,2158040.0,0.5812723082596244,
27174,623,2138897.0,0.5804524738760496,
27175,623,2157667.0,0.5801770700279101,
27176,623,2157313.0,0.5780384185832037,
27177,623,2157518.0,0.5766037859572635,
27178,623,2141028.0,0.5673164071646921,
27179,623,2144108.0,0.5658638508639262,
27180,623,2142105.0,0.5643063735336662,
27181,623,2144171.0,0.5635595230203772,
27182,623,2142133.0,0.5634411518457086,
27183,623,2157526.0,0.5631734455366376,
27184,623,2157163.0,0.5613709333447081,
27185,623,2156900.0,0.5612384401034689,
27186,623,2140666.0,0.5602471834140612,
27187,623,2144211.0,0.5598037393504923,
27188,623,2144114.0,0.5594627049461202,
27189,623,2156998.0,0.5593880133030494,
27190,623,2156997.0,0.5592593140401997,
27191,623,2157105.0,0.5561520953044273,
27192,623,2157426.0,0.5546377940379628,
27193,623,2139037.0,0.5532250428465252,
27194,623,2158036.0,0.5511714113385779,
27195,623,2159754.0,0.5506110058311688,
27196,623,2140998.0,0.5502910115631303,
27197,623,2156913.0,0.5497034776788065,
27198,623,2144237.0,0.5486015751103922,
27199,623,2142126.0,0.548132230752638,
27200,623,2138986.0,0.5480715438389157,
27201,623,2157490.0,0.5448532823879003,
27202,623,2140683.0,0.54443770541123,
27203,623,2156966.0,0.5433703022117166,
27204,623,2156961.0,0.543237420337069,
27205,623,2157012.0,0.5420872724484517,
27206,623,2157198.0,0.5419439196592647,
27207,623,2157330.0,0.5409569421203916,
27208,623,2157349.0,0.5390889187650909,
27209,623,2157782.0,0.5342281201960946,
27210,623,2140280.0,0.5326609815910134,
27211,623,2157099.0,0.5323959683639873,
27212,623,2144136.0,0.5322525312754645,
27213,623,2144159.0,0.5306879113095813,
27214,623,2139640.0,0.5305678052513646,
27215,623,2142132.0,0.5304596718422434,
27216,623,2157261.0,0.5304139845690604,
27217,623,2156950.0,0.5302573030611348,
27218,623,2139621.0,0.529728298245525,
27219,623,2157413.0,0.5291845802858745,
27220,623,2142127.0,0.5291461830304384,
27221,623,2157032.0,0.5276307710999992,
27222,623,2144190.0,0.5268029820927779,
27223,623,2159814.0,0.526363500563678,
27224,623,2144184.0,0.5258155532649914,
27225,623,2158150.0,0.525752260204513,
27226,623,2143240.0,0.5253054791272954,
27227,623,2143266.0,0.5248811075809734,
27228,623,2157219.0,0.523320774606271,
27229,623,2144120.0,0.5229106349433381,
27230,623,2139039.0,0.520883076981348,
27231,624,2157415.0,0.9925709925352408,0.9925706424328228
27232,625,2157416.0,0.9771289964985252,0.9771263552403614
27233,625,2142121.0,0.6571565051235064,0.6571543737874387
27234,625,2159920.0,0.63926664181019,
27235,625,2142126.0,0.629742226839484,0.6297451121671013
27236,625,2142161.0,0.6289505243550226,0.6289492666420997
27237,625,2157764.0,0.6286286115989107,
27238,625,2159767.0,0.6273311776201316,0.6273191834696572
27239,625,2157805.0,0.621270174340355,
27240,625,2158060.0,0.6184232352950704,0.6184237958506372
27241,625,2144152.0,0.6181581981280405,0.6181509388792449
27242,625,2157313.0,0.6167429793121331,0.6167196086434513
27243,625,2158325.0,0.6151700763064748,0.615157051928653
27244,625,2141022.0,0.6147129350429058,
27245,625,2157162.0,0.6136234193288315,0.6136133309384592
27246,625,2157911.0,0.6134960566696752,
27247,625,2157684.0,0.6077365976305847,
27248,625,2157118.0,0.6072818541935344,
27249,625,2159855.0,0.6038888920884984,
27250,625,2144180.0,0.6016313359695036,
27251,625,2157472.0,0.6009736139647998,
27252,625,2142133.0,0.6007684025314726,
27253,625,2158311.0,0.6002926320218618,
27254,625,2159769.0,0.5979939848066828,
27255,625,2139004.0,0.5972642260859775,
27256,625,2159819.0,0.5958008527174299,
27257,625,2159844.0,0.5952648266815077,
27258,625,2157126.0,0.5951426436383798,
27259,625,2139640.0,0.595071701286177,
27260,625,2141024.0,0.5945055932942052,
27261,625,2157052.0,0.5939202747178169,
27262,625,2138997.0,0.5934613306537163,
27263,625,2157429.0,0.5931263100611337,
27264,625,2158176.0,0.592469447319589,
27265,625,2158149.0,0.5917525802397591,
27266,625,2144130.0,0.589972256168028,
27267,625,2139012.0,0.5878373987316111,
27268,625,2157288.0,0.5857900972170382,
27269,625,2140982.0,0.5842551198388549,
27270,625,2157100.0,0.5801371528256388,
27271,625,2140689.0,0.577512260016389,
27272,625,2157974.0,0.5772118963201968,
27273,625,2144169.0,0.5772038052554178,
27274,625,2157919.0,0.5770048268220641,
27275,625,2158338.0,0.5762551635942006,
27276,625,2159848.0,0.575461259146183,
27277,625,2157586.0,0.5736083463057591,
