massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row1643	1642.0	202.072	5.926	0.04331458089449097	-2.0461480507327616
row1644	1643.0	312.1704	11.351	0.8072770901829243	0.24457468974782395
row1645	1644.0	316.0433	11.722	0.6374956521852502	0.4726177070598309
row1646	1645.0	363.164	3.452	0.7759145084685399	0.28540253494199647
row1647	1646.0	384.1544	0.607	0.9430958928589683	-0.07155534682087275
row1648	1647.0	277.053	5.772	0.07479245133540909	-1.8001526982739506
row1649	1648.0	333.1799	3.077	0.39468032071541614	0.854772532283929
row1650	1649.0	513.0669	1.152	0.05425169774882279	1.9472724279299793
row1651	1650.0	387.1637	5.309	0.9194724173710971	0.10134895200021637
row1652	1651.0	220.0645	3.745	0.9338352040798281	0.0832256839349576
row1653	1652.0	443.1905	1.135	0.4082513960994544	0.8304012716838782
row1654	1653.0	601.3329	3.098	0.9062489863189436	-0.11806418807271596
row1655	1654.0	304.0266	0.407	0.005428103018492575	2.8411688319194752
row1656	1655.0	490.2716	4.527	0.922577225780439	-0.0974285970888044
row1657	1656.0	334.1312	4.632	0.046382101738964954	-2.016444229689353
row1658	1657.0	423.109	5.74	0.4799480531293654	-0.7089900054691469
row1659	1658.0	315.0472	0.355	0.09830195299659802	-1.668407121603177
row1660	1659.0	303.126	3.364	0.9484331382087925	0.06483391063387152
row1661	1660.0	201.1131	2.307	0.3504021928381472	-0.9381134309336928
row1662	1661.0	308.1167	1.655	0.11074276646166899	1.6088375233520202
row1663	1662.0	248.9723	8.987	0.16421281902363247	-1.4011219513973225
row1664	1663.0	316.0432	11.59	0.935181375520282	0.08152856315988098
row1665	1664.0	242.0777	6.545	0.9983411572801171	-0.002084154437371892
row1666	1665.0	543.0786	0.964	0.08628770185448877	1.732049577931767
row1667	1666.0	413.1069	1.048	0.3022593869891104	-1.036846120404511
row1668	1667.0	445.3142	1.739	0.23134548483105502	1.2040797895817907
row1669	1668.0	354.9411	5.088	0.0001290200393088838	3.980383307969976
row1670	1669.0	459.2207	3.271	0.3288029845758813	0.9812259948138807
row1671	1670.0	243.0617	2.528	0.08917357797128847	1.7161321684714916
row1672	1671.0	263.0041	3.65	0.1723834569753671	1.3742265134057163
row1673	1672.0	329.1224	2.917	0.4132361965082988	0.8215729806037914
row1674	1673.0	419.1111	4.551	0.656552157292138	0.44598666574767043
row1675	1674.0	248.9723	8.993	0.06688465738296562	1.8522299449683106
row1676	1675.0	461.2361	4.697	0.7085134964003672	0.37489961525647786
row1677	1676.0	284.2665	1.653	0.4893793123620144	-0.6938085952240712
row1678	1677.0	862.0016	5.67	0.526417426459932	0.63566652669299
row1679	1678.0	249.0063	0.432	0.7294981023711617	0.3467438339868341
row1680	1679.0	115.0412	1.799	0.12556659575429485	-1.5444903263990275
row1681	1680.0	203.0365	4.321	0.20364409199413586	1.2794423183719463
row1682	1681.0	485.1312	3.147	0.3757694344953003	-0.8896086022474011
row1683	1682.0	471.1513	2.735	0.6066852180251385	0.5164109335949174
row1684	1683.0	261.0363	1.84	0.36213072167283655	-0.9154191782046871
row1685	1684.0	349.1394	4.461	0.3850827983281504	0.8723196917199193
row1686	1685.0	399.1458	0.939	0.3354933207476649	-0.967679570791052
row1687	1686.0	283.1288	3.924	0.02928662130157862	2.2107510255777236
row1688	1687.0	193.0502	3.233	0.1512731559847135	1.445892128996751
row1689	1688.0	449.0514	2.49	0.5100625823987185	0.6610626006864351
row1690	1689.0	423.1784	2.794	0.44015855801524095	0.774955898746474
row1691	1690.0	329.0684	2.027	0.05338845921918136	1.954427020495602
row1692	1691.0	389.2156	3.693	0.053947743085476396	1.9497805577569929
row1693	1692.0	298.0741	1.844	0.02013971184920595	2.3607375937493926
row1694	1693.0	386.1695	0.661	0.5157621470265739	-0.6521643098375665
row1695	1694.0	390.0342	7.227	0.09151051638896733	1.7035482355158198
row1696	1695.0	544.0821	1.388	0.518349688839425	0.6481416975642357
row1697	1696.0	129.0202	1.799	0.3686102671194712	-0.90308181962139
row1698	1697.0	190.006	0.399	0.21666190108722796	1.2431516333025823
row1699	1698.0	226.002	0.916	0.013250568013999382	-2.5210083121209776
row1700	1699.0	548.1931	3.424	0.11371087923802616	1.5954260009778543
row1701	1700.0	161.0461	6.063	0.5236036414480412	-0.6400061025625104
row1702	1701.0	401.143	4.433	0.09250761261568849	1.698258764383105
row1703	1702.0	197.022	1.746	0.3052712984743485	1.0303745171063121
row1704	1703.0	567.3134	3.452	0.12606608598069108	1.542429605891657
row1705	1704.0	175.0978	1.623	0.8058853654057332	0.24637723892475838
row1706	1705.0	559.1527	2.563	0.0693815030181171	-1.835257004989467
row1707	1706.0	398.125	0.423	0.10402543673888129	1.6402894082360353
row1708	1707.0	353.0287	2.244	0.0564232131479296	1.92969180921123
row1709	1708.0	369.1189	4.696	0.031967619979595366	-2.1746508676064025
row1710	1709.0	164.0322	1.637	0.9718414687109835	-0.035385544336745005
row1711	1710.0	356.0425	3.352	0.12638863120176055	1.5411023248848525
row1712	1711.0	417.0422	5.09	0.519447873691003	-0.6464376377175538
row1713	1712.0	357.1171	2.901	0.9379602251030695	-0.0780260066441964
row1714	1713.0	190.0508	3.267	0.26708071554192403	-1.1159146621817044
row1715	1714.0	217.0115	2.706	0.48079096785682873	0.7076265237252507
row1716	1715.0	427.1768	0.658	0.030012984777458857	-2.200694793467635
row1717	1716.0	362.1516	3.113	0.18092496517731826	1.3471256339702826
row1718	1717.0	161.9693	2.1	0.5509193700793014	0.5983702124241413
row1719	1718.0	477.1594	0.623	0.00880218353235736	-2.671052217798149
row1720	1719.0	61.9932	11.186	0.9521425540647406	0.06016423413302989
row1721	1720.0	345.1283	1.819	0.08197312401709436	1.7566814908426949
row1722	1721.0	295.165	2.782	0.3653589714041706	-0.9092551105138134
row1723	1722.0	328.0436	4.41	0.08931405529561115	-1.7153681639807672
row1724	1723.0	280.9963	3.551	0.013101107433965257	-2.525252267257554
row1725	1724.0	151.0407	1.678	0.18372241571181946	-1.3384598701326507
row1726	1725.0	244.0635	1.152	0.8506683245635991	-0.1887442182026319
row1727	1726.0	384.1645	4.345	0.40168621311323627	0.8421285426456016
row1728	1727.0	202.072	4.784	0.9264221813784008	0.092575766903222
row1729	1728.0	445.1871	1.303	0.09265010548546813	-1.697506656899204
row1730	1729.0	445.1883	1.295	0.1388859953438356	1.491616805550226
row1731	1730.0	290.9991	0.764	0.8164888846013397	-0.23266356029974777
row1732	1731.0	217.008	1.395	0.10692298464752362	1.6265280025398667
row1733	1732.0	455.0601	5.606	0.3258221804659317	0.9873197994743655
row1734	1733.0	315.0886	0.93	0.01610668861349659	2.447187473884791
row1735	1734.0	343.0374	0.438	0.46816828112795617	-0.7281857992399604
row1736	1735.0	373.094	1.549	0.13023078948133282	1.5254938252053911
row1737	1736.0	809.0194	5.695	0.2650630470054508	1.1206628376071428
row1738	1737.0	487.044	2.588	0.5686270911435876	0.5719309113338322
row1739	1738.0	511.1457	3.155	0.38508279832815084	0.8723196917199186
row1740	1739.0	632.2011	7.008	0.0017262130338775638	-3.218850436346248
row1741	1740.0	276.0899	4.898	0.8054554658629248	-0.24693420395841842
row1742	1741.0	213.1128	1.646	0.009988957958146256	2.6252936141786334
row1743	1742.0	248.0303	0.41	0.025826747999745162	2.261870876824384
row1744	1743.0	61.9929	0.059	0.03900881740759368	-2.0910448069574845
row1745	1744.0	403.0375	5.644	0.7257537241676524	-0.3517468756175052
row1746	1745.0	233.9781	3.621	0.10651127977883053	1.6284648865067326
row1747	1746.0	509.2375	3.067	0.8802585902258195	0.15101951435005442
row1748	1747.0	278.0555	4.891	0.9360274654713624	-0.08046201766995809
row1749	1748.0	187.007	0.751	0.9700213167427357	-0.03767390629085132
row1750	1749.0	285.0603	4.562	0.48513593074815464	0.7006190384880491
row1751	1750.0	349.0219	0.939	0.7658648825286571	0.2985840354636165
row1752	1751.0	187.1089	5.427	0.1715718689245571	1.376854078452532
row1753	1752.0	218.978	3.522	0.6488642530255548	0.45669094585133413
row1754	1753.0	411.0956	4.636	0.3850827983281506	0.8723196917199192
row1755	1754.0	321.0391	1.193	0.1297226292941856	1.5275371798236055
row1756	1755.0	317.0673	3.731	0.01656048058235493	2.4365541928005
row1757	1756.0	263.6275	3.606	0.08899425219322914	-1.7171088862145947
row1758	1757.0	222.9897	1.319	0.5390351308396433	0.6163523690280847
row1759	1758.0	383.2056	3.141	0.14902795555380544	1.453958393600766
row1760	1759.0	61.993	11.637	0.5090965900118385	-0.6625759404996727
row1761	1760.0	340.1241	4.377	0.49620783420896	-0.6829164345823068
row1762	1761.0	149.0464	4.19	0.1251579161686307	1.546181220970366
row1763	1762.0	281.0857	5.846	0.34095976939812167	-0.9567417555536286
row1764	1763.0	238.0769	0.597	0.08174453919337082	-1.7580159562154305
row1765	1764.0	687.1752	1.511	0.3679861924608562	0.9042640830103249
row1766	1765.0	236.0922	2.521	0.1391975269800486	-1.4904286496581265
row1767	1766.0	447.9558	7.93	0.35376317275389335	-0.9315609761571724
row1768	1767.0	243.0508	1.133	0.23479609320513348	-1.195159651337274
row1769	1768.0	170.0829	4.265	0.20048433895121207	1.2885076369565
row1770	1769.0	312.1704	11.073	0.0009387919788945183	-3.4077336051610234
row1771	1770.0	274.0379	0.94	0.13857670518863285	1.4927984747946537
row1772	1771.0	339.0529	0.424	0.2941462078895132	1.0544984490082598
row1773	1772.0	61.9931	0.278	0.7880699130739124	-0.2695253718722591
row1774	1773.0	364.1773	1.695	0.8943918435444707	-0.13308058857956798
row1775	1774.0	382.1121	2.2	0.4566010860305916	0.7473011606465152
row1776	1775.0	301.0408	1.507	0.6971906937759291	0.39021578216160363
row1777	1776.0	441.1639	5.222	0.7907569849049492	-0.26602494344273553
row1778	1777.0	135.0309	5.398	0.34511632980795093	-0.9485009643188627
row1779	1778.0	475.2159	2.892	0.22117758710781568	1.2309362305696314
row1780	1779.0	503.0568	5.561	0.29218711628173133	1.0588104085930277
row1781	1780.0	408.9089	4.792	0.03478658984622329	2.139429634220034
row1782	1781.0	285.0458	3.01	0.17295333061727453	1.3723871197052322
row1783	1782.0	688.8052	5.089	0.0317898246422635	2.1769616382497543
row1784	1783.0	158.0828	3.129	0.5456638118323456	0.606298101840806
row1785	1784.0	454.087	0.589	0.7380568070824958	0.3353407075117684
row1786	1785.0	244.08	2.886	0.12114941454480656	1.5630023601861347
row1787	1786.0	363.1637	3.123	0.06159878553879899	-1.8899865582962616
row1788	1787.0	365.0527	1.245	0.08846624104506427	1.7199941320189922
row1789	1788.0	467.2527	3.139	0.13830402287738336	-1.493841991970031
row1790	1789.0	271.058	2.811	0.007438461826331237	2.7311233597841738
row1791	1790.0	325.0915	3.101	0.135247973836096	1.5056486246550602
row1792	1791.0	301.1643	4.408	0.10173697591387364	1.6513781555921165
row1793	1792.0	210.9942	0.398	0.3006535258868853	-1.040314386706974
row1794	1793.0	175.025	1.76	0.6137583674811801	-0.5062718349797608
row1795	1794.0	312.1705	11.511	0.7587966729100907	-0.30788630505183495
row1796	1795.0	191.0014	0.603	0.3850827983281504	0.8723196917199195
row1797	1796.0	262.9863	3.752	0.0075914074565337445	2.723909267579546
row1798	1797.0	250.0801	5.825	0.0557945893178784	1.9347214630555767
row1799	1798.0	293.9546	0.438	0.8737516332132529	0.15929477534844258
row1800	1799.0	230.1141	4.798	0.6973429502909709	-0.3900092220171831
row1801	1800.0	355.0864	6.41	0.009894234845143736	-2.6287599201040526
row1802	1801.0	271.1545	3.283	0.6269615471051491	0.48748390840182276
row1803	1802.0	312.1704	0.052	0.7423908168841717	0.32958314757582535
row1804	1803.0	333.0636	3.65	0.4966578686909784	0.6822014520916772
row1805	1804.0	167.0354	1.673	0.004516506832449765	-2.904037270520577
row1806	1805.0	291.049	1.071	0.647155618085786	0.4590771055030916
row1807	1806.0	297.1515	1.123	0.3762315123849328	0.8887445530273544
row1808	1807.0	319.1645	2.853	0.003285958931273886	3.010644921248438
row1809	1808.0	391.1024	3.365	0.2202047431215128	1.2335524137897258
row1810	1809.0	304.121	4.407	0.751054803144635	-0.31810612817539236
row1811	1810.0	143.0722	4.103	0.10643503519510579	1.6288242431634037
row1812	1811.0	411.1065	4.887	0.6509757081874714	-0.45374584959642994
row1813	1812.0	319.1205	2.001	0.026901389718813024	2.2453817747348297
row1814	1813.0	259.129	4.383	0.000657322120775437	3.5150532882597028
row1815	1814.0	426.1458	5.446	0.6696609992988732	-0.42785181998771976
row1816	1815.0	320.0426	1.503	0.15337425265057536	1.4384269919544381
row1817	1816.0	250.0652	2.041	4.7744312796003646e-05	-4.248024482738047
row1818	1817.0	213.0167	2.825	0.7753930321434073	-0.2860852753621382
row1819	1818.0	281.1495	2.991	0.8827068190807561	-0.14790869679786492
row1820	1819.0	224.5631	0.891	0.09769396031609194	-1.6714712518169257
row1821	1820.0	245.1389	3.327	0.6189967479717424	0.49879651392266017
row1822	1821.0	403.0279	1.911	0.03675803577932946	2.1162404548738656
row1823	1822.0	291.0745	2.554	0.49171255928218494	-0.6900775909700979
row1824	1823.0	188.0928	3.447	0.17972128975639634	-1.350885373806692
row1825	1824.0	254.0958	4.923	0.11365703576870459	1.595666786944398
row1826	1825.0	243.0171	0.993	0.6061731031487942	-0.5171470987290984
row1827	1826.0	416.0675	3.192	0.3460764133061527	-0.946606655435103
row1828	1827.0	244.0634	1.153	0.38508279832815107	0.8723196917199183
row1829	1828.0	61.9933	10.952	0.1961517963366292	1.3011113954738671
row1830	1829.0	578.2207	3.37	0.1991122165397919	1.2924772118027226
row1831	1830.0	123.0466	0.358	0.4092331932434199	0.8286573478641609
row1832	1831.0	257.0771	6.113	0.0011512669600571858	-3.3452691093733793
row1833	1832.0	135.067	2.116	0.29968024502683976	1.0424225340693094
row1834	1833.0	387.2003	3.474	0.06888523327012142	1.8385894829659204
row1835	1834.0	212.002	1.335	0.23037917864953952	-1.2065949421236404
row1836	1835.0	532.1071	2.338	0.17244726234434843	1.3740203382031946
row1837	1836.0	512.2109	4.594	0.2675543454895304	1.114803701554678
row1838	1837.0	265.1043	5.537	0.38508279832815107	0.8723196917199183
row1839	1838.0	210.0881	4.608	6.657835992715948e-08	5.826159699892326
row1840	1839.0	305.0619	2.152	0.05256987251976953	1.9613026822317587
row1841	1840.0	339.052	5.564	0.9844476731174916	-0.01954103911778886
row1842	1841.0	294.9924	8.765	0.6601530858665878	0.44099063134311295
row1843	1842.0	453.1333	5.42	0.19506350080381352	-1.3043097969591633
row1844	1843.0	369.0808	6.004	0.28167982500270766	1.0822806438262376
row1845	1844.0	311.006	4.464	0.03453816723418315	2.1424319592392345
row1846	1845.0	206.9966	1.652	0.3553353680948602	-0.9285095874100051
row1847	1846.0	265.013	1.062	0.002808170778564433	3.0623570750902327
row1848	1847.0	149.0463	3.991	0.3702298970133078	-0.900019432761837
row1849	1848.0	143.9021	1.333	0.16774424735300938	1.389375169790018
row1850	1849.0	209.0453	1.332	1.1583060393424758e-09	-6.7015271670164225
row1851	1850.0	417.2833	1.739	0.9389558153304882	0.07677136826078255
row1852	1851.0	262.9863	4.062	0.74037194437402	-0.332263756755823
row1853	1852.0	359.1327	3.802	0.41354037746259986	-0.8210363440205007
row1854	1853.0	426.1936	1.183	0.4795099446675698	-0.7096992041021729
row1855	1854.0	258.0431	2.015	0.2551998620580972	1.1442457044914975
row1856	1855.0	287.1854	4.87	0.923852994877156	-0.0958181606862602
row1857	1856.0	316.0433	11.303	0.11652102036111626	-1.5829836945786384
row1858	1857.0	303.1071	3.088	0.5064579377626766	0.6667175002082583
row1859	1858.0	309.1009	5.792	0.43171247790276	-0.7893947623133135
row1860	1859.0	174.0129	6.844	0.00513754036692805	-2.860081619671081
row1861	1860.0	329.1589	3.133	0.34380651904393	0.9510908166063877
row1862	1861.0	455.0535	2.715	0.601274850301803	-0.5242026936299258
row1863	1862.0	217.0296	3.24	0.0914775968227822	-1.7037236695066853
row1864	1863.0	226.9957	2.555	0.04976321566579361	-1.985588504319587
row1865	1864.0	278.0692	5.176	0.10161237934270935	-1.6519876480791453
row1866	1865.0	401.1789	3.014	0.07880237779059256	1.7754726089229385
row1867	1866.0	61.9936	11.124	0.19103956198453576	-1.3162524830156306
row1868	1867.0	247.0626	3.967	0.330369714166026	0.9780376210720232
row1869	1868.0	312.1705	11.186	0.6981090371801357	0.3889701578238799
row1870	1869.0	165.041	5.777	0.5643443403835455	0.5782879681567876
row1871	1870.0	633.1783	4.094	0.38508279832815084	0.8723196917199187
row1872	1871.0	347.0964	1.77	0.38681992196325443	-0.8691238449704097
row1873	1872.0	267.0713	6.088	0.008077234233499044	-2.7018396108118314
row1874	1873.0	113.9902	0.493	0.5926908825305524	-0.5366312632224117
row1875	1874.0	637.2532	3.145	0.3850827983281504	0.8723196917199195
row1876	1875.0	351.0374	1.493	8.97832813799856e-05	4.079264097894168
row1877	1876.0	446.9907	0.462	0.14490186283381482	-1.4690310085925402
row1878	1877.0	491.2832	4.464	0.3709610891264583	-0.8986396663141711
row1879	1878.0	367.1034	3.229	0.7016858641197887	-0.38412438934367427
row1880	1879.0	588.8305	5.09	0.8545128818705294	0.18382858695472953
row1881	1880.0	427.1589	3.869	0.41631936279863546	0.8161445851525705
row1882	1881.0	366.0997	0.409	0.270086607033703	-1.1088870976915142
row1883	1882.0	185.0571	6.431	0.7043778211579917	-0.3804834089373534
row1884	1883.0	304.157	2.101	0.043488754075284956	2.0444139854666776
row1885	1884.0	243.098	4.432	0.17878019835142306	1.3538381696811448
row1886	1885.0	389.1792	4.852	0.2523109670573621	1.1512743306805096
row1887	1886.0	177.0404	1.792	0.8903151199265256	-0.1382503625664973
row1888	1887.0	111.0212	1.639	0.023290065010453224	-2.303321205486018
row1889	1888.0	525.232	2.943	0.07425518996751787	1.8035421389346333
row1890	1889.0	327.1073	3.17	0.17832621629591364	1.3552667931735751
row1891	1890.0	255.63	3.035	0.5062055519697608	-0.6671142403860141
row1892	1891.0	416.1352	1.788	0.6944296870806049	-0.3939644504100588
row1893	1892.0	443.1718	0.963	0.0012977843560140548	-3.3082232538601635
row1894	1893.0	415.1224	1.602	0.45224882238734565	-0.7545647168722462
row1895	1894.0	287.051	4.808	0.24121697913484771	-1.1788085145780287
row1896	1895.0	450.0151	3.22	0.7488888987934387	0.3209712412164591
row1897	1896.0	294.9924	9.297	0.29223086788110464	-1.0587138966632554
row1898	1897.0	313.0849	2.797	0.6273774766979526	-0.4868948888739315
row1899	1898.0	322.0843	5.339	0.6472360928144236	0.4589646611226727
row1900	1899.0	377.1429	4.299	0.7706937577747579	0.2922438941213924
row1901	1900.0	254.0955	5.097	0.8484940379699623	-0.19152628165263316
row1902	1901.0	79.9599	1.325	0.8890708071240244	-0.13982903721869094
row1903	1902.0	223.0971	4.872	0.2736124031443764	1.1007130472262001
row1904	1903.0	325.054	2.734	0.38508279832815107	0.8723196917199181
row1905	1904.0	411.1998	3.647	0.136456464417639	1.5009550581870228
row1906	1905.0	317.1231	1.793	0.247249189998001	1.163728126853599
row1907	1906.0	115.0411	1.007	0.039007605761952606	-2.091058029125664
row1908	1907.0	388.1403	0.418	0.7645306926987967	0.3003379054839406
row1909	1908.0	527.2458	3.16	0.32140384522592186	0.996420494921754
row1910	1909.0	449.2004	5.377	0.8532186159972066	-0.18548292207615066
row1911	1910.0	100.0056	3.638	0.4280239113716494	0.7957525083561039
row1912	1911.0	246.5759	1.33	0.39616466696547636	-0.8520822408419491
row1913	1912.0	259.0928	6.664	0.3033885153836163	-1.0344149232075779
row1914	1913.0	335.0248	0.824	0.5637689713926458	0.5791438006140804
row1915	1914.0	302.0043	2.716	0.2162418770577268	1.244297250903067
row1916	1915.0	226.0174	0.417	0.8990300090803582	0.1272031948450329
row1917	1916.0	477.1011	3.213	0.23298000518423176	1.199842554117154
row1918	1917.0	403.1584	4.234	0.3663259974516986	-0.9074153827915938
row1919	1918.0	244.0359	0.386	0.3850827983281506	0.872319691719919
row1920	1919.0	316.0432	2.001	0.3820849970312734	-0.8778559600977557
row1921	1920.0	491.1585	5.542	0.32311722470284254	-0.9928815873218295
row1922	1921.0	302.0042	1.068	0.13314035205158645	1.5139135500899856
row1923	1922.0	178.0133	3.872	0.00817511873534118	2.6975395315413904
row1924	1923.0	199.0068	0.382	0.3611630468645487	0.9172736669997753
row1925	1924.0	219.0871	4.055	0.6480778328146573	0.4577888788314499
row1926	1925.0	297.1517	10.376	0.44863746579470953	0.7606222434680086
row1927	1926.0	259.0121	4.488	0.03462204759754466	-2.1414161315868965
row1928	1927.0	417.0442	2.357	0.014729307401348802	2.481184850854819
row1929	1928.0	155.0469	4.968	0.3045199031527201	-1.031984974163397
row1930	1929.0	352.0586	6.349	0.6368392921474795	-0.473540889707543
row1931	1930.0	429.1737	4.914	0.0016858465430538497	3.226327382434939
row1932	1931.0	276.0359	2.787	0.25632440073270635	1.1415249087221118
row1933	1932.0	273.1696	3.019	0.8188575633574694	-0.22960623188986262
row1934	1933.0	273.0428	0.438	0.6083929916575768	-0.5139580420226108
row1935	1934.0	193.0245	7.23	0.23892456686308516	1.1846100773269914
row1936	1935.0	326.1859	1.687	0.5705273458575149	0.5691177373862129
row1937	1936.0	447.2204	3.93	0.38768887172967803	0.8675285423860669
row1938	1937.0	172.9917	1.642	0.4804078568550165	0.7082460722791674
row1939	1938.0	307.9524	0.55	0.8812424917215431	-0.14976915411010652
row1940	1939.0	263.0573	4.875	0.6585621004563326	-0.44319663609697396
row1941	1940.0	252.0538	0.688	0.31335145359916394	1.0132223096938264
row1942	1941.0	445.1689	3.805	0.2737535132281492	1.1003874298794294
row1943	1942.0	248.0919	1.345	0.225773467286588	1.2186887539300608
row1944	1943.0	422.1792	0.678	0.002872346557918106	3.0549574893800653
row1945	1944.0	408.1597	5.797	0.5364428428762712	-0.6203013631430881
row1946	1945.0	252.0868	3.236	0.21567740716476905	-1.245839408465896
row1947	1946.0	196.0545	5.912	0.036621447862641196	2.1178119386923164
row1948	1947.0	485.2363	3.044	0.7821432809386504	-0.2772578142844938
row1949	1948.0	231.051	0.749	0.15494942910921852	-1.43288203456545
row1950	1949.0	307.0263	5.666	0.21316254145513458	1.252746229180842
row1951	1950.0	367.0351	1.375	0.0015989816909838972	-3.243000902035052
row1952	1951.0	429.1736	3.635	0.02985130043402254	2.202914732022646
row1953	1952.0	228.1238	2.807	0.43013052977771704	0.7921175289790863
row1954	1953.0	177.0405	1.967	0.16388764137914366	1.402213276821917
row1955	1954.0	291.0167	4.114	0.29648117634111437	1.0493846299536052
row1956	1955.0	347.1329	3.832	0.7925378680691605	0.2637068139956238
row1957	1956.0	401.1429	3.833	0.5145342762175444	0.6540768822908501
row1958	1957.0	347.133	2.306	0.1251908054322684	1.5460449815831079
row1959	1958.0	312.1705	10.802	0.17939037681276207	-1.3519223231989954
row1960	1959.0	312.1705	10.727	0.09741033838689264	1.6729059265546022
row1961	1960.0	514.1364	1.923	0.30483994431796446	-1.0312987067632304
row1962	1961.0	287.0065	1.244	0.06542538717092068	-1.8623962601097945
row1963	1962.0	345.1172	3.474	0.3989530252684592	0.8470451456307784
row1964	1963.0	496.2153	3.947	0.18344046436187228	1.339328764578814
row1965	1964.0	403.0531	3.168	0.2293034768975323	1.2094038035071408
row1966	1965.0	369.1484	3.059	0.2800317201847753	-1.08601630794283
row1967	1966.0	285.1443	4.346	0.2091720035268925	1.2638294209556384
row1968	1967.0	452.9179	5.061	0.6973915164623581	0.38994333782213764
row1969	1968.0	347.1596	2.765	0.04391465705578908	2.0401986449584935
row1970	1969.0	312.1706	10.699	0.1252817158653365	-1.545668544466523
row1971	1970.0	397.1116	2.747	0.2916917851911066	-1.0599037504163866
row1972	1971.0	368.0799	0.603	0.3850827983281506	0.872319691719919
row1973	1972.0	400.167	3.976	0.09008205486105018	1.7112085704587792
row1974	1973.0	242.0488	2.557	0.2640271206895492	1.123110501409532
row1975	1974.0	275.0775	3.696	0.0003704797125734042	3.683280396438515
row1976	1975.0	189.0765	5.989	0.1726901023787346	-1.3732361748273978
row1977	1976.0	345.0733	1.984	0.8823122139447372	0.1484099994030172
row1978	1977.0	305.1591	3.051	0.9259687883946854	0.09314789065504309
row1979	1978.0	327.1626	3.113	0.3850827983281506	0.8723196917199189
row1980	1979.0	327.0427	0.436	0.8501666075551813	-0.18938604816802135
row1981	1980.0	253.0015	0.902	0.08253526938825238	-1.7534126966676744
row1982	1981.0	498.1525	3.864	0.13529625452716978	1.5054604818168928
row1983	1982.0	279.0884	3.696	0.16974681213841206	1.3827974882064085
row1984	1983.0	411.0727	6.029	0.04112156379883133	2.0685098831653486
row1985	1984.0	276.0251	1.521	0.017710368302911096	2.410729268844876
row1986	1985.0	343.1211	2.067	0.11719236947298829	1.5800466710879366
row1987	1986.0	280.621	1.097	0.153856073679344	1.4367262350009786
row1988	1987.0	750.2654	7.464	0.3850827983281506	0.8723196917199189
row1989	1988.0	205.0716	5.551	0.30055209001639527	-1.0405338833130713
row1990	1989.0	377.1434	1.777	0.048558944635913794	1.9963677207882806
row1991	1990.0	234.9734	3.615	0.5324633540705337	0.6263825882257404
row1992	1991.0	312.1705	10.894	0.7963526539125683	-0.2587459972817704
row1993	1992.0	425.1793	1.739	0.04617217127140145	2.01842263844253
row1994	1993.0	307.1322	1.439	0.04067661503751629	2.0731715650852465
row1995	1994.0	213.0432	0.792	0.000319692890928995	3.7257240917445738
row1996	1995.0	309.1111	4.47	0.6089513297890183	-0.5131567714747707
row1997	1996.0	79.9596	0.418	0.1980543671068908	-1.2955514595263533
row1998	1997.0	197.0819	2.241	0.02996391031744378	2.2013674847534817
row1999	1998.0	397.2206	2.742	0.9207202026526882	0.09977322274140342
row2000	1999.0	565.1578	3.1	0.38687480629403304	-0.8690230173900838
